,Name,Platform,Year_of_Release,Genre,NA_sales,EU_sales,JP_sales,Other_sales,Critic_Score,User_Score,Rating
2985,Suikoden II,PS,1998.0,Role-Playing,0.15,0.1,0.38,0.04,82.0,8.4,T
2999,Street Sk8er,PS,1998.0,Sports,0.37,0.25,0.0,0.04,,,
3001,Contra: Legacy of War,PS,1996.0,Shooter,0.37,0.25,0.0,0.04,,,
3005,Spice World,PS,1998.0,Action,0.37,0.25,0.0,0.04,,,
3013,Wild ARMs 2,PS,1999.0,Role-Playing,0.19,0.13,0.31,0.04,,,
3028,Pro Pinball: Big Race USA,PS,1999.0,Simulation,0.37,0.25,0.0,0.04,69.0,tbd,E
3042,Tiger Woods PGA Tour 2000,PS,1998.0,Sports,0.37,0.25,0.0,0.04,,,
3043,Darkstone,PS,2001.0,Role-Playing,0.37,0.25,0.0,0.04,58.0,8.3,T
3060,Legend of Legaia,PS,1998.0,Role-Playing,0.37,0.25,0.0,0.04,,,
3079,Um Jammer Lammy,PS,1998.0,Misc,0.12,0.08,0.41,0.04,,,
3083,Animaniacs Ten Pin Alley,PS,1998.0,Sports,0.36,0.25,0.0,0.04,,,
3101,World of Dragon Warrior - Torneko: The Last Hope,PS,1999.0,Role-Playing,0.02,0.01,0.58,0.04,,,
3107,Centipede,PS,1998.0,Shooter,0.36,0.25,0.0,0.04,,,
3116,Mary-Kate and Ashley: Magical Mystery Mall,PS,2000.0,Adventure,0.36,0.24,0.0,0.04,,,
3172,Nightmare Creatures,PS,1997.0,Action,0.35,0.24,0.0,0.04,,,
3182,Sim Theme Park,PS,1999.0,Strategy,0.35,0.24,0.0,0.04,,,
3206,Final Fantasy VII International,PS,1997.0,Role-Playing,0.0,0.0,0.59,0.04,,,
3211,NHL 2001,PS,2000.0,Sports,0.35,0.24,0.0,0.04,88.0,7.7,E
3213,Buzz Lightyear of Star Command,PS,2000.0,Platform,0.35,0.24,0.0,0.04,54.0,5.3,E
3225,WWF in Your House,PS,1996.0,Fighting,0.35,0.24,0.0,0.04,,,
3227,NBA ShootOut '97,PS,1997.0,Sports,0.35,0.24,0.0,0.04,,,
3244,Disney's 102 Dalmatians: Puppies to the Rescue,PS,2000.0,Platform,0.34,0.23,0.0,0.04,,tbd,E
3248,Bass Landing,PS,1999.0,Sports,0.21,0.14,0.23,0.04,,,
3263,Super Robot Taisen α Gaiden,PS,2001.0,Strategy,0.0,0.0,0.58,0.04,,,
3297,Small Soldiers,PS,1998.0,Platform,0.34,0.23,0.0,0.04,,,
3299,Duke Nukem: Total Meltdown,PS,1997.0,Shooter,0.34,0.23,0.0,0.04,,,
3312,Tomb Raider Chronicles,PS,1999.0,Action,0.34,0.23,0.0,0.04,,,
3338,Suikoden,PS,1995.0,Role-Playing,0.21,0.14,0.21,0.04,,,
3354,From TV Animation One Piece: Grand Battle 2,PS,2002.0,Fighting,0.0,0.0,0.56,0.04,,,
3355,BeatMania Append 3rdMix,PS,1998.0,Simulation,0.0,0.0,0.56,0.04,,,
3359,Xena: Warrior Princess,PS,1998.0,Adventure,0.33,0.23,0.0,0.04,,,
3382,Jikkyou Powerful Pro Yakyuu '97 Kaimakuban,PS,1997.0,Sports,0.0,0.0,0.56,0.04,,,
3385,CyberTiger,PS,1998.0,Sports,0.33,0.22,0.0,0.04,,,
3386,Jampack Fall 2001,PS,2001.0,Misc,0.33,0.22,0.0,0.04,,,
3389,NFL Blitz 2001,PS,2000.0,Sports,0.33,0.22,0.0,0.04,70.0,tbd,E
3390,Jikkyou Powerful Pro Yakyuu '98 Kaimakuban,PS,1998.0,Sports,0.0,0.0,0.55,0.04,,,
3411,Barbie: Race & Ride,PS,1999.0,Action,0.33,0.22,0.0,0.04,,,
3431,Tokimeki Memorial: Forever with You,PS,1995.0,Simulation,0.0,0.0,0.55,0.04,,,
3432,Diablo,PS,1997.0,Role-Playing,0.29,0.19,0.07,0.04,,,
3447,Sammy Sosa High Heat Baseball 2001,PS,2000.0,Sports,0.32,0.22,0.0,0.04,,,
3461,Digimon World 2,PS,2000.0,Role-Playing,0.23,0.16,0.16,0.04,42.0,7.6,E
3462,Tales of Phantasia,PS,1998.0,Role-Playing,0.0,0.0,0.54,0.04,,,
3465,Gex: Enter the Gecko,PS,1998.0,Platform,0.32,0.22,0.0,0.04,,,
3470,Championship Motocross featuring Ricky Carmichael,PS,1998.0,Racing,0.32,0.22,0.0,0.04,,,
3476,Tenchu 2: Birth of the Stealth Assassins,PS,2000.0,Action,0.32,0.22,0.0,0.04,77.0,8.7,M
3481,Parasite Eve II,PS,1999.0,Role-Playing,0.32,0.22,0.0,0.04,79.0,9,M
3489,Theme Park,PS,1994.0,Simulation,0.24,0.16,0.13,0.04,,,
3496,Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu,PS,2000.0,Strategy,0.0,0.0,0.54,0.04,,,
3501,Beyond The Beyond,PS,1995.0,Role-Playing,0.11,0.08,0.35,0.04,,,
3542,Bob the Builder: Can We Fix It?,PS,2000.0,Action,0.31,0.21,0.0,0.04,,,
3549,Breath of Fire IV,PS,2000.0,Role-Playing,0.11,0.08,0.34,0.04,83.0,8.9,T
3565,"Monsters, Inc. Scream Team",PS,2001.0,Platform,0.31,0.21,0.0,0.04,65.0,6.9,E
3573,Army Men: Sarge's Heroes,PS,1999.0,Action,0.31,0.21,0.0,0.04,,,
3582,NASCAR Rumble,PS,2000.0,Racing,0.31,0.21,0.0,0.04,,,
3616,Lunar: Silver Star Story Complete,PS,1998.0,Role-Playing,0.27,0.18,0.06,0.04,78.0,9.1,T
3619,NBA Showtime: NBA on NBC,PS,1999.0,Sports,0.31,0.21,0.0,0.04,,,
3628,Shin Super Robot Taisen,PS,1996.0,Role-Playing,0.0,0.0,0.52,0.04,,,
3632,Simple 1500 Series Vol. 73: The Invaders ~Space Invaders 1500~,PS,2001.0,Shooter,0.31,0.21,0.0,0.04,,,
3633,Fighting Force 2,PS,1999.0,Action,0.31,0.21,0.0,0.04,,,
3644,Contender 2,PS,2000.0,Fighting,0.31,0.21,0.0,0.04,,tbd,T
3646,Star Wars: Dark Forces,PS,1996.0,Shooter,0.31,0.21,0.0,0.04,,,
3651,SD Gundam G Generation Zero,PS,1999.0,Strategy,0.0,0.0,0.51,0.04,,,
3665,Mortal Kombat 3,PS,1995.0,Fighting,0.29,0.2,0.02,0.04,,,
3672,Top Gun: Fire at Will!,PS,1996.0,Misc,0.3,0.21,0.0,0.04,,,
3714,Bust A Groove,PS,1998.0,Misc,0.09,0.06,0.35,0.04,,,
3719,Pachi-Slot Aruze Oukoku 2,PS,1999.0,Misc,0.0,0.0,0.5,0.04,,,
3729,Mat Hoffman's Pro BMX,PS,2001.0,Sports,0.3,0.2,0.0,0.04,80.0,8.6,E
3746,Clock Tower,PS,1996.0,Adventure,0.07,0.05,0.38,0.03,,,
3757,007 Racing,PS,2000.0,Racing,0.3,0.2,0.0,0.03,51.0,4.6,T
3763,Gex 3: Deep Cover Gecko,PS,1999.0,Platform,0.3,0.2,0.0,0.03,,,
3768,Jampack Vol. 2,PS,1996.0,Misc,0.3,0.2,0.0,0.03,,,
3790,Front Mission 2,PS,1997.0,Strategy,0.0,0.0,0.49,0.03,,,
3811,Pachi-Slot Aruze Oukoku 4,PS,2000.0,Misc,0.0,0.0,0.49,0.03,,,
3816,The Grinch,PS,1999.0,Adventure,0.29,0.2,0.0,0.03,55.0,,E
3827,Final Fantasy Chronicles,PS,2001.0,Role-Playing,0.29,0.2,0.0,0.03,89.0,9.1,T
3829,Syphon Filter 3,PS,2001.0,Shooter,0.29,0.2,0.0,0.03,73.0,8.5,M
3839,Ready 2 Rumble Boxing: Round 2,PS,2000.0,Fighting,0.29,0.2,0.0,0.03,68.0,tbd,T
3844,Mission: Impossible,PS,1999.0,Action,0.29,0.2,0.0,0.03,,,
3847,Rival Schools: United By Fate,PS,1998.0,Fighting,0.12,0.08,0.28,0.03,,,
3859,Front Mission 3,PS,1999.0,Strategy,0.1,0.07,0.31,0.03,,,
3869,Omega Boost,PS,1999.0,Shooter,0.17,0.11,0.2,0.03,,,
3874,NBA Live 2002,PS,2001.0,Sports,0.29,0.19,0.0,0.03,81.0,8.8,E
3886,International Track & Field,PS,1996.0,Sports,0.08,0.05,0.35,0.03,,,
3893,Virtual Pool,PS,1997.0,Sports,0.28,0.19,0.0,0.03,,,
3910,Dai-4-Ji Super Robot Taisen S,PS,1996.0,Strategy,0.0,0.0,0.48,0.03,,,
3935,NHL FaceOff 98,PS,1997.0,Sports,0.28,0.19,0.0,0.03,,,
3950,Blue's Clues: Blue's Big Musical,PS,2001.0,Misc,0.28,0.19,0.0,0.03,,,
3977,Bases Loaded '96: Double Header,PS,1995.0,Sports,0.28,0.19,0.0,0.03,,,
3979,RPG Maker,PS,1997.0,Role-Playing,0.11,0.07,0.29,0.03,66.0,8.2,E
3996,PoPoLoCrois Monogatari,PS,1996.0,Role-Playing,0.0,0.0,0.46,0.03,,,
4053,One Piece: Grand Battle!,PS,2001.0,Fighting,0.0,0.0,0.46,0.03,,,
4062,Die Hard Trilogy 2: Viva Las Vegas,PS,1999.0,Action,0.27,0.18,0.0,0.03,,,
4076,Yu-Gi-Oh! Forbidden Memories (JP sales),PS,1999.0,Role-Playing,0.0,0.0,0.45,0.03,,,
4087,ECW Hardcore Revolution,PS,1999.0,Fighting,0.27,0.18,0.0,0.03,,,
4093,Wu-Tang: Shaolin Style,PS,1998.0,Fighting,0.27,0.18,0.0,0.03,,,
4107,Vigilante 8: 2nd Offense,PS,1999.0,Racing,0.27,0.18,0.0,0.03,,,
4114,NFL Xtreme 2,PS,1999.0,Sports,0.27,0.18,0.0,0.03,,,
4130,Alien Trilogy,PS,1996.0,Shooter,0.24,0.16,0.04,0.03,,,
4142,Gauntlet Legends,PS,2000.0,Action,0.26,0.18,0.0,0.03,,,
4144,WipEout,PS,1995.0,Action,0.26,0.18,0.0,0.03,,,
4164,Momotarou Dentetsu V,PS,1999.0,Misc,0.0,0.0,0.44,0.03,,,
4178,MTV Music Generator,PS,1999.0,Misc,0.26,0.18,0.0,0.03,,,
4195,NHL 97,PS,1996.0,Sports,0.26,0.18,0.0,0.03,,,
4223,Razor Freestyle Scooter,PS,1999.0,Sports,0.26,0.17,0.0,0.03,65.0,tbd,E
4238,Hydro Thunder,PS,1999.0,Racing,0.26,0.17,0.0,0.03,,,
4239,NHL FaceOff '97,PS,1996.0,Sports,0.26,0.17,0.0,0.03,,,
4260,Star Wars: Demolition,PS,2000.0,Racing,0.25,0.17,0.0,0.03,63.0,6.5,T
4261,Bloody Roar II,PS,1999.0,Fighting,0.25,0.17,0.0,0.03,,,
4271,Warhawk,PS,1995.0,Simulation,0.25,0.17,0.0,0.03,,,
4278,Missile Command,PS,1999.0,Shooter,0.25,0.17,0.0,0.03,,,
4298,NCAA Gamebreaker 99,PS,1998.0,Sports,0.25,0.17,0.0,0.03,,,
4301,World Stadium 2,PS,1998.0,Sports,0.0,0.0,0.42,0.03,,,
4316,Apocalypse,PS,1998.0,Action,0.25,0.17,0.0,0.03,,,
4334,Persona,PS,1995.0,Role-Playing,0.0,0.0,0.42,0.03,,,
4338,Mobile Suit Gundam,PS,1995.0,Action,0.0,0.0,0.42,0.03,,,
4344,Final Fantasy Collection,PS,1999.0,Role-Playing,0.0,0.0,0.42,0.03,,,
4348,NHL FaceOff,PS,1994.0,Sports,0.25,0.17,0.0,0.03,,,
4357,Walt Disney World Quest: Magical Racing Tour,PS,2000.0,Racing,0.25,0.17,0.0,0.03,,,
4360,Vandal Hearts,PS,1996.0,Role-Playing,0.14,0.09,0.19,0.03,,,
4398,World Stadium EX,PS,1996.0,Sports,0.0,0.0,0.41,0.03,,,
4403,Independence Day,PS,1997.0,Shooter,0.25,0.17,0.0,0.03,,,
4405,Chocobo Racing,PS,1999.0,Racing,0.07,0.05,0.3,0.03,,,
4412,Ms. Pac-Man Maze Madness,PS,2000.0,Puzzle,0.25,0.17,0.0,0.03,,,
4413,Blood Omen: Legacy of Kain,PS,1996.0,Role-Playing,0.25,0.17,0.0,0.03,,,
4425,Army Men World War: Final Front,PS,2001.0,Action,0.24,0.17,0.0,0.03,,,
4431,Grind Session,PS,2000.0,Sports,0.24,0.17,0.0,0.03,,,
4477,Spec Ops: Covert Assault,PS,2001.0,Shooter,0.24,0.16,0.0,0.03,,tbd,T
4492,MLB 2002,PS,2001.0,Sports,0.24,0.16,0.0,0.03,76.0,8.1,E
4518,Cool Boarders,PS,1996.0,Sports,0.1,0.07,0.24,0.03,,,
4542,NHL FaceOff 99,PS,1997.0,Sports,0.24,0.16,0.0,0.03,,,
4560,The X Files,PS,1999.0,Adventure,0.24,0.16,0.0,0.03,,,
4562,Rascal,PS,1998.0,Action,0.24,0.16,0.0,0.03,,,
4570,Colony Wars,PS,1997.0,Simulation,0.24,0.16,0.0,0.03,91.0,7.8,E
4572,Big Strike Bowling,PS,2003.0,Sports,0.23,0.16,0.0,0.03,,,
4575,NASCAR Thunder 2002,PS,2001.0,Racing,0.23,0.16,0.0,0.03,69.0,6.9,E
4591,JGTC: All-Japan Grand Touring Car Championship,PS,1998.0,Racing,0.23,0.16,0.0,0.03,,,
4593,Arc the Lad III,PS,1999.0,Role-Playing,0.0,0.0,0.39,0.03,,,
4624,Mega Man X6,PS,2001.0,Action,0.14,0.1,0.16,0.03,65.0,6.8,E
4629,International Superstar Soccer Pro '98,PS,1998.0,Sports,0.02,0.02,0.35,0.03,,,
4643,Mega Man Legends 2,PS,2000.0,Adventure,0.17,0.12,0.1,0.03,76.0,8.8,E
4644,X-Men vs. Street Fighter,PS,1997.0,Fighting,0.16,0.11,0.12,0.03,,,
4666,Quake II,PS,1998.0,Shooter,0.23,0.16,0.0,0.03,,,
4670,Wheel of Fortune: 2nd Edition,PS,2000.0,Misc,0.23,0.16,0.0,0.03,,,
4674,Cool Boarders 2001,PS,2000.0,Sports,0.23,0.16,0.0,0.03,56.0,tbd,E
4675,Grudge Warriors,PS,1999.0,Action,0.23,0.16,0.0,0.03,,,
4677,World Soccer Jikkyou Winning Eleven 2000: U-23 Medal heno Chousen,PS,2000.0,Sports,0.0,0.0,0.39,0.03,,,
4698,NASCAR Racing,PS,1996.0,Racing,0.23,0.16,0.0,0.03,,,
4704,Command & Conquer: Red Alert,PS,1997.0,Strategy,0.23,0.16,0.0,0.03,,,
4713,Armored Core,PS,1997.0,Simulation,0.13,0.09,0.16,0.03,,,
4715,Densha De Go! 2,PS,1999.0,Simulation,0.0,0.0,0.38,0.03,,,
4726,Pro Pinball,PS,1996.0,Misc,0.23,0.15,0.0,0.03,,,
4728,'98 Koshien,PS,1998.0,Sports,0.15,0.1,0.12,0.03,,,
4748,Knockout Kings 2001,PS,2000.0,Fighting,0.23,0.15,0.0,0.03,84.0,8.5,T
4756,Disney's Hercules / Disney's The Jungle Book: Groove Party / A Bug's Life,PS,2003.0,Misc,0.23,0.15,0.0,0.03,,,
4757,NFL GameDay 2002,PS,2001.0,Sports,0.23,0.15,0.0,0.03,62.0,8.8,E
4787,Pet in TV,PS,1997.0,Strategy,0.0,0.0,0.38,0.03,,,
4789,NBA ShootOut 2000,PS,1999.0,Sports,0.22,0.15,0.0,0.03,,,
4797,NCAA GameBreaker 2000,PS,1999.0,Sports,0.22,0.15,0.0,0.03,,,
4810,Bugs Bunny: Lost in Time,PS,1999.0,Platform,0.22,0.15,0.0,0.03,,,
4825,Road Rash: Jailbreak,PS,1999.0,Racing,0.22,0.15,0.0,0.03,,,
4830,You Don't Know Jack,PS,1999.0,Misc,0.22,0.15,0.0,0.03,,,
4842,Boku no Natsuyasumi,PS,2000.0,Adventure,0.0,0.0,0.37,0.03,,,
4847,Command & Conquer,PS,1996.0,Strategy,0.22,0.15,0.0,0.03,,,
4869,NASCAR Heat,PS,2000.0,Racing,0.22,0.15,0.0,0.03,62.0,tbd,E
4871,Bloody Roar,PS,1997.0,Fighting,0.22,0.15,0.0,0.03,,,
4894,Thrasher Presents: Skate and Destroy,PS,1998.0,Sports,0.22,0.15,0.0,0.03,,,
4898,Tear Ring Saga Yutona Eiyuu Senki,PS,2001.0,Role-Playing,0.0,0.0,0.37,0.03,,,
4949,Tokimeki Memorial 2,PS,1999.0,Simulation,0.0,0.0,0.36,0.03,,,
4960,Triple Play 97,PS,1996.0,Sports,0.21,0.15,0.0,0.03,,,
4965,San Francisco Rush: Extreme Racing,PS,1997.0,Racing,0.21,0.15,0.0,0.03,,,
4966,Bakusou Dekotora Densetsu: Otoko Ippiki Yume Kaidoi,PS,1998.0,Racing,0.0,0.0,0.36,0.03,,,
4992,ESPN Extreme Games,PS,1994.0,Sports,0.11,0.08,0.17,0.03,,,
4994,Ninja: Shadow of Darkness,PS,1998.0,Action,0.21,0.14,0.0,0.02,,,
4996,SD Gundam G Generation-F,PS,2000.0,Strategy,0.0,0.0,0.36,0.02,,,
5009,Mobile Suit Gundam version 2.0,PS,1996.0,Action,0.0,0.0,0.36,0.02,,,
5021,MediEvil II,PS,1999.0,Action,0.21,0.14,0.0,0.02,,,
5024,Rogue Trip: Vacation 2012,PS,1998.0,Racing,0.21,0.14,0.0,0.02,,,
5036,Moto Racer World Tour,PS,2000.0,Racing,0.21,0.14,0.0,0.02,,,
5039,NCAA Final Four 2000,PS,1999.0,Sports,0.21,0.14,0.0,0.02,,,
5071,Tobal 2,PS,1997.0,Fighting,0.0,0.0,0.35,0.02,,,
5083,Kileak: The DNA Imperative,PS,1994.0,Shooter,0.08,0.06,0.21,0.02,,,
5099,Yarudora Series Vol.1: Double Cast,PS,1998.0,Adventure,0.0,0.0,0.35,0.02,,,
5189,MechWarrior 2: 31st Century Combat,PS,1997.0,Simulation,0.2,0.14,0.0,0.02,,,
5193,Mobile Suit Z-Gundam,PS,1997.0,Action,0.0,0.0,0.34,0.02,,,
5197,Big Bass World Championship,PS,1997.0,Sports,0.2,0.14,0.0,0.02,,,
5206,World's Scariest Police Chases,PS,2001.0,Racing,0.2,0.14,0.0,0.02,54.0,6.3,T
5214,LEGO Racers,PS,1999.0,Racing,0.2,0.14,0.0,0.02,,,
5227,Dance Dance Revolution 3rdMix,PS,2000.0,Simulation,0.0,0.0,0.33,0.02,,,
5232,Boxer's Road,PS,1995.0,Fighting,0.0,0.0,0.33,0.02,,,
5236,South Park Rally,PS,1998.0,Racing,0.2,0.13,0.0,0.02,,,
5243,Formula 1 Championship Edition,PS,1997.0,Racing,0.06,0.04,0.23,0.02,,,
5247,Blasto,PS,1998.0,Action,0.2,0.13,0.0,0.02,,,
5284,Persona 2: Eternal Punishment,PS,2000.0,Role-Playing,0.03,0.02,0.28,0.02,83.0,8.4,T
5303,Saban's Power Rangers: Lightspeed Rescue,PS,2000.0,Action,0.19,0.13,0.0,0.02,,,
5315,From TV Animation One Piece: Tobidase Kaizokudan!,PS,2001.0,Role-Playing,0.0,0.0,0.32,0.02,,,
5328,Rally Cross 2,PS,1998.0,Racing,0.19,0.13,0.0,0.02,,,
5331,Lunar 2: Eternal Blue Complete,PS,1999.0,Role-Playing,0.19,0.13,0.0,0.02,86.0,8.9,T
5339,Kurushi Final: Mental Blocks,PS,1998.0,Puzzle,0.0,0.0,0.32,0.02,,,
5351,WipEout 3,PS,1999.0,Racing,0.19,0.13,0.0,0.02,89.0,8.5,E
5369,Marvel Super Heroes,PS,1997.0,Fighting,0.19,0.13,0.0,0.02,,,
5396,Backstreet Billiards,PS,1998.0,Misc,0.19,0.13,0.0,0.02,,,
5402,Point Blank,PS,1997.0,Shooter,0.05,0.03,0.23,0.02,,,
5406,Tiny Tank,PS,1998.0,Action,0.19,0.13,0.0,0.02,,,
5426,Fade to Black,PS,1996.0,Action,0.19,0.13,0.0,0.02,,,
5437,Tokyo Highway Battle,PS,1996.0,Racing,0.06,0.04,0.21,0.02,,,
5442,Bomberman World,PS,1998.0,Puzzle,0.06,0.04,0.22,0.02,,,
5450,Deathtrap Dungeon,PS,1998.0,Action,0.19,0.13,0.0,0.02,,,
5465,BeatMania Append GottaMix,PS,1999.0,Simulation,0.0,0.0,0.31,0.02,,,
5476,World Stadium 3,PS,1999.0,Sports,0.0,0.0,0.31,0.02,,,
5496,Pitfall 3D: Beyond the Jungle,PS,1998.0,Platform,0.18,0.12,0.0,0.02,,,
5511,Parodius,PS,1994.0,Shooter,0.0,0.0,0.31,0.02,,,
5516,NCAA GameBreaker 2001,PS,2000.0,Sports,0.18,0.12,0.0,0.02,69.0,tbd,E
5524,DX Game of Life 2,PS,1997.0,Misc,0.0,0.0,0.31,0.02,,,
5526,NBA Live 96,PS,1996.0,Sports,0.16,0.11,0.04,0.02,,,
5540,Shin Nippon Pro Wrestling: Toukon Retsuden,PS,1995.0,Fighting,0.0,0.0,0.3,0.02,,,
5558,Championship Bass,PS,1999.0,Sports,0.18,0.12,0.0,0.02,,,
5575,Bust-A-Move '99,PS,1997.0,Puzzle,0.18,0.12,0.0,0.02,,,
5576,Dragon Quest Monsters 1·2,PS,2002.0,Role-Playing,0.0,0.0,0.3,0.02,,,
5580,OverBlood,PS,1996.0,Action,0.05,0.04,0.21,0.02,,,
5582,ESPN X-Games Pro Boarder,PS,1997.0,Sports,0.18,0.12,0.0,0.02,,,
5585,Harvest Moon: Back to Nature,PS,1999.0,Simulation,0.11,0.07,0.12,0.02,82.0,9.3,E
5606,Rayman 2: The Great Escape,PS,2000.0,Platform,0.18,0.12,0.0,0.02,,,
5615,FIFA 2001 Major League Soccer,PS,2000.0,Sports,0.18,0.12,0.0,0.02,85.0,7.8,E
5620,Rally Cross,PS,1997.0,Racing,0.18,0.12,0.0,0.02,,,
5623,Extreme Pinball,PS,1995.0,Misc,0.18,0.12,0.0,0.02,,,
5632,No.1 Muscle Ranking - Kinniku Banzuke Vol. 1: Oregasaikyouno Otokoda!,PS,1999.0,Sports,0.0,0.0,0.3,0.02,,,
5645,Riven: The Sequel to Myst,PS,1997.0,Adventure,0.18,0.12,0.0,0.02,,,
5656,The Conveni: Ano Machi wo Dokusen Seyo,PS,1997.0,Simulation,0.0,0.0,0.3,0.02,,,
5657,Shin Super Robot Taisen Special Disk,PS,1997.0,Strategy,0.0,0.0,0.3,0.02,,,
5674,Power Rangers: Time Force,PS,2001.0,Action,0.18,0.12,0.0,0.02,,,
5691,Heart of Darkness,PS,1998.0,Platform,0.18,0.12,0.0,0.02,,,
5696,WarCraft II: The Dark Saga,PS,1997.0,Strategy,0.18,0.12,0.0,0.02,,,
5704,NBA ShootOut,PS,1995.0,Sports,0.17,0.12,0.0,0.02,,,
5713,Sesame Street: Elmo's Letter Adventure,PS,1998.0,Misc,0.17,0.12,0.0,0.02,,,
5723,Alone in the Dark: One-Eyed Jack's Revenge,PS,1996.0,Adventure,0.17,0.12,0.0,0.02,,,
5733,Einhänder,PS,1997.0,Shooter,0.1,0.07,0.13,0.02,,,
5734,Tiny Toon Adventures: The Great Beanstalk,PS,1998.0,Misc,0.17,0.12,0.0,0.02,,,
5747,KISS Pinball,PS,2001.0,Action,0.17,0.12,0.0,0.02,26.0,3.8,T
5751,Super Robot Taisen Complete Box,PS,1999.0,Strategy,0.0,0.0,0.29,0.02,,,
5783,Demolition Racer,PS,1998.0,Racing,0.17,0.12,0.0,0.02,,,
5785,Final Fantasy IV,PS,1997.0,Simulation,0.0,0.0,0.29,0.02,,,
5792,NHL FaceOff 2000,PS,1998.0,Sports,0.17,0.12,0.0,0.02,,,
5797,South Park: Chef's Luv Shack,PS,1998.0,Misc,0.17,0.12,0.0,0.02,,,
5804,40 Winks,PS,1999.0,Platform,0.17,0.12,0.0,0.02,,,
5809,A Collection of Classic Games from the Intellivision,PS,1999.0,Misc,0.17,0.12,0.0,0.02,,,
5812,Spin Jam,PS,2000.0,Puzzle,0.17,0.12,0.0,0.02,,,
5814,Disney's The Emperor's New Groove,PS,2000.0,Platform,0.17,0.12,0.0,0.02,66.0,7.2,E
5829,Ehrgeiz,PS,1998.0,Fighting,0.17,0.12,0.0,0.02,,,
5833,"Army Men World War: Land, Sea, Air",PS,2000.0,Action,0.17,0.12,0.0,0.02,,,
5839,Jumping Flash!,PS,1995.0,Platform,0.05,0.03,0.21,0.02,,,
5852,Cart World Series,PS,1997.0,Racing,0.17,0.11,0.0,0.02,,,
5857,The Dukes of Hazzard II: Daisy Dukes It Out,PS,,Racing,0.17,0.11,0.0,0.02,53.0,tbd,E
5882,Macross Digital Mission VF-X,PS,1997.0,Simulation,0.0,0.0,0.28,0.02,,,
5888,Army Men: Air Attack 2,PS,2000.0,Action,0.17,0.11,0.0,0.02,74.0,5.3,T
5900,Star Gladiator Episode: I Final Crusade,PS,1996.0,Fighting,0.07,0.05,0.15,0.02,,,
5915,Future Cop L.A.P.D.,PS,1997.0,Simulation,0.16,0.11,0.0,0.02,,,
5950,Fisherman's Bait 2: Big Ol' Bass,PS,1999.0,Sports,0.16,0.11,0.0,0.02,,,
5961,Kagero: Deception II,PS,1998.0,Strategy,0.03,0.02,0.22,0.02,,,
5963,Jikkyou Powerful Pro Yakyuu 2000 Kaimakuban,PS,2000.0,Sports,0.0,0.0,0.27,0.02,,,
5973,Jeopardy! 2nd Edition,PS,2000.0,Misc,0.16,0.11,0.0,0.02,,,
5974,SD Gundam G Century,PS,1997.0,Strategy,0.0,0.0,0.27,0.02,,,
6024,DX Game of Life,PS,1996.0,Misc,0.0,0.0,0.27,0.02,,,
6031,MLB Pennant Race,PS,1996.0,Sports,0.16,0.11,0.0,0.02,,,
6045,Snowboarding,PS,2000.0,Sports,0.16,0.11,0.0,0.02,,,
6055,Looney Tunes Racing,PS,2000.0,Racing,0.16,0.11,0.0,0.02,71.0,tbd,E
6058,Namco Museum Vol.2,PS,1996.0,Misc,0.03,0.02,0.21,0.02,,,
6065,Tomba! 2: The Evil Swine Return,PS,1999.0,Platform,0.16,0.11,0.0,0.02,,,
6068,BeatMania Append 4thMix: The beat goes on,PS,1999.0,Simulation,0.0,0.0,0.27,0.02,,,
6079,PGA Tour 97,PS,1996.0,Sports,0.16,0.11,0.0,0.02,,,
6088,VMX Racing,PS,1997.0,Racing,0.16,0.11,0.0,0.02,,,
6096,Tigger's Honey Hunt,PS,2000.0,Platform,0.16,0.11,0.0,0.02,,,
6127,Arcade Hits: Frisky Tom,PS,2002.0,Action,0.16,0.11,0.0,0.02,,,
6169,Dead or Alive,PS,1998.0,Fighting,0.09,0.06,0.1,0.02,84.0,8.6,T
6181,NBA In The Zone,PS,1995.0,Sports,0.16,0.11,0.0,0.02,,,
6211,Civilization II,PS,1998.0,Strategy,0.15,0.11,0.0,0.02,,,
6223,Yu-Gi-Oh! Monster Capsule Breed & Battle,PS,1998.0,Role-Playing,0.0,0.0,0.26,0.02,,,
6227,Warpath: Jurassic Park,PS,1998.0,Fighting,0.15,0.1,0.0,0.02,,,
6238,Armored Core: Project Phantasma,PS,1997.0,Simulation,0.06,0.04,0.15,0.02,,,
6253,Shin Nippon Pro Wrestling: Toukon Retsuden 2,PS,1996.0,Fighting,0.0,0.0,0.26,0.02,,,
6258,Resident Evil 2: Dual Shock Edition,PS,1998.0,Action,0.0,0.0,0.26,0.02,,,
6259,Dynasty Warriors,PS,1997.0,Action,0.09,0.06,0.11,0.02,,,
6264,Tiny Toon Adventures: Plucky's Big Adventure,PS,2001.0,Action,0.15,0.1,0.0,0.02,,,
6269,Evil Dead: Hail to the King,PS,2000.0,Adventure,0.15,0.1,0.0,0.02,51.0,6,M
6271,Dragon Ball GT: Final Bout,PS,1997.0,Fighting,0.02,0.02,0.22,0.02,,,
6272,Burstrick: Wake Boarding!!,PS,2000.0,Sports,0.15,0.1,0.0,0.02,,,
6274,Dave Mirra Freestyle BMX: Maximum Remix,PS,2001.0,Sports,0.15,0.1,0.0,0.02,67.0,8.1,E
