,Name,Platform,Year_of_Release,Genre,NA_sales,EU_sales,JP_sales,Other_sales,Critic_Score,User_Score,Rating
2215,White Knight Chronicles: International Edition,PS3,2008.0,Role-Playing,0.33,0.16,0.36,0.08,64.0,7.5,T
2216,SingStar Abba,PS3,2008.0,Misc,0.27,0.5,0.0,0.16,70.0,5.5,T
2235,Brothers in Arms: Hell's Highway,PS3,2008.0,Shooter,0.44,0.34,0.0,0.15,76.0,8,M
2236,The LEGO Movie Videogame,PS3,2014.0,Action,0.33,0.43,0.02,0.15,80.0,6.8,E10+
2248,South Park: The Stick of Truth,PS3,2014.0,Role-Playing,0.43,0.34,0.0,0.16,85.0,8.5,M
2254,MLB 12: The Show,PS3,2012.0,Sports,0.86,0.0,0.0,0.06,87.0,7.5,E
2263,Buzz! Quiz World,PS3,2009.0,Misc,0.16,0.57,0.0,0.19,,,
2268,EA Sports Active 2,PS3,2010.0,Sports,0.52,0.27,0.0,0.12,78.0,5.4,E
2273,LEGO Harry Potter: Years 5-7,PS3,,Action,0.36,0.41,0.0,0.15,76.0,8.3,E10+
2279,Dynasty Warriors 7,PS3,2011.0,Action,0.25,0.13,0.46,0.06,57.0,7.4,T
2282,SSX,PS3,2012.0,Sports,0.35,0.41,0.02,0.14,81.0,6.8,E
2287,Operation Flashpoint: Dragon Rising,PS3,2009.0,Shooter,0.23,0.46,0.05,0.17,76.0,6.5,M
2299,Homefront,PS3,2011.0,Shooter,0.32,0.39,0.04,0.15,70.0,5.7,M
2302,Avatar: The Game,PS3,2009.0,Action,0.32,0.42,0.0,0.16,,,
2306,MX vs. ATV Reflex,PS3,2009.0,Racing,0.52,0.25,0.0,0.12,74.0,7.4,E
2314,DJ Hero,PS3,2009.0,Misc,0.42,0.34,0.0,0.14,86.0,7.8,T
2324,SOCOM 4: U.S. Navy SEALs,PS3,2011.0,Shooter,0.66,0.11,0.04,0.08,67.0,6.3,M
2338,Pure,PS3,2008.0,Racing,0.42,0.33,0.0,0.14,83.0,7.8,E
2342,Tiger Woods PGA Tour 12: The Masters,PS3,2011.0,Sports,0.52,0.25,0.0,0.11,80.0,7.3,E
2345,The Jak and Daxter Collection,PS3,2012.0,Platform,0.6,0.18,0.0,0.11,,,
2348,LEGO Indiana Jones 2: The Adventure Continues,PS3,2009.0,Action,0.47,0.29,0.0,0.13,70.0,7.1,E10+
2351,Buzz! Quiz TV,PS3,2008.0,Misc,0.28,0.47,0.0,0.13,,,
2352,NCAA Football 13,PS3,2012.0,Action,0.82,0.0,0.0,0.07,79.0,4.1,E
2355,The Simpsons Game,PS3,2007.0,Action,0.38,0.36,0.0,0.15,71.0,7.5,T
2357,The Tomb Raider Trilogy,PS3,2011.0,Action,0.27,0.46,0.0,0.15,78.0,8.1,T
2359,Call of Juarez: Bound in Blood,PS3,2009.0,Shooter,0.35,0.37,0.01,0.15,78.0,7.8,M
2393,LittleBigPlanet Karting,PS3,2012.0,Action,0.42,0.3,0.01,0.15,73.0,6.9,E
2409,Crysis 3,PS3,2013.0,Shooter,0.26,0.42,0.03,0.16,77.0,6.3,M
2410,Mercenaries 2: World in Flames,PS3,2008.0,Shooter,0.29,0.39,0.02,0.16,72.0,7.1,T
2415,Beijing 2008,PS3,2008.0,Sports,0.14,0.54,0.01,0.18,,,
2435,LEGO Jurassic World,PS3,2015.0,Action,0.35,0.36,0.0,0.14,,7.4,E10+
2436,Kingdoms of Amalur: Reckoning,PS3,2012.0,Role-Playing,0.37,0.29,0.09,0.11,81.0,7.6,M
2438,Dragon Ball Z: Burst Limit,PS3,2008.0,Fighting,0.22,0.33,0.18,0.12,71.0,7.2,T
2440,Tekken Tag Tournament 2,PS3,2012.0,Fighting,0.28,0.31,0.13,0.13,82.0,8.2,T
2441,Ninja Gaiden Sigma 2,PS3,2009.0,Action,0.52,0.16,0.08,0.1,83.0,7.7,M
2448,NCAA Football 11,PS3,2010.0,Sports,0.79,0.0,0.0,0.06,85.0,7.4,E
2450,Army of Two: The 40th Day,PS3,2010.0,Shooter,0.44,0.27,0.01,0.12,74.0,7,M
2451,Darksiders II,PS3,2012.0,Action,0.35,0.35,0.01,0.14,84.0,7.1,M
2454, Tales of Xillia 2,PS3,2012.0,Role-Playing,0.2,0.12,0.45,0.07,71.0,7.9,T
2455,Ghostbusters: The Video Game,PS3,2009.0,Action,0.34,0.36,0.0,0.14,78.0,7.9,T
2458,NBA 2K10,PS3,2009.0,Sports,0.75,0.01,0.01,0.07,83.0,7.8,E
2462,Skate 2,PS3,2009.0,Sports,0.46,0.25,0.01,0.12,84.0,7.8,T
2465,The Evil Within,PS3,2014.0,Action,0.26,0.34,0.13,0.12,,7.6,M
2468,NCAA Football 14,PS3,2013.0,Sports,0.75,0.0,0.0,0.09,77.0,6.2,E
2480,Time Crisis 4,PS3,2007.0,Shooter,0.32,0.32,0.05,0.14,60.0,7.4,T
2484,NCAA Football 12,PS3,2011.0,Sports,0.78,0.0,0.0,0.05,82.0,5.8,E
2486,Tiger Woods PGA Tour 11,PS3,2010.0,Sports,0.37,0.33,0.0,0.13,78.0,6.7,E
2494,Street Fighter X Tekken,PS3,2012.0,Fighting,0.42,0.21,0.1,0.09,84.0,5.3,T
2499,Dragon Age II,PS3,2011.0,Action,0.4,0.26,0.05,0.11,82.0,4.3,M
2501,God of War Saga,PS3,2012.0,Action,0.73,0.0,0.0,0.1,,8.3,M
2520,Devil May Cry HD Collection,PS3,2012.0,Action,0.42,0.19,0.11,0.09,74.0,8.8,M
2522,The Lord of the Rings: War in the North,PS3,,Action,0.25,0.42,0.01,0.13,63.0,7,M
2531,Twisted Metal (2012),PS3,2012.0,Action,0.67,0.07,0.0,0.08,,,
2544,NCAA Football 10,PS3,2009.0,Sports,0.75,0.0,0.0,0.06,80.0,6.9,E
2547,Guitar Hero: Warriors of Rock,PS3,2010.0,Misc,0.33,0.34,0.0,0.13,74.0,7.1,T
2552,Dragon Ball: Raging Blast 2,PS3,2010.0,Fighting,0.42,0.18,0.11,0.09,60.0,7.5,T
2553,SingStar Vol. 2,PS3,2008.0,Misc,0.29,0.39,0.0,0.12,76.0,tbd,T
2587,DmC: Devil May Cry,PS3,2013.0,Action,0.24,0.26,0.19,0.1,85.0,5.3,M
2601,The Amazing Spider-Man (Console Version),PS3,2012.0,Action,0.31,0.35,0.0,0.13,,,
2609,Sniper: Ghost Warrior,PS3,2011.0,Shooter,0.27,0.34,0.04,0.13,53.0,6,M
2613,WWE 2K15,PS3,2014.0,Sports,0.36,0.29,0.0,0.13,55.0,3.1,T
2616,Tiger Woods PGA Tour 10,PS3,2009.0,Sports,0.42,0.25,0.0,0.11,81.0,7.7,E
2626,Madden NFL 16,PS3,2015.0,Sports,0.57,0.06,0.0,0.14,,3.1,E
2631,Sid Meier's Civilization Revolution,PS3,2008.0,Strategy,0.49,0.19,0.01,0.09,85.0,7.7,E10+
2637,Goldeneye 007: Reloaded,PS3,2011.0,Shooter,0.33,0.33,0.0,0.12,72.0,6.3,T
2669,Dragon Ball: Raging Blast,PS3,2009.0,Fighting,0.37,0.19,0.11,0.1,57.0,7.2,T
2681,The Walking Dead: Season One,PS3,2012.0,Adventure,0.4,0.23,0.03,0.1,,,
2704,Duke Nukem Forever,PS3,2011.0,Shooter,0.33,0.31,0.0,0.12,51.0,4.9,M
2719,Genji: Days of the Blade,PS3,2006.0,Action,0.18,0.37,0.06,0.14,55.0,5.8,T
2724,DJ Hero 2,PS3,2010.0,Misc,0.47,0.19,0.0,0.1,86.0,7.8,T
2727,SoulCalibur V,PS3,2012.0,Fighting,0.35,0.23,0.07,0.09,81.0,6.7,T
2732,Kane & Lynch: Dead Men,PS3,2007.0,Shooter,0.29,0.32,0.01,0.13,,,
2747,The Lord of the Rings: Conquest,PS3,2009.0,Action,0.38,0.25,0.0,0.11,54.0,7.1,T
2748,Band Hero,PS3,2009.0,Misc,0.41,0.23,0.0,0.11,76.0,5.7,E10+
2753,The Godfather II,PS3,2009.0,Action,0.41,0.21,0.01,0.1,67.0,7.2,M
2760,[Prototype 2],PS3,2012.0,Action,0.36,0.28,0.0,0.1,79.0,6.8,M
2762,Resident Evil: Revelations,PS3,2013.0,Action,0.14,0.29,0.22,0.09,74.0,7.2,M
2767,Red Faction: Guerrilla,PS3,2009.0,Shooter,0.33,0.27,0.02,0.12,85.0,8.1,M
2770,Ace Combat: Assault Horizon,PS3,2011.0,Action,0.3,0.15,0.22,0.07,77.0,6.7,T
2771,X-Men Origins: Wolverine - Uncaged Edition,PS3,2009.0,Action,0.31,0.31,0.0,0.12,,,
2774,Lego Batman 3: Beyond Gotham,PS3,2014.0,Action,0.33,0.28,0.0,0.12,,6.7,E10+
2777,MLB 13: The Show,PS3,2013.0,Sports,0.67,0.0,0.0,0.07,87.0,7.8,E
2780,NBA 2K16,PS3,2015.0,Sports,0.45,0.12,0.03,0.13,,4.6,E
2782,FIFA 17,PS3,2016.0,Sports,0.05,0.55,0.03,0.1,,3.3,E
2783,Marvel: Ultimate Alliance 2,PS3,2009.0,Role-Playing,0.49,0.15,0.0,0.09,74.0,7.3,T
2785,Resonance of Fate,PS3,2010.0,Role-Playing,0.2,0.21,0.24,0.08,72.0,8,T
2787,Pirates of the Caribbean: At World's End,PS3,2007.0,Action,0.17,0.41,0.0,0.15,55.0,6.9,T
2792,Tiger Woods PGA Tour 08,PS3,2007.0,Sports,0.22,0.37,0.0,0.14,79.0,6.6,E
2795,Split/Second,PS3,2010.0,Racing,0.31,0.3,0.01,0.11,,,
2804,Persona 4: Arena,PS3,2012.0,Fighting,0.3,0.11,0.24,0.07,86.0,7.7,T
2806,Brink,PS3,2011.0,Shooter,0.29,0.32,0.01,0.12,72.0,5.8,T
2816,Naruto Shippuden: Ultimate Ninja Storm Generations,PS3,2012.0,Fighting,0.27,0.24,0.14,0.08,74.0,7.1,T
2824,Ratchet & Clank Collection,PS3,2012.0,Action,0.47,0.13,0.02,0.1,,,
2831,Star Ocean: The Last Hope International,PS3,2010.0,Role-Playing,0.28,0.15,0.22,0.07,74.0,6.7,T
2846,MLB 09: The Show,PS3,2009.0,Sports,0.66,0.0,0.0,0.06,90.0,8.1,E
2854,MLB 10: The Show,PS3,2010.0,Sports,0.66,0.0,0.0,0.06,91.0,8.3,E
2856,Blur,PS3,2010.0,Racing,0.22,0.36,0.02,0.12,81.0,8.2,E10+
2890,Dynasty Warriors 6,PS3,2007.0,Action,0.18,0.07,0.41,0.04,59.0,7.3,T
2907,Catherine,PS3,2011.0,Adventure,0.3,0.14,0.2,0.06,79.0,8.1,M
2927,MLB 08: The Show,PS3,2008.0,Sports,0.64,0.0,0.0,0.05,85.0,8.7,E
2934,James Bond 007: Blood Stone,PS3,2010.0,Shooter,0.18,0.36,0.02,0.13,65.0,7.4,T
2943,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",PS3,2009.0,Shooter,0.28,0.3,0.0,0.12,,,
2944,Minecraft: Story Mode,PS3,2015.0,Adventure,0.27,0.31,0.0,0.11,,,
2959,Prince of Persia: The Forgotten Sands,PS3,2010.0,Action,0.19,0.36,0.01,0.12,75.0,7.6,T
2964,Top Spin 4,PS3,2011.0,Sports,0.17,0.39,0.0,0.13,82.0,7.7,E
2968,IL-2 Sturmovik: Birds of Prey,PS3,2009.0,Simulation,0.34,0.25,0.0,0.1,81.0,7.3,T
2978,The Sly Collection,PS3,2010.0,Platform,0.52,0.08,0.01,0.08,85.0,8.8,E10+
2986,Iron Man,PS3,2008.0,Action,0.32,0.25,0.0,0.11,42.0,6.2,T
2998,Spider-Man 3,PS3,2007.0,Platform,0.26,0.29,0.02,0.11,60.0,7,T
3003,Book of Spells,PS3,2012.0,Action,0.14,0.39,0.0,0.15,,,
3010,London 2012: The Official Video Game of the Olympic Games,PS3,2012.0,Sports,0.06,0.48,0.0,0.14,,,
3012,Turok,PS3,2008.0,Action,0.35,0.21,0.01,0.1,67.0,6,M
3017,Need for Speed: Shift 2 Unleashed,PS3,2011.0,Racing,0.2,0.35,0.0,0.12,,,
3020,Unreal Tournament III,PS3,2007.0,Shooter,0.33,0.23,0.0,0.1,86.0,7.7,M
3032,Blazing Angels: Squadrons of WWII,PS3,2006.0,Simulation,0.35,0.22,0.0,0.1,67.0,6.9,T
3034,Skylanders: Trap Team,PS3,2014.0,Action,0.26,0.3,0.0,0.11,,7,E10+
3037,The Darkness,PS3,2007.0,Shooter,0.2,0.33,0.0,0.13,80.0,7.7,M
3070,Lollipop Chainsaw,PS3,2012.0,Action,0.27,0.2,0.11,0.08,67.0,7.1,M
3071,Tom Clancy's EndWar,PS3,2008.0,Strategy,0.33,0.22,0.01,0.1,76.0,6.6,T
3075,Fist of the North Star: Ken's Rage,PS3,2010.0,Action,0.06,0.03,0.55,0.01,60.0,6.9,M
3076,Plants vs. Zombies: Garden Warfare,PS3,2014.0,Shooter,0.22,0.32,0.01,0.11,,7.8,E10+
3078,One Piece: Pirate Warriors 2,PS3,2013.0,Action,0.0,0.19,0.42,0.05,71.0,7.8,T
3089,Ratchet & Clank: Into the Nexus,PS3,2013.0,Shooter,0.3,0.25,0.0,0.1,,,
3090,Shaun White Snowboarding,PS3,2008.0,Sports,0.31,0.23,0.01,0.1,63.0,6.3,T
3100,Tiger Woods PGA Tour 09,PS3,2008.0,Sports,0.34,0.22,0.0,0.1,82.0,7.2,E
3136,Metal Gear Solid V: The Phantom Pain,PS3,2015.0,Action,0.22,0.13,0.22,0.07,,7.2,M
3154,Sengoku Basara: Samurai Heroes,PS3,2010.0,Action,0.17,0.04,0.4,0.02,61.0,7.9,T
3166,NHL 13,PS3,2012.0,Sports,0.33,0.21,0.0,0.09,84.0,6.8,E10+
3167,Dead or Alive 5,PS3,2012.0,Fighting,0.23,0.14,0.2,0.07,74.0,7.7,M
3170,Lost Planet: Extreme Condition,PS3,2008.0,Shooter,0.31,0.17,0.07,0.08,67.0,7,T
3173,LittleBigPlanet 3,PS3,2014.0,Platform,0.2,0.33,0.01,0.1,,7.2,E
3181,NBA Live 08,PS3,2007.0,Sports,0.56,0.02,0.01,0.05,73.0,6.8,E
3193,White Knight Chronicles II,PS3,2010.0,Role-Playing,0.23,0.09,0.27,0.04,60.0,7.1,T
3196,Wolfenstein,PS3,2009.0,Shooter,0.25,0.27,0.0,0.11,71.0,7.4,M
3202,Sega Rally Revo,PS3,2007.0,Racing,0.07,0.42,0.0,0.14,75.0,7,E
3218,Tony Hawk's Project 8,PS3,2006.0,Sports,0.3,0.22,0.01,0.1,76.0,7.2,T
3233,Test Drive Unlimited 2,PS3,,Racing,0.16,0.34,0.01,0.12,70.0,6.1,T
3235,Just Dance 3,PS3,2011.0,Misc,0.33,0.2,0.0,0.09,75.0,6,E10+
3243,Guitar Hero: Metallica,PS3,2009.0,Misc,0.28,0.24,0.0,0.1,86.0,8,T
3257,Warriors Orochi 3,PS3,2011.0,Action,0.0,0.04,0.57,0.01,70.0,7.9,T
3267,Start the Party!,PS3,2010.0,Misc,0.07,0.41,0.0,0.13,,,
3268,Formula 1: Championship Edition,PS3,2006.0,Racing,0.0,0.57,0.04,0.0,,,
3270,NieR,PS3,2010.0,Role-Playing,0.17,0.18,0.2,0.07,68.0,8.4,M
3271,2014 FIFA World Cup Brazil,PS3,2014.0,Sports,0.15,0.36,0.01,0.09,73.0,4.3,E
3273,NBA 2K9,PS3,2008.0,Sports,0.56,0.0,0.0,0.05,82.0,7,E
3278,Wet,PS3,2009.0,Shooter,0.22,0.27,0.01,0.11,70.0,6.4,M
3288,Disney Universe,PS3,2011.0,Action,0.3,0.22,0.0,0.09,70.0,6.9,E10+
3294,Vanquish,PS3,2010.0,Shooter,0.21,0.21,0.11,0.08,84.0,8.1,M
3301,Borderlands: The Pre-Sequel,PS3,2014.0,Shooter,0.26,0.21,0.05,0.1,77.0,6.3,M
3303,Sacred 2: Fallen Angel,PS3,2009.0,Role-Playing,0.22,0.22,0.08,0.09,70.0,7.1,M
3307,Dragon Ball Z: Ultimate Tenkaichi,PS3,2011.0,Fighting,0.27,0.18,0.09,0.07,58.0,5.4,T
3328,Aliens: Colonial Marines,PS3,2013.0,Shooter,0.2,0.29,0.0,0.11,43.0,3.6,M
3330,Yakuza: Dead Souls,PS3,2011.0,Shooter,0.09,0.06,0.42,0.03,64.0,7.4,M
3333,Dead Island: Riptide,PS3,2013.0,Action,0.26,0.19,0.07,0.09,62.0,5.9,M
3337,Dynasty Warriors 8,PS3,2013.0,Action,0.12,0.1,0.34,0.05,68.0,8.5,T
3375,Dragon Age: Inquisition,PS3,2014.0,Role-Playing,0.27,0.18,0.05,0.09,,5.2,M
3384,Tony Hawk: RIDE,PS3,2009.0,Sports,0.38,0.14,0.0,0.07,44.0,2.1,E10+
3392,NHL 11,PS3,2010.0,Sports,0.4,0.12,0.0,0.07,88.0,7.1,E10+
3393,Yakuza 5,PS3,2012.0,Action,0.0,0.0,0.59,0.0,83.0,8.5,M
3412,Kane & Lynch 2: Dog Days,PS3,2010.0,Shooter,0.17,0.27,0.05,0.1,,,
3416,Metal Gear Solid V: Ground Zeroes,PS3,2014.0,Action,0.14,0.12,0.27,0.05,66.0,5.9,M
3424,The Fight: Lights Out,PS3,2010.0,Fighting,0.29,0.21,0.0,0.09,48.0,7.5,T
3441,NCAA Football 09,PS3,2008.0,Sports,0.54,0.0,0.0,0.04,81.0,7.3,E
3443,MLB 11: The Show,PS3,2011.0,Sports,0.54,0.0,0.0,0.04,90.0,7.8,E
3452,Alice: Madness Returns,PS3,2011.0,Adventure,0.22,0.24,0.04,0.08,70.0,7.9,M
3458,NHL 12,PS3,2011.0,Sports,0.36,0.15,0.0,0.07,86.0,7.5,E10+
3468,JoJo's Bizarre Adventure: All Star Battle,PS3,2013.0,Fighting,0.05,0.02,0.5,0.01,71.0,8.3,T
3473,Rayman Legends,PS3,2013.0,Platform,0.14,0.34,0.0,0.1,91.0,8.7,E10+
3484,Pro Evolution Soccer 2015,PS3,2014.0,Sports,0.1,0.2,0.22,0.06,,7.8,E
3499,XCOM: Enemy Unknown,PS3,2012.0,Strategy,0.24,0.23,0.0,0.1,89.0,8.2,M
3509,BlazBlue: Calamity Trigger,PS3,2009.0,Fighting,0.36,0.1,0.06,0.06,87.0,8.4,T
3515,NHL 10,PS3,2009.0,Sports,0.38,0.12,0.0,0.07,88.0,7.9,E10+
3516,Zumba Fitness,PS3,2010.0,Sports,0.28,0.21,0.0,0.08,,3.8,E
3517,Rock Band 3,PS3,2010.0,Misc,0.43,0.08,0.0,0.05,91.0,8,T
3528,Disgaea 4: A Promise Unforgotten,PS3,2011.0,Role-Playing,0.27,0.11,0.14,0.05,80.0,7.8,T
3531,Doom 3 BFG Edition,PS3,2012.0,Shooter,0.26,0.21,0.0,0.1,67.0,6.4,M
3541,Top Spin 3,PS3,2008.0,Action,0.08,0.36,0.0,0.12,75.0,7.5,E
3547,3D Dot Game Heroes,PS3,2009.0,Role-Playing,0.36,0.11,0.03,0.07,77.0,8,E10+
3550,Tales of Zestiria,PS3,2015.0,Role-Playing,0.05,0.07,0.42,0.02,,8,T
3576,Tom Clancy's HAWX,PS3,2009.0,Action,0.21,0.22,0.05,0.09,74.0,8.1,T
3609,Middle-Earth: Shadow of Mordor,PS3,2014.0,Action,0.2,0.26,0.01,0.09,,3.4,M
3620,God of War: Origins Collection,PS3,2011.0,Action,0.39,0.08,0.02,0.06,84.0,8.4,M
3625,Enslaved: Odyssey to the West,PS3,2010.0,Action,0.24,0.22,0.01,0.09,80.0,7.4,T
3638,Ratchet & Clank: Quest for Booty,PS3,2008.0,Platform,0.0,0.52,0.0,0.04,,,
3647,LEGO Dimensions,PS3,2015.0,Action,0.17,0.3,0.0,0.09,,6.4,
3648,NBA 2K8,PS3,2007.0,Sports,0.5,0.01,0.0,0.05,81.0,6.8,E
3679,Sly Cooper: Thieves in Time,PS3,2013.0,Platform,0.35,0.12,0.0,0.08,75.0,8.3,E10+
3682,Spec Ops: The Line,PS3,2012.0,Shooter,0.19,0.23,0.04,0.08,77.0,8,M
3684,NHL 14,PS3,2013.0,Sports,0.28,0.17,0.0,0.09,80.0,6,E10+
3685,F1 2013,PS3,2013.0,Racing,0.01,0.42,0.03,0.09,77.0,6.3,E
3688,Legends of WrestleMania,PS3,2009.0,Fighting,0.3,0.16,0.0,0.07,70.0,6.5,T
3698,F.E.A.R.,PS3,2007.0,Shooter,0.18,0.26,0.0,0.1,72.0,7.4,M
3702,Tiger Woods PGA Tour 13,PS3,2012.0,Sports,0.24,0.21,0.0,0.08,75.0,5.7,E
3703,Dynasty Warriors: Gundam 3,PS3,2010.0,Action,0.11,0.04,0.36,0.02,58.0,7.5,T
3708,Kidou Senshi Gundam: Extreme VS,PS3,2011.0,Fighting,0.0,0.0,0.54,0.0,,,
3712,NBA Live 10,PS3,2009.0,Sports,0.46,0.02,0.01,0.05,81.0,7.5,E
3741,Time Crisis: Razing Storm,PS3,2010.0,Shooter,0.18,0.2,0.07,0.08,58.0,5.9,T
3760,Dragon's Crown,PS3,2013.0,Role-Playing,0.25,0.07,0.17,0.05,82.0,8.3,T
3800,Terminator Salvation,PS3,2009.0,Shooter,0.13,0.28,0.01,0.1,43.0,3.9,T
3812,Bulletstorm,PS3,2011.0,Shooter,0.23,0.2,0.01,0.08,83.0,7.7,M
3817,Tales of Symphonia,PS3,2013.0,Role-Playing,0.21,0.12,0.13,0.07,,7.2,T
3818,Michael Jackson: The Experience,PS3,2011.0,Misc,0.25,0.19,0.0,0.08,66.0,8.4,E10+
3820,Stuntman: Ignition,PS3,2007.0,Racing,0.17,0.26,0.0,0.1,76.0,6.2,T
3838,Madden NFL 07,PS3,2006.0,Sports,0.47,0.0,0.01,0.04,76.0,4.2,E
3842,NBA Live 09,PS3,2008.0,Sports,0.46,0.0,0.02,0.04,75.0,7.8,E
3846,SingStar Dance,PS3,2010.0,Misc,0.09,0.31,0.0,0.11,65.0,3.9,T
3863,Disgaea 3: Absence of Justice,PS3,2008.0,Role-Playing,0.33,0.03,0.11,0.04,78.0,7.5,T
3865,Way of the Samurai 3,PS3,2008.0,Action,0.18,0.08,0.22,0.04,58.0,7.9,M
3871,Cars 2,PS3,2011.0,Racing,0.22,0.21,0.0,0.09,,,
3880,Kung Fu Panda,PS3,2008.0,Action,0.21,0.21,0.0,0.09,76.0,7.3,E10+
3888,Lair,PS3,2007.0,Action,0.36,0.03,0.08,0.04,53.0,6.4,T
3894,DC Universe Online,PS3,2011.0,Role-Playing,0.35,0.11,0.0,0.06,67.0,7.4,T
3899,The Walking Dead: Survival Instinct,PS3,2013.0,Shooter,0.28,0.15,0.0,0.08,34.0,3.6,M
3902,Ratatouille,PS3,2007.0,Action,0.09,0.32,0.0,0.1,55.0,4.8,E
3925,WWE 2K16,PS3,2015.0,Sports,0.22,0.21,0.0,0.08,,6,T
3946,Monster Hunter Freedom 2,PS3,2011.0,Role-Playing,0.0,0.0,0.5,0.0,,,
3947,Tiger Woods PGA Tour 07,PS3,2006.0,Sports,0.31,0.12,0.0,0.07,81.0,tbd,E
3957,Lost: Via Domus,PS3,2008.0,Action,0.19,0.22,0.0,0.09,54.0,6.9,T
3966,R.U.S.E.,PS3,2010.0,Strategy,0.18,0.22,0.02,0.08,76.0,7.3,T
3968,Prince of Persia Trilogy,PS3,2010.0,Action,0.17,0.24,0.0,0.09,,,
3974,"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",PS3,2010.0,Shooter,0.24,0.18,0.0,0.08,,,
4010,Dynasty Warriors: Gundam 2,PS3,2008.0,Action,0.09,0.06,0.32,0.03,54.0,7,T
4016,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,PS3,2015.0,Action,0.0,0.0,0.49,0.0,,,
4022,Bleach: Soul Resurreccion,PS3,2011.0,Fighting,0.27,0.1,0.07,0.05,58.0,7.2,T
4054,Sonic & All-Stars Racing Transformed,PS3,2012.0,Racing,0.08,0.3,0.01,0.09,,,
4091,MotorStorm: Apocalypse,PS3,2011.0,Racing,0.21,0.19,0.0,0.08,77.0,7.7,T
4103,Dragon Ball: XenoVerse,PS3,2015.0,Fighting,0.16,0.13,0.14,0.06,,7.1,T
4108,The Saboteur,PS3,2009.0,Action,0.2,0.21,0.0,0.07,72.0,8.1,M
4110,Atelier Rorona: Alchemist of Arland,PS3,2009.0,Role-Playing,0.22,0.1,0.11,0.05,,,
4127,Sonic the Hedgehog,PS3,,Platform,0.0,0.48,0.0,0.0,43.0,4.1,E10+
4136,Dynasty Warriors Gundam,PS3,2007.0,Action,0.14,0.01,0.31,0.02,60.0,6.9,T
4146,Dark Sector,PS3,2008.0,Shooter,0.23,0.16,0.01,0.07,72.0,7.6,M
4161,F.E.A.R. 2: Project Origin,PS3,2009.0,Shooter,0.19,0.2,0.01,0.08,79.0,7.9,M
4171,Epic Mickey 2: The Power of Two,PS3,2012.0,Action,0.21,0.18,0.0,0.08,59.0,4.3,E
4213,Two Worlds II,PS3,2011.0,Role-Playing,0.26,0.1,0.06,0.05,70.0,7,M
4237,MX vs. ATV: Alive,PS3,2011.0,Racing,0.24,0.15,0.0,0.07,61.0,6.7,E
4252,LEGO The Hobbit,PS3,2014.0,Action,0.12,0.27,0.0,0.07,,7,E10+
4253,Silent Hill: Downpour,PS3,2012.0,Action,0.21,0.15,0.04,0.06,64.0,6.9,M
4267,MX vs. ATV Untamed,PS3,2007.0,Racing,0.35,0.06,0.0,0.05,67.0,6.1,E
4275,Tales of Vesperia,PS3,2009.0,Role-Playing,0.0,0.0,0.45,0.0,,,
4324,Red Faction: Armageddon,PS3,2011.0,Shooter,0.2,0.15,0.03,0.07,71.0,7.3,M
4351,F.E.A.R. 3,PS3,2011.0,Shooter,0.21,0.16,0.01,0.07,74.0,7.1,M
4362,Disney Infinity 3.0,PS3,2015.0,Action,0.16,0.21,0.0,0.07,,,
4365,Deadpool,PS3,2013.0,Action,0.23,0.14,0.0,0.08,61.0,7.2,M
4375,"Warhammer 40,000: Space Marine",PS3,2011.0,Shooter,0.13,0.23,0.0,0.08,70.0,7.4,M
4388,Virtua Tennis 4,PS3,2011.0,Sports,0.09,0.24,0.03,0.08,69.0,6.6,E
4391,Wolfenstein: The New Order,PS3,2014.0,Shooter,0.14,0.21,0.02,0.07,,7.1,M
4404,Tony Hawk's Proving Ground,PS3,2007.0,Sports,0.36,0.04,0.0,0.04,73.0,6.6,T
4439,The Legend of Spyro: Dawn of the Dragon,PS3,2008.0,Platform,0.19,0.18,0.0,0.07,59.0,6.6,E10+
4457,Spider-Man: Shattered Dimensions,PS3,2010.0,Action,0.26,0.12,0.0,0.05,74.0,7.5,T
4461,Eternal Sonata,PS3,2008.0,Role-Playing,0.19,0.12,0.07,0.05,80.0,7.8,T
4462,SingStar Queen,PS3,2009.0,Misc,0.11,0.25,0.0,0.07,,,
4471,Ninja Gaiden 3,PS3,2012.0,Action,0.19,0.09,0.11,0.05,58.0,5,M
4485,Star Wars The Clone Wars: Republic Heroes,PS3,2009.0,Action,0.19,0.18,0.0,0.07,43.0,5.3,T
4489,DanceStar Party,PS3,2011.0,Misc,0.0,0.34,0.0,0.1,,,
4490,Naruto Shippuden: Ultimate Ninja Storm Revolution,PS3,2014.0,Fighting,0.15,0.14,0.09,0.06,73.0,7.5,T
4491,Naughty Bear,PS3,2010.0,Action,0.18,0.18,0.0,0.07,43.0,5.5,T
4495,MLB 14: The Show,PS3,2014.0,Sports,0.35,0.0,0.0,0.08,81.0,6.8,E
4497,Hyperdimension Neptunia,PS3,2010.0,Role-Playing,0.22,0.09,0.07,0.04,45.0,7,T
4505,Payday 2,PS3,2013.0,Shooter,0.22,0.14,0.0,0.08,74.0,6.2,M
4509,Mass Effect Trilogy,PS3,2012.0,Action,0.37,0.0,0.0,0.06,,8.7,M
