,Name,Platform,Year_of_Release,Genre,NA_sales,EU_sales,JP_sales,Other_sales,Critic_Score,User_Score,Rating
5928,Spider-Man 3,PSP,2007.0,Platform,0.01,0.23,0.0,0.05,52.0,7.4,T
5956,Kurohyou: Ryu ga Gotoku Shinshou,PSP,2010.0,Adventure,0.0,0.0,0.29,0.0,,,
5962,Syphon Filter: Dark Mirror,PSP,2006.0,Shooter,0.26,0.01,0.0,0.03,87.0,9,M
5964,Invizimals: Shadow Zone,PSP,2010.0,Strategy,0.05,0.16,0.0,0.08,,9,E10+
5998,FlatOut: Head On,PSP,2008.0,Racing,0.13,0.1,0.0,0.06,74.0,8.2,T
6018,X-Men Legends II: Rise of Apocalypse,PSP,2005.0,Role-Playing,0.25,0.01,0.0,0.02,84.0,8.2,T
6029,Ace Combat: Joint Assault,PSP,2010.0,Simulation,0.06,0.05,0.15,0.03,71.0,7.2,T
6062,Warriors Orochi 2,PSP,2008.0,Action,0.06,0.0,0.22,0.01,56.0,7.5,T
6140,Tales of the World: Radiant Mythology 3,PSP,2011.0,Role-Playing,0.0,0.0,0.28,0.0,,,
6144,Pirates of the Caribbean: Dead Man's Chest,PSP,2006.0,Adventure,0.25,0.0,0.0,0.02,52.0,8,T
6158,MLB 07: The Show,PSP,2007.0,Sports,0.26,0.0,0.0,0.02,82.0,7.2,E
6185,Kenka Bancho: Badass Rumble,PSP,2008.0,Action,0.06,0.0,0.2,0.01,70.0,7.5,T
6244,Patapon 3,PSP,2011.0,Misc,0.05,0.03,0.17,0.02,74.0,7.2,E
6262,NBA 2K12,PSP,2011.0,Sports,0.22,0.03,0.0,0.03,,5,E
6284,Jikkyou Powerful Pro Yakyuu Portable 4,PSP,2009.0,Sports,0.0,0.0,0.27,0.0,,,
6285,SD Gundam G Generation Portable,PSP,2006.0,Strategy,0.0,0.0,0.27,0.0,,,
6297,The Warriors,PSP,2007.0,Action,0.23,0.01,0.0,0.02,81.0,7.8,M
6298,EyePet,PSP,2010.0,Simulation,0.02,0.17,0.0,0.09,57.0,tbd,E
6327,Tiger Woods PGA Tour 07,PSP,2006.0,Sports,0.2,0.04,0.0,0.03,78.0,tbd,E
6368,NFL Street 3,PSP,2006.0,Sports,0.24,0.0,0.0,0.02,68.0,tbd,E
6369,Pro Evolution Soccer 2013,PSP,2012.0,Sports,0.0,0.07,0.18,0.03,,tbd,E
6446,Tales of Eternia,PSP,2005.0,Role-Playing,0.0,0.01,0.25,0.0,,,
6468,Dragon Ball Z: Tenkaichi Tag Team,PSP,2010.0,Fighting,0.11,0.03,0.09,0.03,63.0,8.6,T
6476,LEGO Harry Potter: Years 5-7,PSP,,Action,0.1,0.1,0.0,0.06,,tbd,E10+
6482,Naruto: Ultimate Ninja Heroes,PSP,2006.0,Fighting,0.26,0.0,0.0,0.0,70.0,6.6,T
6493,MLB 09: The Show,PSP,2009.0,Sports,0.24,0.0,0.0,0.02,78.0,6.9,E
6497,Hatsune Miku: Project Diva,PSP,2009.0,Misc,0.0,0.0,0.26,0.0,,,
6498,Gundam Battle Universe,PSP,2008.0,Fighting,0.0,0.0,0.26,0.0,,,
6499,Sengoku Basara: Battle Heroes,PSP,2009.0,Action,0.0,0.0,0.26,0.0,,,
6590,Spelling Challenges and more!,PSP,2007.0,Misc,0.24,0.0,0.0,0.02,,,
6595,Sega Rally Revo,PSP,2007.0,Racing,0.03,0.15,0.0,0.07,74.0,7.2,E
6596,TOCA Race Driver 2: Ultimate Racing Simulator,PSP,2005.0,Racing,0.0,0.25,0.0,0.0,,,
6615,K-ON! Houkago Live!!,PSP,2010.0,Misc,0.0,0.0,0.25,0.0,,,
6694,Indiana Jones and the Staff of Kings,PSP,2009.0,Action,0.11,0.09,0.0,0.05,63.0,7.8,T
6730,UEFA Euro 2008 Austria-Switzerland,PSP,2008.0,Sports,0.06,0.12,0.0,0.06,,,
6734,Disgaea 2: Dark Hero Days,PSP,2009.0,Role-Playing,0.1,0.01,0.12,0.02,83.0,7.1,T
6742,Marvel: Ultimate Alliance 2,PSP,2009.0,Role-Playing,0.17,0.04,0.0,0.04,,tbd,T
6745,"What Did I Do to Deserve This, My Lord!? 2",PSP,2008.0,Role-Playing,0.06,0.0,0.18,0.01,,,
6786,MLB,PSP,2005.0,Sports,0.23,0.0,0.0,0.02,80.0,7.9,E
6798,Pro Yaky? Spirits 2011,PSP,2011.0,Sports,0.0,0.0,0.24,0.0,,,
6814,NBA Live 10,PSP,2009.0,Sports,0.21,0.0,0.01,0.02,64.0,4.2,E
6819,Lunar: Silver Star Harmony,PSP,2009.0,Role-Playing,0.19,0.0,0.03,0.02,80.0,7.7,T
6823,Pro Yaky? Spirits 2010,PSP,2010.0,Sports,0.0,0.0,0.24,0.0,,,
6835,Crash Tag Team Racing,PSP,2005.0,Racing,0.16,0.05,0.0,0.03,68.0,7.1,E10+
6868,Valhalla Knights,PSP,2006.0,Role-Playing,0.15,0.0,0.07,0.01,53.0,6.3,E10+
6895,Ghost Rider,PSP,2007.0,Action,0.22,0.0,0.0,0.02,49.0,5.7,T
6898,Driver '76,PSP,2007.0,Racing,0.03,0.14,0.0,0.07,57.0,7.9,M
6899,Danganronpa: Trigger Happy Havoc,PSP,,Misc,0.0,0.0,0.24,0.0,,,
6901,Midway Arcade Treasures: Extended Play,PSP,2005.0,Misc,0.21,0.0,0.0,0.02,63.0,7.8,M
6905,Ben 10 Ultimate Alien: Cosmic Destruction,PSP,2010.0,Platform,0.1,0.09,0.0,0.05,,tbd,E10+
6915,God Eater 2,PSP,2013.0,Role-Playing,0.0,0.0,0.24,0.0,,,
6930,Tiger Woods PGA Tour 10,PSP,2009.0,Sports,0.12,0.07,0.0,0.05,70.0,tbd,E
6958,MX vs. ATV Reflex,PSP,2009.0,Racing,0.18,0.03,0.0,0.03,,tbd,E
7032,AKB1/149: Love Election,PSP,2012.0,Adventure,0.0,0.0,0.23,0.0,,,
7039,Me & My Katamari,PSP,2005.0,Puzzle,0.13,0.01,0.08,0.0,,,
7042,The Idolm@ster SP: Wandering Star / Perfect Sun / Missing Moon,PSP,2009.0,Adventure,0.0,0.0,0.23,0.0,,,
7045,Tales of VS.,PSP,2009.0,Fighting,0.0,0.0,0.23,0.0,,,
7054,Madden NFL 12,PSP,2011.0,Sports,0.21,0.0,0.0,0.02,,tbd,E
7080,Pinball Hall of Fame: The Gottlieb Collection,PSP,2005.0,Misc,0.2,0.01,0.0,0.02,73.0,8.1,E
7082,Disgaea: Afternoon of Darkness,PSP,2006.0,Role-Playing,0.15,0.01,0.04,0.02,87.0,8.2,T
7088,SSX On Tour,PSP,2005.0,Sports,0.19,0.02,0.0,0.02,79.0,8.1,E
7089,NCAA Football 09,PSP,2008.0,Sports,0.21,0.0,0.0,0.02,,tbd,E
7092,Ys Seven,PSP,2009.0,Role-Playing,0.14,0.0,0.08,0.02,79.0,8.5,T
7101,Valhalla Knights 2,PSP,2008.0,Role-Playing,0.09,0.0,0.12,0.01,50.0,5.4,E10+
7126,Sword Art Online: Infinity Moment,PSP,2013.0,Role-Playing,0.0,0.0,0.22,0.0,,,
7136,Gundam Battle Chronicle,PSP,2007.0,Action,0.0,0.0,0.22,0.0,,,
7138,Danball Senki Boost,PSP,2011.0,Action,0.0,0.0,0.22,0.0,,,
7139,Justice League Heroes,PSP,2006.0,Role-Playing,0.2,0.01,0.0,0.02,72.0,7.8,T
7147,NBA Street: Showdown,PSP,2005.0,Sports,0.2,0.0,0.0,0.02,75.0,8.5,E
7174,Yu-Gi-Oh! GX: Tag Force 3,PSP,2008.0,Strategy,0.0,0.03,0.18,0.01,,,
7219,Jackass the Game,PSP,2007.0,Action,0.09,0.08,0.0,0.05,58.0,7,M
7232,Aliens vs Predator: Requiem,PSP,2007.0,Action,0.03,0.12,0.0,0.07,49.0,5.6,T
7243,Shin Megami Tensei: Persona,PSP,2009.0,Role-Playing,0.08,0.0,0.13,0.01,78.0,8,T
7255,NBA 06,PSP,2005.0,Sports,0.2,0.0,0.0,0.02,72.0,5.4,E
7290,Digimon World Re:Digitize,PSP,2012.0,Action,0.0,0.0,0.22,0.0,,,
7291,The Legend of Heroes: Trails in the Sky First Chapter,PSP,2006.0,Role-Playing,0.1,0.03,0.06,0.03,,,
7297,Hot Shots Tennis: Get a Grip,PSP,2010.0,Sports,0.07,0.0,0.13,0.01,80.0,8,E
7306,NBA,PSP,2005.0,Sports,0.2,0.0,0.0,0.02,57.0,6.9,E
7349,MVP Baseball,PSP,2005.0,Sports,0.2,0.0,0.0,0.02,67.0,7.7,E
7391,Valkyria Chronicles III: Unrecorded Chronicles,PSP,,Strategy,0.0,0.0,0.21,0.0,,,
7394,Brunswick Pro Bowling,PSP,2007.0,Sports,0.19,0.0,0.0,0.02,,7.3,E
7418,Prince of Persia: Revelations,PSP,2005.0,Adventure,0.18,0.01,0.0,0.02,,,
7425,UFC Undisputed 2010,PSP,2010.0,Fighting,0.11,0.06,0.0,0.04,74.0,7,T
7426,World Series of Poker,PSP,2005.0,Misc,0.19,0.0,0.0,0.02,37.0,6.4,E10+
7438,Tales of Phantasia: Narikiri Dungeon X,PSP,2010.0,Role-Playing,0.0,0.0,0.21,0.0,,,
7445,Marvel Super Hero Squad,PSP,2009.0,Fighting,0.17,0.01,0.0,0.02,51.0,tbd,E10+
7469,Tiger Woods PGA Tour,PSP,2005.0,Sports,0.19,0.0,0.0,0.02,78.0,7.4,E
7472,NCAA Football 10,PSP,2009.0,Sports,0.19,0.0,0.0,0.02,,tbd,E
7480,MLB 10: The Show,PSP,2010.0,Sports,0.19,0.0,0.0,0.02,79.0,6.6,E
7487,J-League Pro Soccer Club o Tsukurou! 7 Euro Plus,PSP,2011.0,Sports,0.0,0.0,0.21,0.0,,,
7503,World Championship Cards,PSP,2008.0,Misc,0.19,0.0,0.0,0.02,,tbd,E
7526,Thrillville,PSP,2006.0,Strategy,0.18,0.0,0.0,0.02,72.0,2.8,E10+
7529,Shining Blade,PSP,2012.0,Role-Playing,0.0,0.0,0.2,0.0,,,
7543,The Con,PSP,2005.0,Fighting,0.18,0.0,0.0,0.02,63.0,7.3,T
7561,Kurohyou 2: Ryu ga Gotoku Ashura Hen,PSP,2012.0,Action,0.0,0.0,0.2,0.0,,,
7566,7th Dragon 2020,PSP,2011.0,Role-Playing,0.0,0.0,0.2,0.0,,,
7592,The Legend of Heroes VII: The Trail of Blue,PSP,2011.0,Role-Playing,0.0,0.0,0.2,0.0,,,
7594,Warriors Orochi,PSP,2008.0,Action,0.02,0.0,0.18,0.0,62.0,6.6,T
7611,NBA 07,PSP,2006.0,Sports,0.18,0.0,0.0,0.02,68.0,7,E
7614,Shining Hearts,PSP,2010.0,Role-Playing,0.0,0.0,0.2,0.0,,,
7647,Pro Yaky? Spirits 2013,PSP,2013.0,Sports,0.0,0.0,0.2,0.0,,,
7655,Pro Yaky? Spirits 2012,PSP,2012.0,Sports,0.0,0.0,0.2,0.0,,,
7668,Puzzle Challenge: Crosswords and More!,PSP,2006.0,Puzzle,0.18,0.0,0.0,0.01,,,
7675,Jikkyou Powerful Pro Yakyuu 2010,PSP,2010.0,Sports,0.0,0.0,0.2,0.0,,,
7676,Sid Meier's Pirates!,PSP,2007.0,Strategy,0.16,0.01,0.0,0.02,,,
7677,Ore no Shikabane o Koete Yuke,PSP,2011.0,Role-Playing,0.0,0.0,0.2,0.0,,,
7679,Tiger Woods PGA Tour 06,PSP,2005.0,Sports,0.18,0.0,0.0,0.01,80.0,7.9,E
7689,Jikkyou Powerful Pro Yakyuu 2011,PSP,2011.0,Sports,0.0,0.0,0.2,0.0,,,
7718,Tom Clancy's Splinter Cell: Essentials,PSP,2006.0,Shooter,0.17,0.01,0.0,0.02,58.0,7.5,M
7723,Family Guy,PSP,2006.0,Action,0.18,0.0,0.0,0.02,51.0,6.3,M
7728,Harry Potter and the Goblet of Fire,PSP,2005.0,Action,0.17,0.0,0.0,0.02,70.0,7.4,E10+
7733,Danganronpa 2: Goodbye Despair,PSP,2012.0,Misc,0.0,0.0,0.19,0.0,,,
7739,Steins;Gate,PSP,2011.0,Adventure,0.0,0.0,0.19,0.0,,,
7789,Peter Jackson's King Kong: The Official Game of the Movie,PSP,2005.0,Action,0.16,0.01,0.0,0.02,56.0,6.4,T
7796,X-Men Origins: Wolverine,PSP,2009.0,Action,0.13,0.03,0.0,0.03,60.0,7.5,T
7828,"Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu",PSP,2009.0,Adventure,0.0,0.0,0.19,0.0,,,
7845,Kenka Banchou 4: Ichinen Sensou,PSP,2010.0,Action,0.0,0.0,0.19,0.0,,,
7857,Dante's Inferno,PSP,2010.0,Action,0.12,0.03,0.01,0.02,70.0,8.1,M
7863,Death Jr.,PSP,2005.0,Platform,0.17,0.0,0.0,0.01,61.0,7.3,T
7875,FIFA 14,PSP,2013.0,Sports,0.0,0.15,0.0,0.04,,3.4,E
7924,IL-2 Sturmovik: Birds of Prey,PSP,2009.0,Simulation,0.08,0.07,0.0,0.04,,3,T
7959,Little Battlers eXperience W,PSP,2012.0,Role-Playing,0.0,0.0,0.19,0.0,,,
7982,Samurai Warriors: State of War,PSP,2005.0,Action,0.07,0.0,0.11,0.01,64.0,6.4,T
8051,TalkMan (Japan),PSP,2005.0,Misc,0.0,0.0,0.18,0.0,,,
8052,Ghostbusters: The Video Game,PSP,2009.0,Action,0.16,0.01,0.0,0.02,54.0,4.7,E10+
8080,WWE All Stars,PSP,2011.0,Fighting,0.12,0.04,0.0,0.03,70.0,6.6,T
8095,Half-Minute Hero,PSP,2009.0,Role-Playing,0.08,0.01,0.07,0.01,84.0,7.8,E10+
8110,Spider-Man: Friend or Foe,PSP,2007.0,Action,0.16,0.0,0.0,0.01,58.0,4.4,E10+
8117,Metal Gear Ac!d 2,PSP,2005.0,Strategy,0.11,0.0,0.05,0.01,,,
8134,Toukiden: The Age of Demons,PSP,2013.0,Action,0.0,0.0,0.18,0.0,,,
8161,Kidou Senshi Gundam: Senjou no Kizuna Portable,PSP,2009.0,Strategy,0.0,0.0,0.18,0.0,,,
8162,Super Robot Taisen A Portable,PSP,2008.0,Strategy,0.0,0.0,0.18,0.0,,,
8200,Dead or Alive Paradise,PSP,2010.0,Misc,0.07,0.02,0.07,0.02,38.0,5.6,M
8248,The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune,PSP,2012.0,Action,0.0,0.0,0.17,0.0,,,
8275,Cabela's Legendary Adventures,PSP,2008.0,Sports,0.16,0.0,0.0,0.02,,tbd,T
8301,Macross Ultimate Frontier,PSP,2009.0,Action,0.0,0.0,0.17,0.0,,,
8312,NBA 09: The Inside,PSP,2008.0,Sports,0.16,0.0,0.0,0.01,79.0,7.4,E
8320,Mahjong Fight Club,PSP,2004.0,Misc,0.0,0.0,0.17,0.0,,,
8330,Gundam Assault Survive,PSP,2010.0,Action,0.0,0.0,0.17,0.0,,,
8334,Jikkyou Powerful Pro Yakyuu 2013,PSP,2013.0,Sports,0.0,0.0,0.17,0.0,,,
8411,Pursuit Force: Extreme Justice,PSP,2007.0,Action,0.07,0.06,0.0,0.03,73.0,7.6,T
8418,NHL 07,PSP,2006.0,Sports,0.13,0.02,0.0,0.02,76.0,6.6,E10+
8437,MLB 11: The Show,PSP,2011.0,Sports,0.15,0.0,0.0,0.02,77.0,6,E
8469,Pursuit Force,PSP,2005.0,Racing,0.14,0.01,0.0,0.01,75.0,7.8,T
8488,Pro Evolution Soccer 2014,PSP,2013.0,Action,0.0,0.02,0.14,0.0,,,E
8497,Guilty Gear Judgment,PSP,2006.0,Fighting,0.13,0.0,0.02,0.01,77.0,6.6,T
8501,The Legend of Heroes VII: The Trail of Zero,PSP,2010.0,Role-Playing,0.0,0.0,0.16,0.0,,,
8527,Hannah Montana: Rock Out the Show,PSP,2009.0,Misc,0.13,0.01,0.0,0.02,,,
8539,Yu-Gi-Oh! 5D's Tag Force 6,PSP,2011.0,Strategy,0.0,0.0,0.16,0.0,,,
8567,Dungeon Siege: Throne of Agony,PSP,2006.0,Role-Playing,0.13,0.02,0.0,0.02,74.0,8.1,T
8571,Sengoku Basara: Chronicle Heroes,PSP,2011.0,Action,0.0,0.0,0.16,0.0,,,
8593,Macross Ace Frontier,PSP,2008.0,Simulation,0.0,0.0,0.16,0.0,,,
8606,Scarface: Money. Power. Respect.,PSP,2006.0,Strategy,0.15,0.0,0.0,0.01,58.0,3.1,M
8617,Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress,PSP,2006.0,Fighting,0.14,0.0,0.0,0.01,64.0,7.8,T
8618,Despicable Me: The Game,PSP,2010.0,Platform,0.05,0.08,0.0,0.03,,,
8637,J-League Pro Soccer Club o Tsukurou! 6: Pride of J,PSP,2009.0,Sports,0.0,0.0,0.16,0.0,,,
8640,Field Commander,PSP,2006.0,Strategy,0.14,0.0,0.0,0.01,77.0,7.8,T
8656,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui,PSP,2008.0,Strategy,0.0,0.0,0.16,0.0,,,
8661,Spider-Man: Web of Shadows - Amazing Allies Edition,PSP,2008.0,Action,0.12,0.02,0.0,0.02,,,
8665,Innocent Life: A Futuristic Harvest Moon,PSP,2006.0,Simulation,0.08,0.03,0.03,0.02,67.0,7.8,E
8673,World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,PSP,2010.0,Sports,0.0,0.0,0.16,0.0,,,
8677,Kingdom Hearts: Birth by Sleep - Final Mix,PSP,2011.0,Role-Playing,0.0,0.0,0.16,0.0,,,
8719,Bakugan Battle Brawlers: Defenders of the Core,PSP,2010.0,Action,0.09,0.04,0.0,0.03,,tbd,E10+
8730,Bomberman,PSP,2006.0,Puzzle,0.14,0.0,0.0,0.01,73.0,7,E
8745,Jikkyou Powerful Pro Yakyuu Portable,PSP,2006.0,Sports,0.0,0.0,0.15,0.0,,,
8755,Infected,PSP,2005.0,Shooter,0.14,0.0,0.0,0.01,74.0,8.3,M
8772,Amagami,PSP,2011.0,Adventure,0.0,0.0,0.15,0.0,,,
8785,Michael Jackson: The Experience,PSP,2010.0,Misc,0.11,0.03,0.0,0.02,,6.2,E10+
8799,Jikkyou Powerful Pro Yakyuu 2012,PSP,2012.0,Action,0.0,0.0,0.15,0.0,,,
8800,Kingdom of Paradise,PSP,2005.0,Role-Playing,0.14,0.0,0.0,0.01,72.0,7.5,T
8802,Naruto Shippuden: Legends: Akatsuki Rising,PSP,2009.0,Fighting,0.14,0.0,0.0,0.01,60.0,6.2,T
8821,Suzumiya Haruhi no Yakusoku,PSP,2007.0,Adventure,0.0,0.0,0.15,0.0,,,
8914,Ore no Imouto ga Konna ni Kawaii wake ga Nai Portable,PSP,2011.0,Adventure,0.0,0.0,0.15,0.0,,,
8916,SNK Arcade Classics Vol. 1,PSP,2008.0,Misc,0.13,0.0,0.01,0.01,68.0,tbd,T
8929,Ys: The Oath in Felghana,PSP,2010.0,Role-Playing,0.09,0.0,0.04,0.01,80.0,8.3,T
8957,White Knight Chronicles: Origins,PSP,2011.0,Role-Playing,0.0,0.04,0.09,0.02,,,
8964,Darkstalkers Chronicle: The Chaos Tower,PSP,2004.0,Fighting,0.13,0.0,0.0,0.01,74.0,7.9,T
8969,Summon Night 5,PSP,2013.0,Role-Playing,0.0,0.0,0.15,0.0,74.0,8.3,T
8971,Black * Rock Shooter: The Game,PSP,2011.0,Role-Playing,0.0,0.0,0.15,0.0,66.0,7.2,T
9030,Mega Man Powered Up,PSP,2006.0,Platform,0.12,0.01,0.0,0.02,82.0,7.5,E
9032,Class of Heroes,PSP,2008.0,Role-Playing,0.06,0.0,0.08,0.01,61.0,7.1,T
9036,G.I. Joe: The Rise of Cobra,PSP,2009.0,Action,0.11,0.02,0.0,0.02,,tbd,T
9042,Kenka Banchou 5: Otoko no Housoku,PSP,2011.0,Action,0.0,0.0,0.14,0.0,,,
9050,World Championship Poker: Howard Lederer - All In,PSP,2006.0,Misc,0.13,0.0,0.0,0.01,,,
9052,Harvest Moon: Hero of Leaf Valley,PSP,2009.0,Simulation,0.07,0.02,0.05,0.01,74.0,7.9,E
9054,Hexyz Force,PSP,2009.0,Role-Playing,0.07,0.0,0.06,0.01,68.0,7.3,T
9057,Uta no * Prince-Sama: Repeat,PSP,2011.0,Adventure,0.0,0.0,0.14,0.0,,,
9061,Zetta Hero Project: Unlosing Ranger vs. Darkdeath Evilman,PSP,2010.0,Role-Playing,0.07,0.0,0.06,0.01,,,
9063,.hack//Link,PSP,2010.0,Role-Playing,0.0,0.0,0.14,0.0,,,
9069,The Legend of Heroes II: Prophecy of the Moonlight Witch,PSP,2004.0,Role-Playing,0.03,0.0,0.11,0.0,63.0,6.9,E10+
9082,PANGYA: Fantasy Golf,PSP,2009.0,Sports,0.09,0.0,0.04,0.01,77.0,7,E10+
9087,Gretzky NHL 06,PSP,2005.0,Sports,0.13,0.0,0.0,0.01,65.0,6.8,E10+
9091,PaRappa The Rapper,PSP,2006.0,Misc,0.11,0.0,0.02,0.02,67.0,5.2,E
9104,Ford Racing Off Road,PSP,2008.0,Racing,0.05,0.08,0.0,0.02,47.0,tbd,E
9125,Akiba's Trip,PSP,2011.0,Adventure,0.0,0.0,0.14,0.0,,,
9141,Kidou Senshi Gundam: Shin Gihren no Yabou,PSP,2011.0,Strategy,0.0,0.0,0.14,0.0,,,
9154,"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This?",PSP,2007.0,Role-Playing,0.0,0.0,0.13,0.0,,,
9174,Earth Defense Force 2: Invaders from Planet Space,PSP,2011.0,Action,0.0,0.0,0.14,0.0,,,
9195,Wild ARMs XF,PSP,2007.0,Role-Playing,0.07,0.0,0.06,0.01,64.0,6.6,E10+
9249,Ape Escape Academy (jp sales),PSP,2004.0,Misc,0.0,0.0,0.13,0.0,,,
9251,Hard Rock Casino,PSP,2007.0,Misc,0.12,0.0,0.0,0.01,44.0,tbd,T
9255,Bust-A-Move Deluxe,PSP,2006.0,Puzzle,0.13,0.0,0.0,0.01,67.0,tbd,E
9286,World Championship Poker 2: Featuring Howard Lederer,PSP,2005.0,Misc,0.12,0.0,0.0,0.01,65.0,2.8,T
9304,Queen's Gate: Spiral Chaos,PSP,2011.0,Role-Playing,0.0,0.0,0.14,0.0,,,
9305,Nayuta no Kiseki,PSP,2012.0,Action,0.0,0.0,0.14,0.0,,,
9331,FIFA Street 2,PSP,2006.0,Sports,0.07,0.05,0.0,0.02,58.0,6.9,E
9337,Suikoden: Tsumugareshi Hyakunen no Toki,PSP,2012.0,Role-Playing,0.0,0.0,0.13,0.0,,,
9358,My Spanish Coach,PSP,2008.0,Misc,0.12,0.0,0.0,0.01,,tbd,E
9390,Adventures to Go!,PSP,2008.0,Role-Playing,0.11,0.0,0.01,0.02,,,
9395,Ken to Mahou to Gakuen Mono. 3,PSP,2010.0,Role-Playing,0.0,0.0,0.13,0.0,,,
9405,Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,PSP,2011.0,Sports,0.0,0.0,0.13,0.0,,,
9406,Tales of the Heroes: Twin Brave,PSP,2012.0,Role-Playing,0.0,0.0,0.13,0.0,,,
9420,Lord of the Rings: Tactics,PSP,2005.0,Strategy,0.11,0.01,0.0,0.01,,,
9424,TRON: Evolution,PSP,2010.0,Action,0.1,0.02,0.0,0.02,,tbd,E10+
9444,Dead to Rights: Reckoning,PSP,2005.0,Shooter,0.12,0.0,0.0,0.01,54.0,7.2,M
9472,Grand Knights History,PSP,2011.0,Role-Playing,0.0,0.0,0.13,0.0,,,
9501,Secret Agent Clank,PSP,2008.0,Platform,0.04,0.03,0.04,0.02,72.0,7.8,E10+
9512,BlazBlue: Continuum Shift II,PSP,2011.0,Fighting,0.03,0.02,0.07,0.01,77.0,6.8,T
9515,Pop'n Music Portable,PSP,2010.0,Misc,0.0,0.0,0.13,0.0,,,
9539,Megamind: The Blue Defender,PSP,2010.0,Adventure,0.08,0.03,0.0,0.02,,tbd,E10+
9541,Cars 2,PSP,2011.0,Racing,0.1,0.01,0.0,0.02,,,
9555,Star Wars: Lethal Alliance,PSP,2006.0,Action,0.11,0.01,0.0,0.01,61.0,7,T
9556,Naruto Shippuden: Kizuna Drive,PSP,2010.0,Action,0.04,0.02,0.05,0.01,57.0,5,T
9606,Gungnir: Mayari no Gunshin to Eiyuu Sensou,PSP,2011.0,Role-Playing,0.07,0.0,0.04,0.01,,,
9611,7th Dragon 2020-II,PSP,2013.0,Role-Playing,0.0,0.0,0.13,0.0,,,
9628,Yu-Gi-Oh! GX: Tag Force,PSP,2006.0,Strategy,0.09,0.02,0.0,0.02,,,
9633,Last Ranker,PSP,2010.0,Role-Playing,0.0,0.0,0.13,0.0,,,
9641,Football Manager 2012,PSP,2011.0,Sports,0.0,0.09,0.0,0.04,,,
9649,Puella Magi Madoka Magica Portable,PSP,2012.0,Role-Playing,0.0,0.0,0.12,0.0,,,
9672,Gladiator Begins,PSP,2010.0,Action,0.05,0.01,0.05,0.01,59.0,8,M
9676,Diner Dash: Sizzle & Serve,PSP,2007.0,Puzzle,0.11,0.0,0.0,0.01,,,
9684,Gundam Battle Royale,PSP,2006.0,Action,0.0,0.0,0.12,0.0,,,
9716,Chessmaster: The Art of Learning,PSP,2008.0,Misc,0.11,0.0,0.0,0.01,64.0,8.4,E
9723,Neopets Petpet Adventures: The Wand of Wishing,PSP,2006.0,Adventure,0.11,0.0,0.0,0.01,66.0,7.7,E
9733,Summon Night 3,PSP,2012.0,Role-Playing,0.0,0.0,0.12,0.0,,,
9738,Super Robot Wars OG Saga: Masou Kishin II - Revelation of Evil God,PSP,,Strategy,0.0,0.0,0.12,0.0,,,
9739,Mobile Suit Gundam Seed: Rengou vs. Z.A.F.T. Portable,PSP,2007.0,Shooter,0.0,0.0,0.12,0.0,,,
9742,Go! Sudoku,PSP,2005.0,Puzzle,0.11,0.0,0.0,0.01,,,
9747,Gundam Memories: Tatakai no Kioku,PSP,2011.0,Action,0.0,0.0,0.12,0.0,,,
9760,PixelJunk Monsters Deluxe,PSP,2010.0,Strategy,0.11,0.0,0.0,0.01,86.0,7.9,E
9771,Mytran Wars,PSP,2009.0,Strategy,0.08,0.02,0.0,0.02,68.0,8.8,T
9772,Making History: The Great War,PSP,2010.0,Strategy,0.0,0.0,0.12,0.0,,,
9774,Undead Knights,PSP,2009.0,Action,0.05,0.0,0.06,0.01,63.0,8,M
9786,Rush,PSP,2006.0,Racing,0.11,0.0,0.0,0.01,55.0,tbd,T
9799,The Lord of the Rings: Aragorn's Quest,PSP,2010.0,Action,0.07,0.02,0.0,0.02,,tbd,E10+
9811,Macross Triangle Frontier,PSP,2011.0,Action,0.0,0.0,0.12,0.0,,,
9837,Mahou Shoujo Lyrical Nanoha A's Portable: The Gears of Destiny,PSP,2011.0,Fighting,0.0,0.0,0.12,0.0,,,
9839,Fate/Extra CCC,PSP,2013.0,Action,0.0,0.0,0.12,0.0,,,
9841,Fat Princess: Fistful of Cake,PSP,2010.0,Action,0.08,0.02,0.0,0.02,74.0,8.7,T
9876,Major League Baseball 2K6,PSP,,Sports,0.11,0.0,0.0,0.01,69.0,tbd,E
9877,Mahou Shoujo Lyrical Nanoha A's Portable: The Battle of Aces,PSP,2010.0,Shooter,0.0,0.0,0.12,0.0,,,
9889,Uta no * Prince-Sama: All Star,PSP,2013.0,Action,0.0,0.0,0.12,0.0,,,
9900,A.C.E.: Another Century's Episode Portable,PSP,2011.0,Simulation,0.0,0.0,0.12,0.0,,,
9947,Tales of Destiny 2,PSP,2007.0,Role-Playing,0.0,0.0,0.12,0.0,,,
9986,Every Extend Extra,PSP,2006.0,Shooter,0.1,0.0,0.0,0.01,74.0,7.3,E
9987,FIFA Soccer,PSP,2005.0,Sports,0.11,0.0,0.0,0.01,73.0,7.7,E
