,Name,Platform,Year_of_Release,Genre,NA_sales,EU_sales,JP_sales,Other_sales,Critic_Score,User_Score,Rating
11419,Mega Man Legacy Collection,PS4,2016.0,Platform,0.07,0.0,0.0,0.02,77.0,6.1,E
11512,Pro Cycling Manager 2016,PS4,2016.0,Sports,0.0,0.07,0.0,0.01,,,
11583,Resident Evil 6,PS4,2016.0,Shooter,0.06,0.0,0.0,0.01,60.0,6.7,M
11609,Song of the Deep,PS4,2016.0,Action,0.06,0.0,0.0,0.01,69.0,7.3,E
11610,Dragon's Dogma Online,PS4,2015.0,Role-Playing,0.0,0.0,0.08,0.0,,,
11677,Valentino Rossi: The Game,PS4,2016.0,Racing,0.01,0.05,0.0,0.01,75.0,8,E
11707,Yoru no Nai Kuni,PS4,2015.0,Role-Playing,0.0,0.0,0.08,0.0,,,
11724,Romance of the Three Kingdoms 13,PS4,2015.0,Action,0.02,0.0,0.05,0.01,,,
11761,Grand Ages: Medieval,PS4,2015.0,Strategy,0.0,0.05,0.02,0.01,64.0,7.1,T
11839,Toy Soldiers: War Chest,PS4,2015.0,Action,0.06,0.0,0.0,0.01,62.0,7.7,
11872,Fairy Fencer F: Advent Dark Force,PS4,2015.0,Role-Playing,0.02,0.0,0.05,0.0,71.0,6.2,T
11963,Grand Kingdom,PS4,2015.0,Role-Playing,0.03,0.0,0.03,0.01,78.0,8.1,T
12117,Eagle Flight,PS4,2016.0,Adventure,0.01,0.05,0.0,0.01,72.0,7.8,E10+
12134,Legend of Kay,PS4,2015.0,Action,0.02,0.03,0.0,0.01,,,
12137,The Book of Unwritten Tales 2,PS4,2015.0,Adventure,0.0,0.06,0.0,0.01,63.0,8.6,
12228,Terraria,PS4,2014.0,Action,0.0,0.05,0.01,0.01,83.0,7.9,T
12274,Broken Sword 5: The Serpent's Curse,PS4,2015.0,Adventure,0.0,0.06,0.0,0.01,72.0,7.2,T
12391,Assetto Corsa,PS4,2016.0,Racing,0.0,0.05,0.0,0.01,73.0,6.2,E
12430,Nights of Azure,PS4,2015.0,Action,0.03,0.02,0.0,0.01,67.0,7.6,T
12463,Risen 3: Titan Lords,PS4,2015.0,Role-Playing,0.0,0.05,0.0,0.01,,,
12476,Earth Defense Force 4.1: The Shadow of New Despair,PS4,2015.0,Shooter,0.03,0.02,0.0,0.01,64.0,7.9,M
12491,The Technomancer,PS4,2016.0,Role-Playing,0.02,0.04,0.0,0.01,60.0,6.7,M
12534,Project Setsuna,PS4,2016.0,Role-Playing,0.0,0.0,0.06,0.0,,,
12647,Utawarerumono: Itsuwari no Kamen,PS4,2015.0,Adventure,0.0,0.0,0.06,0.0,,,
12714,Kamen Rider: Battride War Genesis,PS4,2016.0,Action,0.0,0.0,0.06,0.0,,,
12728,MX vs. ATV Supercross Encore,PS4,2015.0,Sports,0.0,0.05,0.0,0.01,42.0,4.1,E
12756,Rugby World Cup 2015,PS4,2015.0,Sports,0.0,0.05,0.0,0.01,25.0,1.9,E
12761,ZombiU,PS4,2016.0,Action,0.0,0.04,0.01,0.01,,,
12817,Handball 16,PS4,2015.0,Sports,0.0,0.05,0.0,0.01,,3,E
12824,Nobunaga no Yabou: Souzou,PS4,2014.0,Strategy,0.0,0.0,0.06,0.0,,,
12836,Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,PS4,2016.0,Misc,0.01,0.0,0.05,0.0,,,
12903,Ghostbusters (2016),PS4,2016.0,Action,0.04,0.0,0.0,0.01,,,
12965,Mighty No. 9,PS4,2016.0,Platform,0.04,0.0,0.0,0.01,52.0,3.5,E10+
12969,Dead or Alive Xtreme 3: Fortune,PS4,2016.0,Sports,0.0,0.0,0.05,0.0,43.0,7.8,
12986,Arcania: Gothic 4,PS4,2015.0,Role-Playing,0.04,0.0,0.0,0.01,,,
13005,WRC 5: FIA World Rally Championship,PS4,2015.0,Sports,0.0,0.05,0.0,0.01,,,
13040,Killing Floor 2 ,PS4,2016.0,Shooter,0.03,0.01,0.0,0.01,76.0,8,M
13078,Game of Thrones (Telltale),PS4,2015.0,Adventure,0.04,0.0,0.0,0.01,,,
13110,Utawarerumono: Futari no Hakuoro,PS4,2016.0,Misc,0.0,0.0,0.05,0.0,,,
13143,Steins;Gate 0,PS4,2015.0,Adventure,0.0,0.0,0.05,0.0,81.0,8.3,M
13179,Sengoku Basara 4: Sumeragi,PS4,2015.0,Action,0.0,0.0,0.05,0.0,,,
13212,Sword Art Online: Game Director's Edition,PS4,2015.0,Role-Playing,0.0,0.0,0.05,0.0,,,
13227,Hatsune Miku: Project Diva X,PS4,2016.0,Misc,0.02,0.0,0.02,0.0,78.0,7.4,T
13232,Resident Evil 4 HD,PS4,2016.0,Shooter,0.04,0.0,0.0,0.01,,,
13250,Saints Row: Gat out of Hell,PS4,2015.0,Action,0.0,0.04,0.0,0.01,64.0,5.7,M
13266,NASCAR Heat Evolution,PS4,2016.0,Racing,0.04,0.0,0.0,0.01,66.0,3.8,E
13270,Child of Light,PS4,2014.0,Role-Playing,0.0,0.01,0.04,0.0,82.0,8,E10+
13437,Ride 2,PS4,2016.0,Racing,0.0,0.04,0.0,0.01,71.0,8,E
13484,Hitman (2016),PS4,2016.0,Action,0.0,0.04,0.0,0.01,,,
13501,Sébastien Loeb Rally Evo,PS4,2016.0,Racing,0.0,0.04,0.0,0.01,71.0,8.1,E
13549,Battlezone,PS4,2016.0,Action,0.02,0.02,0.0,0.01,66.0,7,T
13597,Nobunaga's Ambition: Sphere of Influence,PS4,2014.0,Strategy,0.03,0.0,0.0,0.01,80.0,8.1,T
13667,Nitroplus Blasterz: Heroines Infinite Duel,PS4,2015.0,Fighting,0.01,0.0,0.02,0.0,70.0,6.9,T
13729,Rugby Challenge 3,PS4,2016.0,Sports,0.0,0.04,0.0,0.01,64.0,6.8,E
13776,Psycho-Pass: Mandatory Happiness,PS4,2016.0,Adventure,0.03,0.0,0.0,0.01,72.0,8.3,T
13873,Dead Rising,PS4,2016.0,Action,0.02,0.0,0.01,0.01,78.0,6.6,M
13895,Hyperdimension Neptunia Victory II,PS4,2015.0,Role-Playing,0.0,0.0,0.04,0.0,,,
13911,Berserk and the Band of the Hawk,PS4,2016.0,Action,0.0,0.0,0.04,0.0,,,
13915,Metal Gear Solid V: The Definitive Experience,PS4,2016.0,Action,0.01,0.02,0.01,0.0,,7.8,M
13993,Exist Archive: The Other Side of the Sky,PS4,2015.0,Role-Playing,0.01,0.0,0.03,0.0,69.0,7.9,T
14001,Assassin's Creed Chronicles: China,PS4,2015.0,Action,0.0,0.03,0.0,0.01,69.0,6.4,T
14102,Warhammer: The End Times - Vermintide,PS4,2016.0,Action,0.01,0.02,0.0,0.01,,,
14157,Sengoku Basara: Sanada Yukimura-Den,PS4,2016.0,Action,0.0,0.0,0.03,0.0,,,
14159,Infamous: First Light,PS4,2014.0,Action,0.0,0.03,0.0,0.0,73.0,7.5,T
14162,Tour de France 2014,PS4,2014.0,Sports,0.0,0.03,0.0,0.0,53.0,5.1,E
14207,Duke Nukem 3D: 20th Anniversary World Tour,PS4,2016.0,Shooter,0.03,0.0,0.0,0.01,77.0,6.9,M
14222,Atelier Firis: The Alchemist of the Mysterious Journey,PS4,2016.0,Role-Playing,0.0,0.0,0.03,0.0,,,
14257,JoJo's Bizarre Adventure: Eyes of Heaven,PS4,2015.0,Fighting,0.0,0.0,0.03,0.0,61.0,7.4,T
14294,Just Dance 2017,PS4,2016.0,Misc,0.02,0.0,0.0,0.01,73.0,tbd,E10+
14301,Let's Sing 2016,PS4,2015.0,Action,0.03,0.0,0.0,0.01,,tbd,T
14368,Summon Night 6: Lost Borders,PS4,2016.0,Action,0.0,0.0,0.03,0.0,,,
14385,Tokyo Xanadu eX+,PS4,2016.0,Role-Playing,0.0,0.0,0.03,0.0,,,
14404,Prison Architect,PS4,2016.0,Action,0.01,0.01,0.0,0.01,80.0,8,M
14509,Worms: WMD,PS4,2016.0,Action,0.01,0.02,0.0,0.0,78.0,7.6,E10+
14689,Samurai Warriors: Sanada Maru,PS4,2016.0,Action,0.0,0.0,0.03,0.0,,,
14708,The Talos Principle,PS4,2015.0,Puzzle,0.0,0.02,0.0,0.0,88.0,8.4,E10+
14773,Loading Human,PS4,2016.0,Adventure,0.01,0.01,0.0,0.0,,,
14836,Dead Rising 2,PS4,2016.0,Action,0.01,0.0,0.01,0.0,82.0,6.6,M
14871,Resident Evil 5 HD,PS4,2016.0,Action,0.02,0.0,0.0,0.01,,,
14885,God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2,PS4,2015.0,Misc,0.0,0.0,0.03,0.0,,,
14899,The Peanuts Movie: Snoopy's Grand Adventure,PS4,2015.0,Action,0.0,0.02,0.0,0.0,59.0,6.6,E
14902,Aegis of Earth: Protonovus Assault,PS4,2016.0,Action,0.02,0.0,0.0,0.0,57.0,7.8,T
14940,Agatha Christie's The ABC Murders,PS4,2016.0,Adventure,0.01,0.01,0.0,0.0,67.0,6.2,T
14944,Atari Flashback Classics: Volume 1,PS4,2016.0,Misc,0.02,0.0,0.0,0.0,,tbd,E
14980,Legend of Kay Anniversary,PS4,2015.0,Action,0.0,0.02,0.0,0.0,62.0,6.4,E10+
15012,Blade Arcus from Shining EX,PS4,2015.0,Fighting,0.0,0.0,0.02,0.0,,,
15021,Assault Suit Leynos,PS4,2016.0,Shooter,0.02,0.0,0.0,0.0,67.0,tbd,E10+
15047,Omega Quintet,PS4,2014.0,Role-Playing,0.0,0.0,0.02,0.0,58.0,7.1,T
15056,Atari Flashback Classics: Volume 2,PS4,2016.0,Misc,0.02,0.0,0.0,0.0,,tbd,E
15085,Rugby League Live 3,PS4,2015.0,Action,0.0,0.02,0.0,0.0,,7.6,E
15115,Here They Lie,PS4,2016.0,Adventure,0.0,0.02,0.0,0.0,62.0,6.5,M
15148,Resident Evil: Umbrella Corps,PS4,2016.0,Action,0.0,0.0,0.02,0.0,,,
15175,Anima - Gate of Memories,PS4,2016.0,Action,0.0,0.02,0.0,0.0,52.0,7.9,T
15227,Dino Dini's Kick Off Revival,PS4,2016.0,Sports,0.0,0.02,0.0,0.0,31.0,4.5,
15246,Black Rose Valkyrie,PS4,2016.0,Role-Playing,0.0,0.0,0.02,0.0,,,
15359,Touhou Genso Rondo: Bullet Ballet,PS4,2016.0,Shooter,0.02,0.0,0.0,0.0,55.0,4.7,E10+
15383,Paragon,PS4,2016.0,Action,0.02,0.0,0.0,0.0,,6.1,
15487,Darksiders: Warmastered Edition,PS4,2016.0,Action,0.02,0.0,0.0,0.0,79.0,8.5,M
15556,Natsuiro High School: Seishun Hakusho,PS4,2015.0,Action,0.0,0.0,0.02,0.0,,,
15599,Winning Post 8 2016,PS4,2016.0,Simulation,0.0,0.0,0.02,0.0,,,
15734,Prototype: Biohazard Bundle,PS4,2016.0,Action,0.01,0.0,0.0,0.0,48.0,2,M
15762,Rabbids Invasion: The Interactive TV Show,PS4,2014.0,Misc,0.0,0.01,0.0,0.0,,,
15790,This War of Mine,PS4,2016.0,Action,0.0,0.01,0.0,0.0,,,
15814,Koihime Enbu,PS4,2016.0,Fighting,0.0,0.0,0.02,0.0,,,
15823,Dynasty Warriors: Eiketsuden,PS4,2016.0,Action,0.0,0.0,0.02,0.0,,,
15839,Mark McMorris Infinite Air,PS4,2016.0,Sports,0.01,0.0,0.0,0.0,49.0,6,T
15864,Rocksmith 2014 Edition Remastered,PS4,2016.0,Misc,0.01,0.0,0.0,0.0,,7.8,T
15943,Professional Farmer 2016,PS4,2015.0,Action,0.0,0.01,0.0,0.0,,,
15948,Dragon's Dogma Online: Season 2,PS4,2016.0,Action,0.0,0.0,0.02,0.0,,,
15993,God Eater Off Shot: Soma Shikkuzaru-hen Twin Pack & Animation Vol.4,PS4,2016.0,Action,0.0,0.0,0.02,0.0,,,
15994,God Eater Off Shot:Shiou-hen Twin Pack & Animation Vol.5,PS4,2016.0,Misc,0.0,0.0,0.02,0.0,,,
16076,King's Quest: The Complete Collection,PS4,2016.0,Adventure,0.01,0.0,0.0,0.0,,tbd,E10+
16113,Republique,PS4,2016.0,Action,0.0,0.01,0.01,0.0,72.0,5.8,M
16135,Super Stardust Ultra VR,PS4,2016.0,Shooter,0.0,0.01,0.0,0.0,66.0,6.2,E10+
16158,Raven's Cry,PS4,2015.0,Role-Playing,0.0,0.01,0.0,0.0,,,
16362,Crows: Burning Edge,PS4,2016.0,Action,0.0,0.0,0.01,0.0,,,
16398,Chaos;Child,PS4,2015.0,Adventure,0.0,0.0,0.01,0.0,,,
16428,R.B.I. Baseball 2016,PS4,2016.0,Sports,0.01,0.0,0.0,0.0,,,
16486,Super Dungeon Bros,PS4,2016.0,Action,0.01,0.0,0.0,0.0,42.0,2.3,E10+
16496,God Eater Off Shot: Tachibana Sakuya-hen Twin Pack & Animation Vol.7,PS4,2016.0,Action,0.0,0.0,0.01,0.0,,,
16499,Sherlock Holmes: The Devil's Daughter,PS4,2016.0,Adventure,0.01,0.0,0.0,0.0,70.0,6.8,T
16500,Root Letter,PS4,2016.0,Adventure,0.0,0.0,0.01,0.0,69.0,7.5,
16503,Shin Hayarigami 2,PS4,2016.0,Adventure,0.0,0.0,0.01,0.0,,,
16526,Dungeons 2,PS4,2016.0,Role-Playing,0.01,0.0,0.0,0.0,61.0,7.9,T
16530,Carmageddon: Max Damage,PS4,2016.0,Action,0.01,0.0,0.0,0.0,51.0,5.5,M
16585,Farming 2017 - The Simulation,PS4,2016.0,Simulation,0.0,0.01,0.0,0.0,,,
