,Name,Platform,Year_of_Release,Genre,NA_sales,EU_sales,JP_sales,Other_sales,Critic_Score,User_Score,Rating
1584,Star Wars: The Force Unleashed,PS2,2008.0,Action,0.49,0.0,0.01,0.75,68.0,7.4,T
1593,Black,PS2,2006.0,Shooter,1.01,0.04,0.03,0.16,79.0,8.4,M
1599,Lara Croft Tomb Raider: The Angel of Darkness,PS2,2003.0,Action,0.61,0.48,0.0,0.16,52.0,6.2,T
1600,Tom Clancy's Splinter Cell: Pandora Tomorrow,PS2,2004.0,Action,0.52,0.56,0.0,0.17,87.0,8.6,T
1602,Ratchet: Deadlocked,PS2,2005.0,Shooter,0.85,0.03,0.22,0.14,81.0,8.9,T
1604,Baldur's Gate: Dark Alliance,PS2,2001.0,Role-Playing,0.61,0.48,0.0,0.16,87.0,8.3,T
1606,Ridge Racer V,PS2,2000.0,Action,0.24,0.19,0.75,0.06,78.0,7.7,E
1607,WWE SmackDown vs. Raw 2009,PS2,2008.0,Fighting,0.69,0.0,0.0,0.55,78.0,6.9,T
1614,Frogger: The Great Quest,PS2,2001.0,Platform,0.6,0.47,0.0,0.16,32.0,4.6,E
1619,Driv3r,PS2,2004.0,Racing,0.6,0.47,0.0,0.16,57.0,5.5,M
1642,Parfait: Chocolat Second Style,PS2,2006.0,Adventure,0.59,0.46,0.01,0.15,,,
1649,NBA 2K2,PS2,2002.0,Sports,0.59,0.46,0.01,0.15,89.0,7.8,E
1650,NASCAR Thunder 2003,PS2,,Racing,0.6,0.46,0.0,0.16,84.0,8.7,E
1651,Cars,PS2,2006.0,Racing,1.01,0.04,0.0,0.16,71.0,8.4,E
1657,Sly Cooper and the Thievius Raccoonus,PS2,2002.0,Platform,1.03,0.14,0.0,0.04,86.0,8.6,E
1672,The Lord of the Rings: The Fellowship of the Ring,PS2,2002.0,Action,0.59,0.46,0.0,0.15,59.0,5.1,T
1675,ATV Offroad Fury 3,PS2,2004.0,Racing,1.0,0.04,0.0,0.16,78.0,8.4,E
1686,NHL 2002,PS2,2001.0,Sports,0.59,0.46,0.0,0.15,92.0,8.5,E
1695,Scarface: The World is Yours,PS2,2006.0,Action,0.99,0.04,0.0,0.16,75.0,8.6,M
1719,Gun,PS2,2005.0,Shooter,0.98,0.04,0.0,0.16,77.0,8.7,M
1720,Ty the Tasmanian Tiger,PS2,2002.0,Platform,0.57,0.45,0.0,0.15,70.0,8.8,E
1729,Cabela's Dangerous Hunts,PS2,2003.0,Sports,0.57,0.45,0.0,0.15,57.0,8.4,T
1741,Midnight Club 3: DUB Edition Remix,PS2,2006.0,Racing,0.97,0.04,0.0,0.16,85.0,8.9,E10+
1742,Tom Clancy's Ghost Recon: Jungle Storm,PS2,2004.0,Shooter,0.57,0.44,0.0,0.15,70.0,6.3,T
1746,NASCAR Thunder 2002,PS2,2001.0,Racing,0.57,0.44,0.0,0.15,85.0,8.5,E
1759,Gauntlet: Dark Legacy,PS2,2001.0,Action,0.56,0.44,0.0,0.15,73.0,8.3,T
1761,Bad Boys: Miami Takedown,PS2,2004.0,Shooter,0.56,0.44,0.0,0.15,43.0,3.4,M
1774,Tak and the Power of Juju,PS2,2003.0,Platform,0.56,0.44,0.0,0.15,68.0,9,E
1779,Tenchu: Wrath of Heaven,PS2,2003.0,Action,0.44,0.34,0.25,0.11,79.0,8.4,M
1780,Shadow of the Colossus,PS2,2005.0,Action,0.78,0.03,0.2,0.13,91.0,9.1,T
1786,Dance Dance Revolution Extreme 2,PS2,2005.0,Simulation,0.95,0.04,0.0,0.16,76.0,9,E10+
1795,Royal Palace of White Sword and The City of Gentiles,PS2,2005.0,Role-Playing,0.0,0.51,0.0,0.62,,,
1799,Mobile Suit Gundam: Federation vs. Zeon,PS2,2001.0,Simulation,0.12,0.1,0.88,0.03,73.0,8.8,T
1819,Supercar Street Challenge,PS2,2001.0,Racing,0.55,0.43,0.0,0.14,57.0,7.6,E
1828,Guitar Hero 5,PS2,2009.0,Misc,0.28,0.3,0.0,0.54,71.0,2.6,T
1837,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",PS2,2007.0,Action,0.63,0.37,0.0,0.11,,,
1838,Guitar Hero Encore: Rocks The 80s,PS2,2007.0,Misc,0.92,0.04,0.0,0.15,69.0,6.3,T
1840,Rock Band,PS2,,Misc,0.71,0.06,0.0,0.35,82.0,6.8,T
1862,NBA Live 2001,PS2,2001.0,Sports,0.52,0.4,0.04,0.13,74.0,tbd,E
1863,SingStar Legends,PS2,2006.0,Misc,0.12,0.75,0.0,0.23,76.0,tbd,T
1864,SingStar Rocks!,PS2,2006.0,Misc,0.0,0.84,0.0,0.25,,,
1873,Yakuza 2,PS2,2006.0,Adventure,0.05,0.04,0.84,0.16,77.0,8.1,M
1883,The Godfather,PS2,2006.0,Action,0.89,0.03,0.01,0.15,75.0,8.3,M
1885,Star Wars: Bounty Hunter,PS2,2002.0,Shooter,0.53,0.42,0.0,0.14,65.0,8.3,T
1892,NASCAR Thunder 2004,PS2,2003.0,Racing,0.53,0.41,0.0,0.14,88.0,8.9,E
1893,SpongeBob SquarePants: Revenge of the Flying Dutchman,PS2,2002.0,Platform,0.53,0.41,0.0,0.14,,6.6,E
1896,Fisherman's Bass Club,PS2,2002.0,Sports,0.53,0.41,0.0,0.14,,tbd,E
1902,Tom Clancy's Ghost Recon 2,PS2,2004.0,Shooter,0.64,0.34,0.0,0.1,58.0,6,T
1915,Call of Duty 3,PS2,2006.0,Shooter,0.89,0.03,0.0,0.15,82.0,7.4,T
1921,WWE SmackDown vs. Raw 2010,PS2,2009.0,Fighting,0.53,0.01,0.0,0.54,,7.7,T
1927,SoulCalibur III,PS2,2005.0,Fighting,0.74,0.15,0.13,0.05,86.0,8.4,T
1937,Mortal Kombat: Armageddon,PS2,2006.0,Fighting,0.88,0.04,0.0,0.14,75.0,8.5,M
1938,Freekstyle,PS2,2002.0,Racing,0.52,0.41,0.0,0.14,81.0,7.3,E
1945,NBA Street V3,PS2,2005.0,Sports,0.52,0.41,0.0,0.14,89.0,8.7,E
1947,Hulk,PS2,2003.0,Action,0.52,0.41,0.0,0.14,71.0,8.3,T
1956,Seek and Destroy,PS2,2002.0,Racing,0.52,0.4,0.0,0.14,63.0,8.8,T
1974,NBA 2K3,PS2,2002.0,Sports,0.51,0.4,0.0,0.13,89.0,8,E
1982,MVP Baseball 2003,PS2,2003.0,Sports,0.51,0.4,0.0,0.13,81.0,8.9,E
1991,Dance Dance Revolution SuperNOVA,PS2,2006.0,Simulation,0.87,0.03,0.0,0.14,73.0,8.7,E10+
2002,MX vs. ATV Unleashed,PS2,2005.0,Racing,0.86,0.03,0.0,0.14,79.0,8.4,E
2009,NCAA March Madness 2004,PS2,2003.0,Sports,0.5,0.39,0.0,0.13,82.0,8.8,E
2038,Harry Potter and the Prisoner of Azkaban,PS2,2004.0,Action,0.5,0.39,0.0,0.13,70.0,8.7,E
2057,Ford Racing 2,PS2,2003.0,Racing,0.49,0.38,0.0,0.13,51.0,8,E
2061,Dead or Alive 2,PS2,2000.0,Fighting,0.3,0.24,0.38,0.08,,,
2066,Jissen Pachi-Slot Hisshouhou: Hokuto no Ken,PS2,2004.0,Misc,0.0,0.0,1.0,0.0,,,
2073,Dynasty Warriors 3: Xtreme Legends,PS2,2002.0,Action,0.13,0.1,0.74,0.03,72.0,9.3,T
2084,The Bouncer,PS2,2000.0,Action,0.3,0.23,0.38,0.08,66.0,8,T
2108,Suikoden III,PS2,,Role-Playing,0.29,0.23,0.38,0.08,86.0,7.7,T
2111,Madden NFL 10,PS2,2009.0,Sports,0.88,0.0,0.0,0.1,,7.2,E
2121,NHL 2004,PS2,2003.0,Sports,0.47,0.37,0.0,0.12,85.0,7.6,E
2122,Grand Theft Auto: Vice City Stories,PS2,2007.0,Action,0.78,0.03,0.03,0.13,75.0,7.9,M
2135,Dark Cloud 2,PS2,2002.0,Role-Playing,0.38,0.25,0.26,0.07,87.0,9.1,T
2144,NHL 2001,PS2,2000.0,Sports,0.47,0.37,0.0,0.12,85.0,8.1,E
2149,Shinobi,PS2,2002.0,Platform,0.36,0.28,0.22,0.09,71.0,7.9,M
2157,Wheel of Fortune,PS2,,Misc,0.47,0.36,0.0,0.12,,tbd,E
2158,World Championship Poker,PS2,2004.0,Misc,0.8,0.03,0.0,0.13,60.0,7.7,E
2160,Tom Clancy's Splinter Cell: Chaos Theory,PS2,2005.0,Action,0.36,0.45,0.0,0.14,87.0,8.6,M
2172,Kessen,PS2,2000.0,Strategy,0.27,0.21,0.41,0.07,75.0,8.4,T
2184,Killzone,PS2,2004.0,Shooter,0.79,0.03,0.0,0.13,70.0,7.4,M
2185,Colin McRae Rally 04,PS2,2003.0,Racing,0.01,0.71,0.01,0.21,,,
2190,Castlevania: Lament of Innocence,PS2,2003.0,Action,0.46,0.36,0.0,0.12,79.0,8.4,M
2193,Destroy All Humans!,PS2,2005.0,Shooter,0.78,0.03,0.0,0.13,,,
2203,Bully,PS2,2006.0,Action,0.75,0.03,0.04,0.12,87.0,9.1,T
2206,Hot Shots Golf Fore!,PS2,2003.0,Sports,0.46,0.36,0.0,0.12,,,
2207,MLB 06: The Show,PS2,2006.0,Sports,0.78,0.03,0.0,0.13,83.0,8.9,E
2208,NHL 2003,PS2,2002.0,Sports,0.46,0.36,0.0,0.12,79.0,6.8,E
2226,MLB 07: The Show,PS2,2007.0,Sports,0.77,0.03,0.0,0.13,83.0,8.6,E
2239,Teenage Mutant Ninja Turtles,PS2,2003.0,Action,0.45,0.35,0.0,0.12,59.0,8.7,E
2241,Top Gun: Combat Zones,PS2,2001.0,Simulation,0.45,0.35,0.0,0.12,63.0,3.3,E
2260,Starsky & Hutch,PS2,2003.0,Racing,0.45,0.35,0.0,0.12,,,
2266,Street Hoops,PS2,2002.0,Sports,0.45,0.35,0.0,0.12,,,
2270,Knockout Kings 2002,PS2,2002.0,Sports,0.45,0.35,0.0,0.12,76.0,8.1,T
2274,Tokyo Xtreme Racer 3,PS2,2003.0,Racing,0.35,0.27,0.21,0.09,63.0,8.9,E
2288,Tiger Woods PGA Tour 2002,PS2,2002.0,Sports,0.44,0.35,0.0,0.12,80.0,7.6,E
2293,MLB 2005,PS2,2004.0,Sports,0.44,0.35,0.0,0.12,78.0,7.6,E
2295,Burnout Revenge,PS2,2005.0,Racing,0.75,0.03,0.0,0.12,90.0,8.8,E10+
2305,Hot Shots Tennis,PS2,2006.0,Sports,0.17,0.13,0.55,0.05,70.0,8.1,E
2310,Spider-Man 3,PS2,2007.0,Platform,0.74,0.03,0.01,0.12,50.0,6.5,T
2318,Harry Potter: Quidditch World Cup,PS2,2003.0,Sports,0.44,0.34,0.0,0.11,68.0,6.6,E
2321,Blitz: The League,PS2,2005.0,Sports,0.74,0.03,0.0,0.12,76.0,8,M
2325,Tiger Woods PGA Tour 06,PS2,2005.0,Sports,0.74,0.03,0.0,0.12,83.0,6.2,E
2337,NFL 2K2,PS2,2001.0,Sports,0.44,0.34,0.0,0.11,85.0,7.5,E
2347,SingStar Anthems,PS2,2006.0,Misc,0.0,0.68,0.0,0.2,,,
2362,NBA 2K6,PS2,2005.0,Action,0.43,0.34,0.0,0.11,84.0,8.3,E
2364,Buzz! The Mega Quiz,PS2,2007.0,Misc,0.32,0.06,0.0,0.5,,,
2374,ESPN NHL 2K5,PS2,2004.0,Sports,0.43,0.33,0.0,0.11,86.0,8.1,E
2388,Kingdom Hearts Re: Chain of Memories,PS2,2008.0,Role-Playing,0.73,0.03,0.0,0.12,68.0,7.2,E10+
2394,Tony Hawk's Project 8,PS2,2006.0,Sports,0.72,0.03,0.0,0.12,69.0,7.3,T
2400,Fight Night Round 2,PS2,2005.0,Fighting,0.72,0.03,0.0,0.12,88.0,9,T
2403,Triple Play 2002,PS2,2002.0,Sports,0.43,0.33,0.0,0.11,65.0,tbd,E
2407,Warriors Orochi,PS2,2007.0,Action,0.11,0.09,0.64,0.03,55.0,8.2,T
2411,SingStar '90s,PS2,2007.0,Misc,0.1,0.59,0.0,0.18,73.0,tbd,T
2419,Rocky,PS2,2002.0,Fighting,0.42,0.33,0.0,0.11,74.0,8.4,T
2425,Dynasty Warriors 4: Xtreme Legends,PS2,2003.0,Action,0.17,0.13,0.51,0.04,72.0,9.1,T
2442,Ratatouille,PS2,2007.0,Action,0.31,0.0,0.0,0.53,65.0,8,E
2444,Burnout 2: Point of Impact,PS2,2002.0,Racing,0.42,0.32,0.0,0.11,86.0,8.2,E
2446,Street Fighter EX3,PS2,2000.0,Fighting,0.32,0.25,0.2,0.08,64.0,7.9,T
2460,ATV Quad Power Racing 2,PS2,2003.0,Racing,0.41,0.32,0.0,0.11,68.0,tbd,E
2464,Big Mutha Truckers,PS2,2002.0,Racing,0.41,0.32,0.0,0.11,62.0,5.3,T
2466,Rogue Galaxy,PS2,2005.0,Role-Playing,0.24,0.16,0.39,0.05,83.0,8.4,T
2467,ESPN College Hoops 2K5,PS2,2004.0,Sports,0.41,0.32,0.0,0.11,86.0,8.1,E
2472,Ben 10: Protector of Earth,PS2,2007.0,Action,0.09,0.0,0.0,0.74,,7.6,E10+
2478,Dynasty Warriors 2,PS2,2000.0,Action,0.24,0.19,0.34,0.06,75.0,8.8,T
2483,FIFA Soccer World Championship,PS2,2000.0,Sports,0.27,0.21,0.28,0.07,,,
2491,Sly 3: Honor Among Thieves,PS2,2005.0,Platform,0.69,0.03,0.0,0.11,83.0,8.8,E10+
2492,MLB SlugFest 20-03,PS2,,Sports,0.41,0.32,0.0,0.11,77.0,8.2,E
2505,Marvel: Ultimate Alliance,PS2,2006.0,Role-Playing,0.69,0.03,0.0,0.11,81.0,8.2,T
2518,Rocket Power: Beach Bandits,PS2,2002.0,Platform,0.4,0.31,0.0,0.1,,6.6,E
2519,Shin Megami Tensei: Persona 4,PS2,2008.0,Role-Playing,0.34,0.04,0.36,0.08,90.0,8.9,M
2524,Ready 2 Rumble Boxing: Round 2,PS2,2000.0,Fighting,0.4,0.31,0.0,0.1,75.0,tbd,T
2542,Tom Clancy's Rainbow Six 3,PS2,2004.0,Shooter,0.4,0.31,0.0,0.1,70.0,8.2,M
2550,Final Fantasy XI: Wings of the Goddess,PS2,2007.0,Role-Playing,0.35,0.27,0.09,0.09,,tbd,T
2551,The Sims 2,PS2,2005.0,Simulation,0.67,0.03,0.0,0.11,75.0,4.4,T
2555,Yakuza,PS2,2005.0,Action,0.03,0.02,0.74,0.01,75.0,8.2,M
2559,Hitman: Contracts,PS2,2004.0,Shooter,0.39,0.31,0.0,0.1,80.0,8.3,M
2574,Tales of Destiny 2,PS2,2002.0,Role-Playing,0.0,0.0,0.8,0.0,,,
2579,Dragon Ball Z: Budokai Tenkaichi 2,PS2,2006.0,Fighting,0.66,0.02,0.0,0.11,73.0,8.6,T
2580,Guitar Hero: Aerosmith,PS2,2008.0,Misc,0.61,0.0,0.0,0.18,71.0,6.3,T
2595,Dance Dance Revolution SuperNOVA 2,PS2,2007.0,Simulation,0.64,0.03,0.02,0.1,70.0,tbd,E10+
2596,Armored Core 2,PS2,2000.0,Simulation,0.28,0.22,0.23,0.07,78.0,8.4,T
2605,NCAA Football 08,PS2,2007.0,Sports,0.65,0.03,0.0,0.11,83.0,8.3,E
2620,Buzz! The Hollywood Quiz,PS2,2007.0,Misc,0.17,0.0,0.0,0.61,,,
2632,NBA 2K7,PS2,2006.0,Sports,0.65,0.02,0.0,0.11,81.0,8.4,E
2649,Marvel Nemesis: Rise of the Imperfects,PS2,2005.0,Fighting,0.64,0.02,0.0,0.1,53.0,6.3,T
2663,Conflict: Desert Storm II - Back to Bagdhad,PS2,2003.0,Shooter,0.38,0.29,0.0,0.1,,,
2664,Maximo: Ghosts to Glory,PS2,2001.0,Platform,0.38,0.29,0.0,0.1,84.0,8.7,T
2666,All-Star Baseball 2003,PS2,2002.0,Sports,0.38,0.29,0.0,0.1,81.0,8.4,E
2667,Unlimited Saga,PS2,2002.0,Role-Playing,0.1,0.08,0.56,0.03,45.0,3,T
2672,Sonic Unleashed,PS2,2008.0,Platform,0.37,0.04,0.0,0.36,66.0,6.7,E10+
2673,Cabela's Deer Hunt: 2004 Season,PS2,2003.0,Sports,0.37,0.29,0.0,0.1,,9,T
2680,Mercenaries: Playground of Destruction,PS2,2005.0,Action,0.64,0.02,0.0,0.1,,,
2682,MTV Celebrity Deathmatch,PS2,2003.0,Fighting,0.37,0.29,0.0,0.1,,,
2692,Taiko no Tatsujin: Tatakon de Dodon ga Don,PS2,2002.0,Misc,0.0,0.0,0.76,0.0,,,
2695,Syphon Filter: The Omega Strain,PS2,2004.0,Shooter,0.37,0.29,0.0,0.1,65.0,6.9,M
2696,FIFA Soccer 11,PS2,2010.0,Sports,0.11,0.29,0.0,0.36,,6.6,E
2702,Marvel vs. Capcom 2: New Age of Heroes,PS2,2002.0,Fighting,0.31,0.24,0.13,0.08,,,
2706,Legends of Wrestling,PS2,2001.0,Fighting,0.37,0.29,0.0,0.1,,,
2707,True Crime: New York City,PS2,2005.0,Action,0.57,0.02,0.07,0.09,,,
2713,Wall-E,PS2,2008.0,Platform,0.21,0.0,0.0,0.54,67.0,8.4,E
2728,Shark Tale,PS2,2004.0,Action,0.37,0.29,0.0,0.1,69.0,6.5,E
2730,Zone of the Enders,PS2,2001.0,Shooter,0.3,0.24,0.13,0.08,78.0,7.4,M
2739,Capcom vs. SNK 2: Mark of the Millennium 2001,PS2,2001.0,Fighting,0.22,0.17,0.3,0.06,81.0,7.9,T
2740,MVP 06 NCAA Baseball,PS2,2006.0,Sports,0.62,0.02,0.0,0.1,76.0,9,E
2746,Jampack Summer 2001,PS2,2001.0,Misc,0.36,0.28,0.0,0.1,,,
2749,Burnout,PS2,2001.0,Racing,0.36,0.28,0.0,0.1,79.0,7.7,E
2765,Tiger Woods PGA Tour 2001,PS2,2001.0,Sports,0.36,0.28,0.0,0.09,74.0,tbd,E
2812,Katamari Damacy,PS2,2004.0,Puzzle,0.47,0.02,0.17,0.08,86.0,9,E
2817,Shaun Palmer's Pro Snowboarder,PS2,2001.0,Sports,0.36,0.28,0.0,0.09,64.0,8.7,E
2821,Ultimate Spider-Man,PS2,2005.0,Action,0.6,0.02,0.0,0.1,74.0,7.9,T
2830,NBA Live 08,PS2,2007.0,Sports,0.59,0.02,0.01,0.1,68.0,6.6,E
2834,Tiger Woods PGA Tour 07,PS2,2006.0,Sports,0.6,0.02,0.0,0.1,79.0,6,E
2843,Jampack Winter 2001,PS2,2001.0,Misc,0.35,0.28,0.0,0.09,,tbd,
2853,Mobile Suit Gundam: Encounters in Space,PS2,2003.0,Simulation,0.05,0.04,0.61,0.01,66.0,8.5,T
2867,Virtua Fighter 4: Evolution,PS2,2003.0,Fighting,0.35,0.27,0.0,0.09,93.0,9,T
2871,Super Trucks Racing,PS2,2002.0,Racing,0.35,0.27,0.0,0.09,66.0,tbd,E
2875,Silent Hill 3,PS2,2003.0,Action,0.35,0.27,0.0,0.09,85.0,8.8,M
2879,Power Rangers: Dino Thunder,PS2,2004.0,Action,0.35,0.27,0.0,0.09,49.0,6.2,E
2906,Kill.Switch,PS2,2003.0,Shooter,0.34,0.27,0.0,0.09,73.0,8.3,T
2910,SplashDown,PS2,2001.0,Racing,0.34,0.27,0.0,0.09,84.0,8.2,E
2920,NASCAR 2001,PS2,2000.0,Racing,0.34,0.27,0.0,0.09,66.0,6.6,E
2923,Mafia,PS2,2004.0,Action,0.34,0.27,0.0,0.09,65.0,7.6,M
2926,Mobile Suit Gundam: Journey to Jaburo,PS2,2000.0,Simulation,0.16,0.13,0.36,0.04,58.0,8.1,T
2928,TimeSplitters 2,PS2,2002.0,Shooter,0.34,0.27,0.0,0.09,90.0,8.8,T
2942,Mortal Kombat: Shaolin Monks,PS2,2005.0,Action,0.58,0.02,0.0,0.09,77.0,8.6,M
2966,Baldur's Gate: Dark Alliance II,PS2,2004.0,Role-Playing,0.34,0.26,0.0,0.09,78.0,8.7,T
2981,Prince of Persia: The Two Thrones,PS2,2005.0,Action,0.57,0.02,0.0,0.09,85.0,8.5,M
2989,Tourist Trophy: The Real Riding Simulator,PS2,2006.0,Racing,0.28,0.22,0.11,0.07,,,
2990,.hack//Mutation Part 2,PS2,2002.0,Role-Playing,0.23,0.18,0.2,0.06,76.0,8.9,T
2994,Midway Arcade Treasures 2,PS2,2004.0,Misc,0.33,0.26,0.0,0.09,74.0,tbd,M
3007,Armored Core 3,PS2,2002.0,Simulation,0.22,0.17,0.23,0.06,74.0,9,T
3018,The Fairly Odd Parents: Breakin Da Rules,PS2,2003.0,Platform,0.33,0.25,0.0,0.09,,,
3036,Tony Hawk's Proving Ground,PS2,2007.0,Sports,0.55,0.02,0.0,0.09,65.0,6.6,T
3039,MLB 2004,PS2,2003.0,Sports,0.32,0.25,0.0,0.08,61.0,7.9,E
3040,Naruto Shippuden: Ultimate Ninja 4,PS2,2007.0,Fighting,0.26,0.01,0.13,0.26,,,
3044,NCAA March Madness 2003,PS2,2002.0,Sports,0.32,0.25,0.0,0.08,74.0,8,E
3047,Thrillville,PS2,2006.0,Strategy,0.55,0.02,0.0,0.09,69.0,2.9,E10+
3049,Jikkyou World Soccer 2000 Final Edition,PS2,2000.0,Sports,0.0,0.0,0.66,0.0,,,
3059,Street Fighter Anniversary Collection,PS2,2004.0,Fighting,0.32,0.25,0.0,0.08,78.0,8.7,T
3073,Suikoden IV,PS2,2004.0,Role-Playing,0.17,0.13,0.3,0.05,63.0,7.3,T
3085,Kung Fu Panda,PS2,2008.0,Action,0.24,0.0,0.0,0.41,73.0,8.6,E10+
3091,Radiata Stories,PS2,2005.0,Role-Playing,0.18,0.14,0.29,0.05,74.0,9,T
3095,Disney's Chicken Little,PS2,2005.0,Platform,0.32,0.25,0.0,0.08,60.0,8.9,E10+
3098,Monster Jam: Maximum Destruction,PS2,2002.0,Racing,0.32,0.25,0.0,0.08,47.0,6,T
3109,Drakengard,PS2,2003.0,Role-Playing,0.19,0.15,0.26,0.05,63.0,9.1,M
3110,SingStar Pop Hits,PS2,2007.0,Misc,0.0,0.5,0.0,0.15,,,
3112,Champions: Return to Arms,PS2,2005.0,Role-Playing,0.32,0.25,0.0,0.08,77.0,8.8,T
3113,Harry Potter and the Goblet of Fire,PS2,2005.0,Action,0.54,0.02,0.0,0.09,68.0,6.7,E10+
3115,SingStar R&B,PS2,2007.0,Misc,0.0,0.05,0.0,0.6,,,
3121,Super Robot Taisen Impact,PS2,2002.0,Strategy,0.0,0.0,0.65,0.0,,,
3128,Harry Potter and the Half-Blood Prince,PS2,2009.0,Action,0.13,0.07,0.0,0.44,,8.3,E10+
3132,Spyro: A Hero's Tail,PS2,2004.0,Platform,0.32,0.25,0.0,0.08,60.0,8,E
3133,Crash: Twinsanity,PS2,2004.0,Platform,0.32,0.25,0.0,0.08,64.0,8,E
3138,GoldenEye: Rogue Agent,PS2,2004.0,Shooter,0.54,0.02,0.0,0.09,60.0,7,T
3143,X2: Wolverine's Revenge,PS2,2003.0,Platform,0.31,0.24,0.0,0.08,58.0,7.2,T
3153,Onimusha: Dawn of Dreams,PS2,2006.0,Action,0.15,0.12,0.34,0.04,81.0,8.9,M
3163,Jampack Volume 13 (RP-T),PS2,2005.0,Misc,0.31,0.24,0.0,0.08,,,
3169,Lemony Snicket's A Series of Unfortunate Events,PS2,2004.0,Platform,0.31,0.24,0.0,0.08,63.0,5.7,E
3171,X-Men Legends II: Rise of Apocalypse,PS2,2005.0,Role-Playing,0.53,0.02,0.0,0.09,82.0,7.3,T
3174,SingStar Queen,PS2,2009.0,Misc,0.08,0.12,0.0,0.44,73.0,tbd,T
3187,Monster Hunter 2,PS2,,Role-Playing,0.0,0.0,0.63,0.0,,,
3188,NASCAR 06: Total Team Control,PS2,2005.0,Racing,0.53,0.02,0.0,0.09,78.0,7.7,E
3194,Mobile Suit Z Gundam: AEUG vs. Titans,PS2,2003.0,Fighting,0.0,0.0,0.63,0.0,,,
3199,Ape Escape 2,PS2,2002.0,Platform,0.12,0.09,0.38,0.03,82.0,8.4,E
3203,Shin Megami Tensei: Persona 3 FES,PS2,2007.0,Role-Playing,0.22,0.2,0.16,0.05,89.0,8.3,M
3204,FIFA Soccer 2002,PS2,2001.0,Sports,0.31,0.24,0.0,0.08,82.0,5.8,E
3208,Okami,PS2,2006.0,Action,0.11,0.03,0.15,0.34,93.0,9.3,T
3226,Wild ARMs 3,PS2,2002.0,Role-Playing,0.16,0.13,0.29,0.04,78.0,8.4,T
3234,Tak 2: The Staff of Dreams,PS2,2004.0,Platform,0.3,0.24,0.0,0.08,71.0,8,E
3245,Strike Force Bowling,PS2,2004.0,Sports,0.3,0.24,0.0,0.08,48.0,6.8,E
3249,XGRA: Extreme G-Racing Association,PS2,2004.0,Racing,0.3,0.24,0.0,0.08,68.0,8.6,T
3275,SingStar Singalong With Disney,PS2,2008.0,Misc,0.0,0.04,0.0,0.57,,,
3277,Samurai Warriors 2,PS2,2006.0,Action,0.02,0.02,0.57,0.01,58.0,8.8,T
3286,Robotech: Battlecry,PS2,2002.0,Shooter,0.3,0.23,0.0,0.08,72.0,8.5,T
3292,Time Crisis 3,PS2,2003.0,Shooter,0.3,0.23,0.0,0.08,81.0,8.1,T
3319,Naruto: Ultimate Ninja,PS2,2003.0,Fighting,0.5,0.02,0.0,0.08,75.0,7.7,T
3326,Shadow The Hedgehog,PS2,2005.0,Platform,0.5,0.02,0.0,0.08,45.0,6,E10+
3329,Backyard Wrestling: Don't Try This at Home,PS2,2003.0,Fighting,0.3,0.23,0.0,0.08,51.0,7.8,M
3336,NBA 2K8,PS2,2007.0,Sports,0.5,0.02,0.0,0.08,72.0,6,E
3340,Secret Agent Clank,PS2,2009.0,Platform,0.13,0.18,0.0,0.29,61.0,6.7,E10+
3343,Rayman Arena,PS2,2001.0,Racing,0.29,0.23,0.0,0.08,63.0,8.6,E
3344,Jaws Unleashed,PS2,2006.0,Action,0.5,0.02,0.0,0.08,52.0,7.5,M
3346,Half-Life,PS2,2001.0,Shooter,0.29,0.23,0.0,0.08,87.0,8.6,M
3349,NASCAR Heat 2002,PS2,2001.0,Racing,0.29,0.23,0.0,0.08,81.0,tbd,E
3372,Major League Baseball 2K7,PS2,2007.0,Sports,0.29,0.23,0.0,0.08,71.0,tbd,E
3373,Dai-2-Ji Super Robot Taisen α,PS2,2003.0,Strategy,0.0,0.0,0.6,0.0,,,
3378,Hot Wheels: Stunt Track Challenge,PS2,2004.0,Racing,0.29,0.23,0.0,0.08,62.0,8.1,E
3380,Dai-3-Ji Super Robot Taisen α: Shuuen no Ginga e,PS2,2005.0,Strategy,0.0,0.0,0.59,0.0,,,
3391,Rock Band 2,PS2,2008.0,Misc,0.29,0.23,0.0,0.08,,8,T
3395,2002 FIFA World Cup,PS2,2002.0,Sports,0.21,0.17,0.16,0.06,73.0,5.6,E
3407,Tales of Rebirth,PS2,2004.0,Role-Playing,0.0,0.0,0.59,0.0,,,
3408,Silent Hill: Shattered Memories,PS2,2010.0,Action,0.13,0.22,0.01,0.23,77.0,6.8,M
3415,Mega Man Anniversary Collection,PS2,2004.0,Platform,0.29,0.22,0.0,0.08,81.0,9,E
3418,Backyard NBA Basketball,PS2,2003.0,Sports,0.29,0.22,0.0,0.07,,,
3425,Mega Man X7,PS2,2003.0,Action,0.22,0.17,0.14,0.06,58.0,5.1,E
3427,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,PS2,2008.0,Action,0.29,0.22,0.0,0.07,,tbd,E
3434,Romancing SaGa,PS2,2005.0,Role-Playing,0.06,0.04,0.47,0.01,58.0,8,E10+
3438,The Lord of the Rings: The Third Age,PS2,2004.0,Role-Playing,0.49,0.02,0.0,0.08,73.0,8.2,T
