,Name,Platform,Year_of_Release,Genre,NA_sales,EU_sales,JP_sales,Other_sales,Critic_Score,User_Score,Rating
8508,Hot Wheels World Race,GC,2003.0,Racing,0.13,0.03,0.0,0.0,59.0,7,E
8522,Crash Tag Team Racing,GC,2005.0,Racing,0.12,0.03,0.0,0.0,66.0,7.3,E10+
8543,The Incredibles: Rise of the Underminer,GC,2005.0,Action,0.12,0.03,0.0,0.0,67.0,6.6,E10+
8550,Flushed Away,GC,2006.0,Platform,0.12,0.03,0.0,0.0,47.0,tbd,E
8562,Robots,GC,2005.0,Action,0.12,0.03,0.0,0.0,56.0,tbd,E
8659,Tiger Woods PGA Tour 2004,GC,2003.0,Sports,0.12,0.03,0.0,0.0,89.0,7.8,E
8669,NBA 2K3,GC,2002.0,Sports,0.12,0.03,0.0,0.0,84.0,tbd,E
8717,Burnout 2: Point of Impact,GC,2003.0,Racing,0.12,0.03,0.0,0.0,89.0,8.5,E
8726,Tak: The Great Juju Challenge,GC,2005.0,Platform,0.12,0.03,0.0,0.0,75.0,9.3,E
8729,Knockout Kings 2003,GC,2002.0,Sports,0.12,0.03,0.0,0.0,78.0,6.5,T
8731,NCAA Football 2004,GC,2003.0,Sports,0.12,0.03,0.0,0.0,89.0,7.5,E
8732,XGIII: Extreme G Racing,GC,2001.0,Racing,0.12,0.03,0.0,0.0,83.0,7.8,E
8759,Scooby-Doo! Unmasked,GC,2005.0,Platform,0.12,0.03,0.0,0.0,,,
8771,Army Men: Sarge's War,GC,2004.0,Shooter,0.12,0.03,0.0,0.0,56.0,6.7,T
8781,Frogger's Adventures: The Rescue,GC,2003.0,Platform,0.12,0.03,0.0,0.0,61.0,tbd,E
8808,Zoids: Battle Legends,GC,2003.0,Action,0.12,0.03,0.0,0.0,,8.1,T
8816,Killer7,GC,2005.0,Action,0.12,0.03,0.0,0.0,74.0,8.5,M
8817,Super Monkey Ball Adventure,GC,2006.0,Platform,0.12,0.03,0.0,0.0,51.0,7.2,E
8841,Top Gun: Combat Zones,GC,2002.0,Simulation,0.12,0.03,0.0,0.0,59.0,7.1,E
8852,All-Star Baseball 2003,GC,2002.0,Sports,0.12,0.03,0.0,0.0,83.0,8,E
8869,X-Men: The Official Game,GC,2006.0,Action,0.12,0.03,0.0,0.0,50.0,6.3,T
8881,Curious George,GC,2006.0,Action,0.11,0.03,0.0,0.0,,,
8885,Geist,GC,2005.0,Adventure,0.11,0.03,0.0,0.0,66.0,8.5,M
8910,The Incredible Hulk: Ultimate Destruction,GC,2005.0,Action,0.11,0.03,0.0,0.0,84.0,9.1,T
8912,Prince of Persia: The Two Thrones,GC,2005.0,Action,0.11,0.03,0.0,0.0,84.0,8.1,M
8922,Batman Begins,GC,2005.0,Action,0.11,0.03,0.0,0.0,66.0,7.2,T
8961,Tom Clancy's Ghost Recon,GC,2003.0,Shooter,0.11,0.03,0.0,0.0,59.0,5.4,M
8983,MLB SlugFest 20-03,GC,2002.0,Sports,0.11,0.03,0.0,0.0,80.0,7.5,E
9015,Ratatouille,GC,2007.0,Action,0.11,0.03,0.0,0.0,60.0,5.6,E
9044,Doshin the Giant,GC,2002.0,Simulation,0.0,0.0,0.14,0.0,,,
9051,FIFA Soccer 2005,GC,2004.0,Sports,0.11,0.03,0.0,0.0,78.0,8.5,E
9106,Dead to Rights,GC,2002.0,Shooter,0.11,0.03,0.0,0.0,77.0,8.7,M
9109,Sphinx and the Cursed Mummy,GC,2003.0,Action,0.11,0.03,0.0,0.0,79.0,8.8,T
9153,Baldur's Gate: Dark Alliance,GC,2002.0,Role-Playing,0.11,0.03,0.0,0.0,79.0,7.7,T
9163,Monster House,GC,2006.0,Adventure,0.11,0.03,0.0,0.0,60.0,tbd,E10+
9200,NFL Blitz 20-03,GC,2002.0,Sports,0.11,0.03,0.0,0.0,72.0,tbd,E
9217,Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,GC,2002.0,Fighting,0.04,0.01,0.08,0.0,,,
9230,Rayman Arena,GC,2002.0,Racing,0.11,0.03,0.0,0.0,60.0,7.2,E
9231,FIFA 06 Soccer,GC,2005.0,Sports,0.11,0.03,0.0,0.0,,,
9235,4x4 EVO 2,GC,2002.0,Racing,0.11,0.03,0.0,0.0,56.0,tbd,E
9295,Tiger Woods PGA Tour 2005,GC,2004.0,Sports,0.1,0.03,0.0,0.0,88.0,tbd,E
9397,NHL 2003,GC,2002.0,Sports,0.1,0.03,0.0,0.0,79.0,6.3,E
9419,Frogger Beyond,GC,2002.0,Platform,0.1,0.03,0.0,0.0,60.0,7.2,E
9468,Shrek Smash n' Crash Racing,GC,2006.0,Racing,0.1,0.03,0.0,0.0,,3.1,E
9491,FIFA World Cup Germany 2006,GC,2006.0,Sports,0.1,0.03,0.0,0.0,76.0,6.2,E
9493,Hitman 2: Silent Assassin,GC,2003.0,Action,0.1,0.03,0.0,0.0,83.0,5.5,M
9516,Nintendo Puzzle Collection,GC,,Puzzle,0.0,0.0,0.13,0.0,,,
9554,Backyard Baseball,GC,2003.0,Sports,0.1,0.03,0.0,0.0,70.0,9.4,E
9561,Legends of Wrestling,GC,2002.0,Fighting,0.1,0.03,0.0,0.0,50.0,6.8,T
9579,Zapper: One Wicked Cricket!,GC,2002.0,Platform,0.1,0.03,0.0,0.0,,,
9590,Monopoly Party,GC,2002.0,Misc,0.1,0.03,0.0,0.0,,,
9607,X-Men: Next Dimension,GC,2002.0,Fighting,0.1,0.03,0.0,0.0,63.0,8.2,T
9627,Freedom Fighters,GC,2003.0,Shooter,0.1,0.03,0.0,0.0,83.0,7.8,T
9630,Mega Man X Collection,GC,2006.0,Misc,0.1,0.03,0.0,0.0,75.0,9.2,E
9663,Mega Man X: Command Mission,GC,2004.0,Role-Playing,0.1,0.02,0.0,0.0,67.0,7.3,E
9689,NASCAR 2005: Chase for the Cup,GC,2004.0,Racing,0.1,0.02,0.0,0.0,,,
9724,The Ant Bully,GC,2006.0,Platform,0.09,0.02,0.0,0.0,51.0,tbd,E10+
9800,X2: Wolverine's Revenge,GC,2003.0,Platform,0.09,0.02,0.0,0.0,62.0,6.6,T
9817,Street Hoops,GC,,Sports,0.09,0.02,0.0,0.0,56.0,7.3,T
9882,Disney's Extreme Skate Adventure,GC,2003.0,Sports,0.09,0.02,0.0,0.0,76.0,7.6,E
9884,NBA 2K2,GC,2002.0,Sports,0.09,0.02,0.0,0.0,90.0,8,E
9888,Jeremy McGrath Supercross World,GC,2002.0,Racing,0.09,0.02,0.0,0.0,36.0,5.6,E
9898,Legends of Wrestling II,GC,2002.0,Fighting,0.09,0.02,0.0,0.0,59.0,tbd,T
9903,Jikkyou Powerful Pro Yakyuu 9,GC,2002.0,Sports,0.0,0.0,0.11,0.0,,,
9948,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,GC,2005.0,Action,0.09,0.02,0.0,0.0,57.0,tbd,E10+
9960,Dora the Explorer: Journey to the Purple Planet,GC,2005.0,Adventure,0.09,0.02,0.0,0.0,,tbd,EC
9965,Barnyard,GC,2006.0,Action,0.09,0.02,0.0,0.0,66.0,tbd,E10+
9984,Die Hard: Vendetta,GC,2002.0,Shooter,0.09,0.02,0.0,0.0,54.0,7,M
10038,FIFA Street 2,GC,2006.0,Sports,0.09,0.02,0.0,0.0,63.0,5.7,E
10076,18 Wheeler: American Pro Trucker,GC,2002.0,Racing,0.09,0.02,0.0,0.0,52.0,6.8,E
10107,BloodRayne,GC,2002.0,Shooter,0.09,0.02,0.0,0.0,73.0,8.5,M
10122,Home Run King,GC,2002.0,Sports,0.09,0.02,0.0,0.0,66.0,tbd,E
10136,Capcom vs. SNK 2 EO,GC,2002.0,Fighting,0.09,0.02,0.0,0.0,68.0,8.9,T
10137,Hot Wheels Velocity X,GC,2002.0,Racing,0.09,0.02,0.0,0.0,55.0,6.4,E
10163,Mortal Kombat: Deception,GC,2005.0,Fighting,0.09,0.02,0.0,0.0,77.0,8.9,M
10184,The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,GC,2003.0,Action,0.09,0.02,0.0,0.0,,,
10187,Odama,GC,2006.0,Misc,0.07,0.02,0.02,0.0,62.0,8,E10+
10196,Bionicle Heroes,GC,2006.0,Shooter,0.08,0.02,0.0,0.0,51.0,5.2,E10+
10255,The Scorpion King: Rise of the Akkadian,GC,2002.0,Action,0.08,0.02,0.0,0.0,49.0,tbd,T
10258,GiFTPiA,GC,,Role-Playing,0.0,0.0,0.11,0.0,,,
10268,Defender,GC,2002.0,Misc,0.08,0.02,0.0,0.0,66.0,tbd,T
10272,The Polar Express,GC,2004.0,Adventure,0.08,0.02,0.0,0.0,40.0,4.7,E
10291,Starsky & Hutch,GC,2003.0,Racing,0.08,0.02,0.0,0.0,,,
10345,Tiger Woods PGA Tour 06,GC,2005.0,Sports,0.08,0.02,0.0,0.0,82.0,4.8,E
10356,Reign of Fire,GC,2002.0,Shooter,0.08,0.02,0.0,0.0,54.0,5.9,T
10436,Jikkyou Powerful Pro Yakyuu 10,GC,2003.0,Sports,0.0,0.0,0.1,0.0,,,
10460,Metal Arms: Glitch in the System,GC,2003.0,Shooter,0.08,0.02,0.0,0.0,83.0,9.3,T
10463,Tom Clancy's Splinter Cell: Chaos Theory,GC,2005.0,Action,0.08,0.02,0.0,0.0,81.0,8.5,M
10542,Hunter: The Reckoning,GC,2002.0,Action,0.08,0.02,0.0,0.0,70.0,7.6,M
10552,Baten Kaitos Origins,GC,2006.0,Role-Playing,0.06,0.02,0.02,0.0,75.0,8.9,T
10558,NHL 2004,GC,2003.0,Sports,0.08,0.02,0.0,0.0,85.0,8.4,E
10570,Minority Report: Everybody Runs,GC,2002.0,Action,0.08,0.02,0.0,0.0,53.0,tbd,T
10580,Disney's The Haunted Mansion,GC,2003.0,Platform,0.08,0.02,0.0,0.0,,,
10589,Beach Spikers: Virtua Beach Volleyball,GC,2002.0,Sports,0.08,0.02,0.0,0.0,76.0,8.1,E
10705,Universal Studios Theme Parks Adventure,GC,2001.0,Misc,0.08,0.02,0.0,0.0,39.0,2.9,T
10803,Jikkyou Powerful Pro Yakyuu 11,GC,2004.0,Sports,0.0,0.0,0.09,0.0,,,
10834,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,GC,2005.0,Adventure,0.07,0.02,0.0,0.0,,,
10842,Pac-Man World 3,GC,2005.0,Platform,0.07,0.02,0.0,0.0,66.0,7.3,E
10845,Rocky,GC,2002.0,Fighting,0.07,0.02,0.0,0.0,74.0,tbd,T
10918,Freekstyle,GC,2002.0,Racing,0.07,0.02,0.0,0.0,78.0,tbd,E
10928,Alien Hominid,GC,2004.0,Shooter,0.07,0.02,0.0,0.0,78.0,8.5,T
10954,I-Ninja,GC,2003.0,Platform,0.07,0.02,0.0,0.0,77.0,7.6,T
10985,MX SuperFly featuring Ricky Carmichael,GC,2002.0,Racing,0.07,0.02,0.0,0.0,,,
10999,NASCAR: Dirt to Daytona,GC,2002.0,Racing,0.07,0.02,0.0,0.0,85.0,7.3,E
11095,Mystic Heroes,GC,2002.0,Action,0.03,0.01,0.04,0.0,67.0,8.5,T
11121,Battle Stadium D.O.N,GC,2006.0,Fighting,0.0,0.0,0.09,0.0,,,
11131,NFL Blitz 20-02,GC,2002.0,Sports,0.07,0.02,0.0,0.0,77.0,tbd,E
11149,Ikaruga,GC,2003.0,Shooter,0.07,0.02,0.0,0.0,85.0,8.5,E
11175,Digimon World 4,GC,2005.0,Role-Playing,0.07,0.02,0.0,0.0,55.0,8.1,E
11181,Ty the Tasmanian Tiger 3: Night of the Quinkan,GC,2005.0,Action,0.07,0.02,0.0,0.0,68.0,8,E10+
11188,Bleach GC: Tasogare Ni Mamieru Shinigami,GC,2005.0,Fighting,0.0,0.0,0.08,0.0,,,
11195,Jimmy Neutron: Boy Genius,GC,2002.0,Platform,0.07,0.02,0.0,0.0,42.0,5.1,E
11225,XIII,GC,2003.0,Shooter,0.07,0.02,0.0,0.0,73.0,7.7,M
11271,SRS: Street Racing Syndicate,GC,2004.0,Racing,0.07,0.02,0.0,0.0,,,
11328,Bomberman Jetters,GC,2002.0,Puzzle,0.06,0.02,0.0,0.0,70.0,7.9,E
11363,Hello Kitty: Roller Rescue,GC,2005.0,Action,0.06,0.02,0.0,0.0,64.0,6.8,E
11364,Jikkyou Powerful Pro Yakyuu 12,GC,2005.0,Sports,0.0,0.0,0.08,0.0,,,
11366,Pac-Man World Rally,GC,2006.0,Racing,0.06,0.02,0.0,0.0,57.0,7.8,E
11422,NHL 06,GC,2005.0,Sports,0.06,0.02,0.0,0.0,78.0,9.3,E10+
11443,Tom Clancy's Splinter Cell: Pandora Tomorrow,GC,2004.0,Action,0.06,0.02,0.0,0.0,78.0,8,T
11447,Swingerz Golf,GC,2002.0,Sports,0.06,0.02,0.0,0.0,72.0,9.3,E
11457,FIFA Soccer 2003,GC,2002.0,Sports,0.06,0.02,0.0,0.0,86.0,7.8,E
11460,Outlaw Golf,GC,2002.0,Sports,0.06,0.02,0.0,0.0,69.0,tbd,T
11469,Smuggler's Run: Warzones,GC,2002.0,Misc,0.06,0.02,0.0,0.0,79.0,6.9,T
11490,Big Mutha Truckers,GC,2003.0,Racing,0.06,0.02,0.0,0.0,63.0,8.2,T
11509,Harry Potter and the Sorcerer's Stone,GC,2003.0,Action,0.06,0.02,0.0,0.0,62.0,8.3,E
11511,TimeSplitters: Future Perfect,GC,2005.0,Shooter,0.06,0.02,0.0,0.0,82.0,9.1,M
11539,Shonen Jump's One Piece: Pirates Carnival,GC,2005.0,Misc,0.06,0.02,0.0,0.0,,,
11552,Superman: Shadow of Apokolips,GC,2003.0,Action,0.06,0.02,0.0,0.0,66.0,7.3,E
11559,Batman: Dark Tomorrow,GC,2003.0,Action,0.06,0.02,0.0,0.0,29.0,3.2,T
11572,Tomb Raider: Legend,GC,2006.0,Action,0.06,0.02,0.0,0.0,78.0,7.8,T
11586,Taz Wanted,GC,2002.0,Platform,0.06,0.02,0.0,0.0,61.0,7,E
11593,Evolution Worlds,GC,2002.0,Role-Playing,0.06,0.02,0.0,0.0,63.0,8,E
11614,P.N.03 - Product Number Three,GC,2003.0,Shooter,0.06,0.02,0.0,0.0,,,
11628,Phantasy Star Online Episode III: C.A.R.D. Revolution,GC,2003.0,Role-Playing,0.06,0.02,0.0,0.0,71.0,8.2,T
11640,Ultimate Fighting Championship: Throwdown,GC,2002.0,Fighting,0.06,0.02,0.0,0.0,67.0,tbd,T
11657,WWE Crush Hour,GC,2003.0,Racing,0.06,0.02,0.0,0.0,55.0,7,T
11663,Momotarou Dentetsu 11,GC,2002.0,Misc,0.0,0.0,0.07,0.0,,,
11664,NHL Hitz 20-03,GC,2002.0,Sports,0.06,0.02,0.0,0.0,82.0,8.4,E
11674,Resident Evil 3: Nemesis,GC,2003.0,Action,0.06,0.02,0.0,0.0,62.0,8.3,M
11675,All-Star Baseball 2004,GC,2003.0,Sports,0.06,0.02,0.0,0.0,80.0,9.2,E
11687,Madden NFL 08,GC,2007.0,Sports,0.06,0.02,0.0,0.0,75.0,7,E
11701,Pitfall: The Lost Expedition,GC,2004.0,Platform,0.06,0.02,0.0,0.0,73.0,8.6,E
11723,R: Racing Evolution,GC,2003.0,Racing,0.06,0.02,0.0,0.0,67.0,tbd,T
11728,Conflict: Desert Storm,GC,2003.0,Shooter,0.06,0.02,0.0,0.0,62.0,8.4,T
11752,Driven,GC,2002.0,Racing,0.06,0.02,0.0,0.0,55.0,tbd,T
11808,Gladius,GC,2003.0,Strategy,0.06,0.01,0.0,0.0,82.0,8.8,T
11832,Smashing Drive,GC,,Racing,0.06,0.01,0.0,0.0,47.0,5.2,T
11861,Beyond Good & Evil,GC,2003.0,Adventure,0.06,0.01,0.0,0.0,,,
11881,SD Gundam: Gashapon Wars,GC,2005.0,Strategy,0.0,0.0,0.07,0.0,,,
11896,TMNT: Mutant Melee,GC,2005.0,Fighting,0.06,0.01,0.0,0.0,44.0,2.8,T
11920,Tom Clancy's Ghost Recon 2,GC,2005.0,Shooter,0.06,0.01,0.0,0.0,54.0,1.4,T
11945,NCAA College Football 2K3,GC,2002.0,Sports,0.05,0.01,0.0,0.0,70.0,tbd,E
11946,Karaoke Revolution Party,GC,2005.0,Misc,0.05,0.01,0.0,0.0,80.0,tbd,E10+
12014,Wallace & Gromit in Project Zoo,GC,2003.0,Platform,0.05,0.01,0.0,0.0,,,
12029,FIFA Soccer 2004,GC,2003.0,Sports,0.05,0.01,0.0,0.0,83.0,6.2,E
12034,Rayman 3: Hoodlum Havoc,GC,2003.0,Platform,0.05,0.01,0.0,0.0,77.0,8.3,E
12060,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,GC,2005.0,Platform,0.05,0.01,0.0,0.0,,,
12066,Catwoman,GC,2004.0,Action,0.05,0.01,0.0,0.0,47.0,6.1,T
12081,Spartan: Total Warrior,GC,2005.0,Action,0.05,0.01,0.0,0.0,73.0,8.3,M
12100,Tom and Jerry in War of the Whiskers,GC,2003.0,Fighting,0.05,0.01,0.0,0.0,,,
12126,NHL 2005,GC,2004.0,Sports,0.05,0.01,0.0,0.0,75.0,5.6,E
12127,Midway Arcade Treasures 3,GC,2005.0,Misc,0.05,0.01,0.0,0.0,65.0,tbd,E
12149,The Powerpuff Girls: Relish Rampage,GC,2002.0,Action,0.05,0.01,0.0,0.0,,7.6,E
12153,Army Men: RTS,GC,2004.0,Strategy,0.05,0.01,0.0,0.0,,8.5,T
12166,Sega Soccer Slam,GC,2002.0,Sports,0.05,0.01,0.0,0.0,84.0,7.7,E
12174,Spawn: Armageddon,GC,2003.0,Action,0.05,0.01,0.0,0.0,61.0,7.2,M
12229,Cabela's Big Game Hunter 2005 Adventures,GC,2004.0,Sports,0.05,0.01,0.0,0.0,,8.8,T
12230,Worms 3D,GC,2003.0,Strategy,0.05,0.01,0.0,0.0,69.0,7.6,T
12285,Zatch Bell! Mamodo Battles,GC,2005.0,Fighting,0.05,0.01,0.0,0.0,,,
12314,BMX XXX,GC,2002.0,Sports,0.05,0.01,0.0,0.0,60.0,5,M
12356,Tonka Rescue Patrol,GC,2003.0,Action,0.05,0.01,0.0,0.0,,,
12361,Cel Damage,GC,2002.0,Racing,0.05,0.01,0.0,0.0,67.0,6.8,T
12376,Intellivision Lives!,GC,2004.0,Misc,0.05,0.01,0.0,0.0,,,
12431,Strike Force Bowling,GC,2005.0,Sports,0.05,0.01,0.0,0.0,47.0,tbd,E
12469,Shonen Jump's One Piece: Grand Battle,GC,2005.0,Fighting,0.05,0.01,0.0,0.0,,,
12512,Vexx,GC,2003.0,Platform,0.05,0.01,0.0,0.0,71.0,7.3,T
12517,Batman: Rise of Sin Tzu,GC,2003.0,Action,0.05,0.01,0.0,0.0,63.0,tbd,T
12521,Disney Sports Skateboarding,GC,2002.0,Sports,0.05,0.01,0.0,0.0,36.0,4.7,E
12566,Worms Blast,GC,2002.0,Puzzle,0.05,0.01,0.0,0.0,65.0,tbd,E
12621,Resident Evil - Code: Veronica X,GC,2003.0,Action,0.05,0.01,0.0,0.0,62.0,8.5,M
12624,Kelly Slater's Pro Surfer,GC,2002.0,Sports,0.05,0.01,0.0,0.0,80.0,tbd,E
12705,Resident Evil 2,GC,2003.0,Action,0.04,0.01,0.0,0.0,59.0,8.5,M
12736,Tom Clancy's Splinter Cell: Double Agent,GC,2006.0,Action,0.04,0.01,0.0,0.0,64.0,7.1,M
12754,FIFA Street,GC,2005.0,Sports,0.04,0.01,0.0,0.0,,,
12758,Lost Kingdoms II,GC,2003.0,Role-Playing,0.04,0.01,0.0,0.0,68.0,9.1,T
12759,Aggressive Inline,GC,2002.0,Sports,0.04,0.01,0.0,0.0,88.0,7.8,T
12760,Viewtiful Joe: Red Hot Rumble,GC,2005.0,Action,0.04,0.01,0.0,0.0,62.0,6.9,T
12777,Wreckless: ThE YaKuza MisSiOns,GC,2002.0,Racing,0.04,0.01,0.0,0.0,58.0,tbd,T
12799,Dance Dance Revolution: Mario Mix (JP sales),GC,2005.0,Simulation,0.0,0.0,0.05,0.0,,,
12832,Tom Clancy's Rainbow Six 3,GC,2004.0,Shooter,0.04,0.01,0.0,0.0,68.0,8.2,M
12847,Amazing Island,GC,2004.0,Strategy,0.04,0.01,0.0,0.0,59.0,6.6,E
12883,Phantasy Star Online Episode I & II Plus,GC,2003.0,Role-Playing,0.04,0.01,0.0,0.0,,,
12888,NFL Quarterback Club 2002,GC,2001.0,Sports,0.04,0.01,0.0,0.0,53.0,tbd,E
12901,Blood Omen 2,GC,2002.0,Action,0.04,0.01,0.0,0.0,71.0,tbd,M
12939,Shaman King: Soul Fight,GC,2003.0,Platform,0.0,0.0,0.05,0.0,,,
12943,Medabots: Infinity,GC,2003.0,Role-Playing,0.04,0.01,0.0,0.0,51.0,8,E
13004,Virtua Striker 2002,GC,2002.0,Sports,0.01,0.0,0.03,0.0,58.0,6,E
13012,Disney's PK: Out of the Shadows,GC,2002.0,Platform,0.04,0.01,0.0,0.0,46.0,tbd,E
13028,Piglet's Big Game,GC,2003.0,Platform,0.04,0.01,0.0,0.0,70.0,8,E
13041,Pinball Hall of Fame: The Gottlieb Collection,GC,2005.0,Misc,0.04,0.01,0.0,0.0,,,
13091,Disney's Party,GC,2002.0,Misc,0.04,0.01,0.0,0.0,39.0,7.8,E
13121,Shrek Super Party,GC,2003.0,Misc,0.04,0.01,0.0,0.0,40.0,7.3,E
13122,Monster 4x4: Masters of Metal,GC,2003.0,Racing,0.04,0.01,0.0,0.0,49.0,tbd,E
13130,Second Sight,GC,2004.0,Adventure,0.04,0.01,0.0,0.0,77.0,8.5,T
13138,Rave Master,GC,2002.0,Fighting,0.0,0.0,0.05,0.0,60.0,6.3,T
13150,ESPN International Winter Sports 2002,GC,2002.0,Sports,0.04,0.01,0.0,0.0,62.0,tbd,E
13175,Dark Summit,GC,2002.0,Sports,0.04,0.01,0.0,0.0,68.0,4.5,T
13191,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,GC,2005.0,Platform,0.04,0.01,0.0,0.0,58.0,tbd,E10+
13215,Rogue Ops,GC,2003.0,Action,0.04,0.01,0.0,0.0,65.0,tbd,M
13238,Whirl Tour,GC,2002.0,Sports,0.04,0.01,0.0,0.0,61.0,9,E
13257,World Series of Poker,GC,2005.0,Misc,0.04,0.01,0.0,0.0,44.0,tbd,E10+
13298,American Chopper 2: Full Throttle,GC,2005.0,Racing,0.04,0.01,0.0,0.0,54.0,tbd,T
13302,2002 FIFA World Cup,GC,2002.0,Sports,0.04,0.01,0.0,0.0,78.0,7.7,E
13320,Ribbit King,GC,2003.0,Sports,0.04,0.01,0.0,0.0,60.0,tbd,E
13323,Summoner: A Goddess Reborn,GC,2003.0,Role-Playing,0.04,0.01,0.0,0.0,72.0,tbd,T
13353,Frogger: Ancient Shadow,GC,2005.0,Platform,0.04,0.01,0.0,0.0,54.0,tbd,E
13382,Black & Bruised,GC,2003.0,Fighting,0.04,0.01,0.0,0.0,,,
13388,Tom Clancy's Rainbow Six: Lockdown,GC,2005.0,Shooter,0.04,0.01,0.0,0.0,72.0,7.8,M
13399,Super Bubble Pop,GC,2003.0,Puzzle,0.04,0.01,0.0,0.0,54.0,tbd,E
13417,Monster Jam: Maximum Destruction,GC,2002.0,Racing,0.04,0.01,0.0,0.0,,,
13418,Big Air Freestyle,GC,2002.0,Racing,0.04,0.01,0.0,0.0,56.0,tbd,T
13483,Bad Boys: Miami Takedown,GC,2004.0,Shooter,0.03,0.01,0.0,0.0,35.0,2,M
13519,Disney's Donald Duck: Goin' Quackers,GC,2002.0,Platform,0.03,0.01,0.0,0.0,61.0,3,E
13566,Disney's Meet the Robinsons,GC,2007.0,Action,0.03,0.01,0.0,0.0,68.0,tbd,E10+
13581,Conflict: Desert Storm II - Back to Bagdhad,GC,2004.0,Shooter,0.03,0.01,0.0,0.0,,,
13586,King Arthur,GC,2004.0,Action,0.03,0.01,0.0,0.0,60.0,tbd,T
13678,MLB SlugFest 20-04,GC,2003.0,Sports,0.03,0.01,0.0,0.0,76.0,tbd,E
13691,Digimon Rumble Arena 2,GC,2004.0,Fighting,0.03,0.01,0.0,0.0,71.0,8.1,T
13784,Mat Hoffman's Pro BMX 2,GC,2002.0,Sports,0.03,0.01,0.0,0.0,70.0,tbd,T
13792,NHL Hitz Pro,GC,,Sports,0.03,0.01,0.0,0.0,81.0,7.8,E
13808,Dragon's Lair 3D: Return to the Lair,GC,2002.0,Platform,0.03,0.01,0.0,0.0,,,
13902,Zatch Bell! Mamodo Fury,GC,2005.0,Fighting,0.03,0.01,0.0,0.0,,,
13932,Shonen Jump's One Piece: Grand Adventure,GC,2006.0,Fighting,0.03,0.01,0.0,0.0,,,
13981,Jikkyou Powerful Major League,GC,2006.0,Sports,0.0,0.0,0.04,0.0,,,
13986,Evolution Skateboarding,GC,2002.0,Sports,0.03,0.01,0.0,0.0,44.0,tbd,T
14034,Scaler,GC,2004.0,Platform,0.03,0.01,0.0,0.0,69.0,7.3,E
14198,Cabela's Dangerous Hunts 2,GC,2005.0,Sports,0.03,0.01,0.0,0.0,,tbd,T
14215,SX Superstar,GC,2003.0,Racing,0.03,0.01,0.0,0.0,,,
14220,Red Faction II,GC,2003.0,Shooter,0.03,0.01,0.0,0.0,79.0,7.3,M
14238,Cabela's Outdoor Adventures,GC,2005.0,Sports,0.03,0.01,0.0,0.0,,8.8,T
14253,The Italian Job,GC,2003.0,Racing,0.03,0.01,0.0,0.0,56.0,tbd,T
14272,The Sum of All Fears,GC,2003.0,Shooter,0.03,0.01,0.0,0.0,36.0,3.4,T
14331,Disney Sports Soccer,GC,2002.0,Sports,0.03,0.01,0.0,0.0,75.0,tbd,E
14338,Disney's Hide & Sneak,GC,2003.0,Action,0.03,0.01,0.0,0.0,,,
14433,RoadKill,GC,2003.0,Action,0.02,0.01,0.0,0.0,64.0,tbd,M
14438,F1 2002,GC,2002.0,Racing,0.02,0.01,0.0,0.0,72.0,7.8,E
14466,Dr. Muto,GC,2002.0,Platform,0.02,0.01,0.0,0.0,63.0,tbd,T
14522,Go! Go! Hypergrind,GC,2003.0,Sports,0.02,0.01,0.0,0.0,,,
14667,Drome Racers,GC,2003.0,Racing,0.02,0.01,0.0,0.0,54.0,6.6,E
14729,Fireblade,GC,2002.0,Action,0.02,0.01,0.0,0.0,,tbd,T
14753,Animaniacs: The Great Edgar Hunt,GC,2005.0,Platform,0.02,0.01,0.0,0.0,65.0,tbd,E
14800,Dakar 2: The World's Ultimate Rally,GC,2003.0,Racing,0.02,0.01,0.0,0.0,,,
14804,Auto Modellista,GC,2003.0,Racing,0.02,0.01,0.0,0.0,62.0,tbd,E
14828,Gotcha Force,GC,2003.0,Shooter,0.01,0.0,0.01,0.0,56.0,8.2,E
14846,Buffy the Vampire Slayer: Chaos Bleeds,GC,2003.0,Action,0.02,0.01,0.0,0.0,75.0,9,T
14877,Archer Maclean Presents: Pool Paradise,GC,2004.0,Sports,0.02,0.01,0.0,0.0,,,
14998,ZooCube,GC,2002.0,Puzzle,0.02,0.0,0.0,0.0,67.0,6.1,E
15006,Tube Slider,GC,,Racing,0.02,0.0,0.0,0.0,62.0,tbd,E
15031,Jikkyou Powerful Pro Yakyuu 12 Ketteiban,GC,2005.0,Sports,0.0,0.0,0.02,0.0,,,
15032,Road Trip: The Arcade Edition,GC,2002.0,Racing,0.02,0.0,0.0,0.0,,tbd,E
15106,Future Tactics: The Uprising,GC,2004.0,Strategy,0.02,0.0,0.0,0.0,63.0,tbd,T
15222,RedCard 20-03,GC,2002.0,Sports,0.02,0.0,0.0,0.0,71.0,7.4,E
15243,NFL Blitz Pro,GC,2003.0,Sports,0.02,0.0,0.0,0.0,71.0,tbd,E
15263,Muppets Party Cruise,GC,2003.0,Misc,0.02,0.0,0.0,0.0,,8,E
