,Name,Platform,Year_of_Release,Genre,NA_sales,EU_sales,JP_sales,Other_sales,Critic_Score,User_Score,Rating
13154,Chameleon Twist 2,N64,1998.0,Platform,0.04,0.01,0.0,0.0,,,
13156,Blues Brothers 2000,N64,2000.0,Platform,0.04,0.01,0.0,0.0,,,
13159,All Star Tennis 99,N64,1999.0,Sports,0.04,0.01,0.0,0.0,,,
13393,Turok: Dinosaur Hunter,N64,1997.0,Shooter,0.0,0.0,0.05,0.0,,,
13471,Choro Q 64 2: Hacha Mecha Grand Prix Race,N64,1999.0,Racing,0.0,0.0,0.05,0.0,,,
13763,NBA in the Zone 2000,N64,2000.0,Sports,0.04,0.0,0.0,0.0,,,
13765,NBA In The Zone '99,N64,1998.0,Sports,0.04,0.0,0.0,0.0,,,
13798,Monaco Grand Prix,N64,1999.0,Racing,0.03,0.01,0.0,0.0,,,
13799,Worms Armageddon,N64,1999.0,Strategy,0.03,0.01,0.0,0.0,,,
13800,Rally Challenge 2000,N64,1999.0,Racing,0.03,0.01,0.0,0.0,,,
13801,Looney Tunes Duck Dodgers Starring: Daffy Duck,N64,2000.0,Platform,0.03,0.01,0.0,0.0,,,
13802,PD Ultraman Battle Collection 64,N64,1999.0,Strategy,0.0,0.0,0.04,0.0,,,
13803,Deadly Arts,N64,1998.0,Fighting,0.03,0.01,0.0,0.0,,,
14561,Big Mountain 2000,N64,1998.0,Sports,0.02,0.01,0.0,0.0,,,
14562,Starshot: Space Circus Fever,N64,1998.0,Platform,0.02,0.01,0.0,0.0,,,
14563,Charlie Blasts Territory,N64,1999.0,Action,0.02,0.01,0.0,0.0,,,
15462,Super Bowling,N64,1999.0,Sports,0.02,0.0,0.0,0.0,,,
15463,Rat Attack!,N64,2000.0,Puzzle,0.02,0.0,0.0,0.0,,,
16693,PGA European Tour,N64,2000.0,Sports,0.01,0.0,0.0,0.0,,,
16694,Carmageddon 64,N64,1999.0,Action,0.01,0.0,0.0,0.0,,,
