,Name,Platform,Year_of_Release,Genre,NA_sales,EU_sales,JP_sales,Other_sales,Critic_Score,User_Score,Rating
6415,ESPN NBA Basketball,XB,2003.0,Sports,0.2,0.06,0.0,0.01,87.0,8.2,E
6431,Panzer Dragoon Orta,XB,2002.0,Shooter,0.16,0.05,0.04,0.01,90.0,8.5,T
6512,Outlaw Volleyball,XB,2003.0,Sports,0.19,0.06,0.0,0.01,77.0,8.4,M
6518,Dungeons & Dragons Heroes,XB,2003.0,Role-Playing,0.19,0.06,0.0,0.01,,,
6532,Oddworld: Stranger's Wrath,XB,2005.0,Adventure,0.19,0.06,0.0,0.01,88.0,9.1,T
6543,"SpongeBob SquarePants: Lights, Camera, Pants!",XB,2005.0,Misc,0.19,0.06,0.0,0.01,,,
6565,All-Star Baseball 2003,XB,2002.0,Sports,0.19,0.06,0.0,0.01,79.0,8.1,E
6577,Baldur's Gate: Dark Alliance II,XB,2004.0,Role-Playing,0.19,0.06,0.0,0.01,77.0,7.9,T
6582,Secret Weapons Over Normandy,XB,2003.0,Simulation,0.19,0.05,0.0,0.01,77.0,8.8,T
6603,World Series of Poker,XB,2005.0,Misc,0.19,0.05,0.0,0.01,52.0,tbd,E10+
6612,Triple Play 2002,XB,2002.0,Sports,0.19,0.05,0.0,0.01,64.0,tbd,E
6618,Exhibition,XB,2001.0,Misc,0.19,0.05,0.0,0.01,,,
6621,Amped 2,XB,2003.0,Sports,0.2,0.04,0.0,0.01,80.0,7.7,E
6640,Men of Valor,XB,2004.0,Shooter,0.19,0.05,0.0,0.01,73.0,8,M
6653,NHL 06,XB,2005.0,Sports,0.19,0.05,0.0,0.01,79.0,8.4,E10+
6658,Atari Anthology,XB,2004.0,Misc,0.19,0.05,0.0,0.01,68.0,tbd,E
6661,XIII,XB,2003.0,Shooter,0.16,0.08,0.0,0.01,74.0,8.3,M
6687,The Sims 2,XB,2005.0,Simulation,0.19,0.05,0.0,0.01,75.0,7.1,T
6716,America's Army: Rise of a Soldier,XB,2005.0,Shooter,0.19,0.05,0.0,0.01,70.0,7.4,T
6792,SRS: Street Racing Syndicate,XB,2004.0,Racing,0.18,0.05,0.0,0.01,,,
6804,Genma Onimusha,XB,2002.0,Action,0.14,0.04,0.05,0.01,83.0,8.6,M
6811,Corvette,XB,2003.0,Racing,0.18,0.05,0.0,0.01,53.0,8.6,E
6815,Burnout 2: Point of Impact,XB,2003.0,Racing,0.18,0.05,0.0,0.01,88.0,5.1,E
6817,Kill.Switch,XB,2003.0,Shooter,0.18,0.05,0.0,0.01,75.0,8,T
6829,Azurik: Rise of Perathia,XB,2001.0,Action,0.18,0.05,0.0,0.01,52.0,8.5,T
6832,Dragon Ball Z: Sagas,XB,2005.0,Fighting,0.18,0.05,0.0,0.01,51.0,6.1,T
6855,NCAA March Madness 2004,XB,2003.0,Sports,0.18,0.05,0.0,0.01,81.0,tbd,E
6869,The Hobbit,XB,2003.0,Platform,0.18,0.05,0.0,0.01,,,
6881,4x4 EVO 2,XB,2001.0,Racing,0.18,0.05,0.0,0.01,59.0,6.2,E
6910,FIFA World Cup Germany 2006,XB,2006.0,Sports,0.18,0.05,0.0,0.01,77.0,8.4,E
6956,NASCAR Thunder 2004,XB,2003.0,Racing,0.18,0.05,0.0,0.01,85.0,9.1,E
6957,Buffy the Vampire Slayer,XB,2002.0,Action,0.18,0.05,0.0,0.01,79.0,9.1,T
6959,Harry Potter and the Goblet of Fire,XB,2005.0,Action,0.18,0.05,0.0,0.01,68.0,5.8,E10+
6969,World Series Baseball,XB,2002.0,Sports,0.17,0.05,0.0,0.01,85.0,8.8,E
6971,Starsky & Hutch,XB,2003.0,Racing,0.17,0.05,0.0,0.01,,,
6990,The Incredible Hulk: Ultimate Destruction,XB,2005.0,Action,0.17,0.05,0.0,0.01,84.0,8,T
7025,Mafia,XB,2004.0,Action,0.17,0.05,0.0,0.01,66.0,7.7,M
7052,Freedom Fighters,XB,2003.0,Shooter,0.17,0.05,0.0,0.01,82.0,8.2,T
7055,Soldier of Fortune II: Double Helix,XB,2003.0,Shooter,0.17,0.05,0.0,0.01,61.0,6.5,M
7083,Bicycle Casino 2005,XB,2004.0,Misc,0.17,0.05,0.0,0.01,,,
7141,Conflict: Vietnam,XB,2004.0,Shooter,0.17,0.05,0.0,0.01,60.0,7.3,M
7197,The Suffering,XB,2004.0,Action,0.16,0.05,0.0,0.01,77.0,8.8,M
7218,Nickelodeon Party Blast,XB,2002.0,Misc,0.16,0.05,0.0,0.01,19.0,4.3,E
7223,Shellshock: Nam '67,XB,2004.0,Shooter,0.16,0.05,0.0,0.01,58.0,7,M
7333,MTV Celebrity Deathmatch,XB,2003.0,Fighting,0.16,0.05,0.0,0.01,,,
7340,BloodRayne,XB,2002.0,Shooter,0.16,0.05,0.0,0.01,76.0,7.5,M
7344,NHL 2K6,XB,2005.0,Sports,0.16,0.05,0.0,0.01,83.0,7.5,E10+
7346,Tenchu: Return From Darkness,XB,2004.0,Action,0.16,0.05,0.0,0.01,70.0,7,M
7367,Robotech: Battlecry,XB,,Shooter,0.16,0.05,0.0,0.01,74.0,7,T
7377,Darkwatch,XB,2005.0,Shooter,0.16,0.05,0.0,0.01,75.0,8.1,M
7393,Cabela's Deer Hunt: 2004 Season,XB,2003.0,Sports,0.16,0.05,0.0,0.01,65.0,8.4,T
7429,Unreal II: The Awakening,XB,2004.0,Shooter,0.17,0.04,0.0,0.01,64.0,5.3,M
7433,Batman Begins,XB,2005.0,Action,0.16,0.04,0.0,0.01,65.0,7.1,T
7439,JSRF: Jet Set Radio Future,XB,2002.0,Action,0.13,0.04,0.03,0.01,88.0,8.2,T
7467,NHL 2003,XB,2002.0,Sports,0.15,0.04,0.0,0.01,80.0,7.9,E
7484,Outlaw Golf 2,XB,2004.0,Sports,0.15,0.04,0.0,0.01,74.0,tbd,M
7493,X2: Wolverine's Revenge,XB,2003.0,Platform,0.15,0.04,0.0,0.01,58.0,6.4,T
7509,NASCAR Heat 2002,XB,2001.0,Racing,0.15,0.04,0.0,0.01,78.0,tbd,E
7517,NCAA March Madness 06,XB,2005.0,Sports,0.15,0.04,0.0,0.01,76.0,7.2,E
7521,Crazy Taxi 3: High Roller,XB,2002.0,Racing,0.14,0.04,0.02,0.01,69.0,8.5,T
7522,Midnight Club 3: DUB Edition Remix,XB,2006.0,Racing,0.15,0.04,0.0,0.01,87.0,5.3,E10+
7541,MLB SlugFest 20-03,XB,2002.0,Sports,0.15,0.04,0.0,0.01,79.0,7.8,E
7563,NBA 2K2,XB,2002.0,Sports,0.15,0.04,0.0,0.01,90.0,7.6,E
7567,Cars,XB,2006.0,Racing,0.15,0.04,0.0,0.01,70.0,tbd,E
7595,MVP Baseball 2003,XB,2003.0,Sports,0.15,0.04,0.0,0.01,82.0,9,E
7599,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",XB,2005.0,Action,0.15,0.04,0.0,0.01,72.0,6,T
7613,IHRA Drag Racing 2004,XB,2003.0,Racing,0.15,0.04,0.0,0.01,40.0,7.4,E
7628,Mat Hoffman's Pro BMX 2,XB,2002.0,Sports,0.15,0.04,0.0,0.01,75.0,tbd,T
7631,From Russia With Love,XB,2005.0,Action,0.15,0.04,0.0,0.01,71.0,8.8,T
7645,Shark Tale,XB,2004.0,Action,0.15,0.04,0.0,0.01,67.0,tbd,E
7654,Dave Mirra Freestyle BMX 2,XB,2001.0,Sports,0.15,0.04,0.0,0.01,76.0,8.2,T
7660,Tetris Worlds (Online Edition),XB,2003.0,Puzzle,0.15,0.04,0.0,0.01,62.0,tbd,E
7685,The Thing,XB,2002.0,Adventure,0.15,0.04,0.0,0.01,78.0,6.6,M
7692,Baldur's Gate: Dark Alliance,XB,2002.0,Role-Playing,0.15,0.04,0.0,0.01,83.0,8.3,T
7696,UFC: Tapout,XB,2002.0,Fighting,0.14,0.05,0.0,0.01,,,
7713,Big Mutha Truckers,XB,2002.0,Racing,0.15,0.04,0.0,0.01,59.0,4.3,T
7751,Manhunt,XB,2004.0,Action,0.14,0.04,0.0,0.01,74.0,7.9,M
7784,Legacy of Kain: Defiance,XB,2003.0,Action,0.14,0.04,0.0,0.01,74.0,7.9,M
7820,2002 FIFA World Cup,XB,2002.0,Sports,0.14,0.04,0.0,0.01,79.0,9,E
7824,Sudeki,XB,2004.0,Role-Playing,0.14,0.04,0.0,0.01,72.0,8.4,M
7889,Harry Potter and the Prisoner of Azkaban,XB,2004.0,Action,0.14,0.04,0.0,0.01,67.0,8.8,E
7946,Sega GT 2002,XB,2002.0,Racing,0.12,0.03,0.03,0.01,82.0,8.2,E
7952,Blood Omen 2,XB,2002.0,Action,0.14,0.04,0.0,0.01,76.0,9,M
7957,Harry Potter: Quidditch World Cup,XB,2003.0,Sports,0.14,0.04,0.0,0.01,69.0,7.5,E
7964,Tiger Woods PGA Tour 07,XB,2006.0,Sports,0.13,0.05,0.0,0.01,81.0,6.8,E
7967,Star Wars: The Clone Wars & Tetris Worlds,XB,2002.0,Misc,0.14,0.04,0.0,0.01,,,
7994,Close Combat: First to Fight,XB,2005.0,Shooter,0.14,0.04,0.0,0.01,69.0,7.8,T
7995,Indiana Jones and the Emperor's Tomb,XB,2003.0,Action,0.14,0.04,0.0,0.01,73.0,8.6,T
8000,Ty the Tasmanian Tiger,XB,2002.0,Platform,0.14,0.04,0.0,0.01,68.0,8.5,E
8007,NARC,XB,2005.0,Shooter,0.14,0.04,0.0,0.01,51.0,2.8,M
8028,Gauntlet: Seven Sorrows,XB,2005.0,Role-Playing,0.14,0.04,0.0,0.01,61.0,7.8,T
8029,AirForce Delta Storm,XB,2001.0,Shooter,0.14,0.04,0.0,0.01,61.0,7.1,E
8031,Monopoly Party,XB,2002.0,Misc,0.14,0.04,0.0,0.01,,,
8075,Test Drive Off-Road Wide Open,XB,2001.0,Racing,0.15,0.03,0.0,0.01,64.0,8.3,E
8082,Bad Boys: Miami Takedown,XB,2004.0,Shooter,0.14,0.04,0.0,0.01,35.0,5.9,M
8088,Cabela's Big Game Hunter 2005 Adventures,XB,2004.0,Sports,0.13,0.04,0.0,0.01,65.0,8.3,T
8100,Shadow The Hedgehog,XB,2005.0,Platform,0.13,0.04,0.0,0.01,49.0,5.5,E10+
8106,Van Helsing,XB,2007.0,Action,0.13,0.04,0.0,0.01,63.0,7.6,T
8126,Silent Hill 4: The Room,XB,2004.0,Action,0.14,0.04,0.0,0.01,76.0,8.3,M
8163,Juiced,XB,2005.0,Racing,0.13,0.04,0.0,0.01,68.0,9.1,T
8184,Madden NFL 09,XB,2008.0,Sports,0.13,0.04,0.0,0.01,,5.5,E
8188,NHL 2004,XB,2003.0,Sports,0.13,0.04,0.0,0.01,85.0,6.5,E
8191,Namco Museum: 50th Anniversary,XB,2005.0,Misc,0.13,0.04,0.0,0.01,62.0,tbd,E10+
8194,NFL 2K2,XB,2002.0,Sports,0.13,0.04,0.0,0.01,87.0,tbd,E
8234,NBA Inside Drive 2004,XB,2003.0,Sports,0.13,0.04,0.0,0.01,71.0,8.2,E
8247,Metal Arms: Glitch in the System,XB,2003.0,Shooter,0.13,0.04,0.0,0.01,82.0,8.7,T
8256,Exhibition Volume 02,XB,2003.0,Misc,0.13,0.04,0.0,0.01,,,
8271,Psi-Ops: The Mindgate Conspiracy,XB,2004.0,Shooter,0.13,0.04,0.0,0.01,84.0,7.9,M
8273,SWAT: Global Strike Team,XB,2003.0,Shooter,0.13,0.04,0.0,0.01,69.0,6.3,M
8303,Hunter: The Reckoning Redeemer,XB,2003.0,Action,0.13,0.04,0.0,0.01,72.0,8.6,M
8309,Thief: Deadly Shadows,XB,2004.0,Action,0.13,0.04,0.0,0.01,82.0,7.3,M
8325,Spawn: Armageddon,XB,2003.0,Action,0.13,0.04,0.0,0.01,57.0,9.2,M
8377,Gunvalkyrie,XB,2002.0,Shooter,0.13,0.04,0.0,0.01,73.0,7.3,T
8382,State of Emergency,XB,2003.0,Action,0.13,0.04,0.0,0.01,67.0,6.3,M
8405,Backyard Wrestling: Don't Try This at Home,XB,2003.0,Fighting,0.13,0.04,0.0,0.01,50.0,5,M
8406,Gauntlet: Dark Legacy,XB,2002.0,Action,0.13,0.04,0.0,0.01,54.0,8.9,T
8431,25 to Life,XB,2006.0,Shooter,0.12,0.04,0.0,0.01,41.0,7.2,M
8441,Leisure Suit Larry: Magna Cum Laude,XB,2004.0,Adventure,0.12,0.04,0.0,0.01,62.0,6.4,M
8454,FlatOut,XB,2004.0,Racing,0.12,0.04,0.0,0.01,71.0,8.2,T
8513,Magic: The Gathering - Battlegrounds,XB,2003.0,Strategy,0.12,0.03,0.0,0.01,,,
8526,TimeSplitters: Future Perfect,XB,2005.0,Shooter,0.12,0.03,0.0,0.01,83.0,8.9,M
8540,Dynasty Warriors 4,XB,2003.0,Action,0.12,0.03,0.0,0.01,75.0,8.8,T
8598,Rapala Pro Fishing,XB,2004.0,Sports,0.12,0.03,0.0,0.01,59.0,tbd,E
8666,Halo Triple Pack,XB,2005.0,Shooter,0.12,0.03,0.0,0.01,,,
8671,NHL 2005,XB,2004.0,Sports,0.12,0.03,0.0,0.01,77.0,6.2,E
8722,Blinx 2: Masters of Time & Space,XB,2004.0,Platform,0.12,0.03,0.0,0.01,,,
8748,American Chopper,XB,2004.0,Racing,0.11,0.03,0.0,0.01,44.0,5.9,T
8752,Kingdom Under Fire: Heroes,XB,2005.0,Strategy,0.11,0.03,0.0,0.01,78.0,7.5,M
8754,The Terminator: Dawn of Fate,XB,2002.0,Action,0.11,0.03,0.0,0.01,53.0,5.2,T
8811,World Series Baseball 2K3,XB,2003.0,Sports,0.11,0.03,0.0,0.01,89.0,8.6,E
8813,Serious Sam,XB,2002.0,Shooter,0.11,0.03,0.0,0.01,75.0,8.2,M
8819,Street Fighter Anniversary Collection,XB,2004.0,Fighting,0.11,0.03,0.0,0.01,79.0,6.4,T
8822,Shadow Ops: Red Mercury,XB,2004.0,Shooter,0.11,0.03,0.0,0.01,61.0,6.1,T
8856,Rocky,XB,2002.0,Fighting,0.11,0.03,0.0,0.01,74.0,7.3,T
8857,Ford Racing 2,XB,2003.0,Racing,0.11,0.03,0.0,0.01,62.0,tbd,E
8865,BloodRayne 2,XB,2004.0,Shooter,0.11,0.03,0.0,0.01,71.0,8.5,M
8866,Jaws Unleashed,XB,2006.0,Action,0.11,0.03,0.0,0.01,51.0,6.2,M
8876,Scooby-Doo! Mystery Mayhem,XB,2004.0,Action,0.11,0.03,0.0,0.01,,,
8908,Capcom Classics Collection,XB,2005.0,Misc,0.11,0.03,0.0,0.01,81.0,tbd,T
8915,Pac-Man World 3,XB,2005.0,Platform,0.11,0.04,0.0,0.01,65.0,tbd,E
8917,Phantasy Star Online Episode I & II,XB,2003.0,Role-Playing,0.11,0.03,0.0,0.01,,,
8918,All-Star Baseball 2005,XB,,Sports,0.11,0.03,0.0,0.01,75.0,8.8,E
8930,Crash: Twinsanity,XB,2004.0,Platform,0.11,0.03,0.0,0.01,66.0,8.7,E
8938,Arena Football,XB,2006.0,Sports,0.11,0.03,0.0,0.01,65.0,8.5,E10+
8947,Super Monkey Ball Deluxe,XB,2005.0,Misc,0.11,0.03,0.0,0.01,81.0,8.2,E
8966,Mad Dash Racing,XB,2001.0,Racing,0.11,0.03,0.0,0.01,65.0,7.7,T
8977,Guilty Gear X2 #Reload,XB,2004.0,Fighting,0.11,0.03,0.0,0.01,86.0,7.6,T
8987,Grabbed by the Ghoulies,XB,2003.0,Action,0.11,0.03,0.0,0.01,66.0,7.3,E
8996,L.A. Rush,XB,2005.0,Racing,0.11,0.03,0.0,0.01,59.0,3,T
9064,Terminator 3: Rise of the Machines,XB,2003.0,Action,0.11,0.03,0.0,0.01,35.0,2,T
9065,SSX On Tour,XB,2005.0,Sports,0.11,0.03,0.0,0.01,81.0,8.1,E
9066,NCAA College Basketball 2K3,XB,2002.0,Sports,0.11,0.03,0.0,0.01,84.0,8.4,E
9075,OutRun 2,XB,2004.0,Racing,0.11,0.03,0.0,0.01,,,
9080,Hitman: Blood Money,XB,2006.0,Action,0.11,0.03,0.0,0.01,81.0,9.1,M
9090,NFL Blitz 20-03,XB,2002.0,Sports,0.11,0.03,0.0,0.01,72.0,7.8,E
9102,Scooby-Doo! Night of 100 Frights,XB,2003.0,Platform,0.11,0.03,0.0,0.01,,,
9133,Spyro: A Hero's Tail,XB,2004.0,Platform,0.11,0.03,0.0,0.01,64.0,9.1,E
9181,Godzilla: Save the Earth,XB,2004.0,Fighting,0.1,0.03,0.0,0.0,63.0,8.2,T
9193,Enclave,XB,2002.0,Adventure,0.11,0.03,0.0,0.01,66.0,8.4,M
9194,Sid Meier's Pirates!,XB,2005.0,Strategy,0.11,0.03,0.0,0.01,,,
9199,Dino Crisis 3,XB,2003.0,Action,0.08,0.03,0.03,0.0,51.0,4.1,M
9206,Disney's Chicken Little,XB,2005.0,Platform,0.1,0.03,0.0,0.0,68.0,tbd,E10+
9245,Marvel vs. Capcom 2: New Age of Heroes,XB,2002.0,Fighting,0.09,0.03,0.01,0.0,,,
9269,NBA Jam,XB,2003.0,Sports,0.1,0.03,0.0,0.0,68.0,9.1,E
9277,Apex,XB,2003.0,Racing,0.1,0.03,0.0,0.0,74.0,9.1,E
9301,ESPN MLB Baseball,XB,2004.0,Sports,0.1,0.03,0.0,0.0,,,
9302,Gladius,XB,2003.0,Strategy,0.1,0.03,0.0,0.0,79.0,8.5,T
9303,Legends of Wrestling,XB,2002.0,Fighting,0.1,0.03,0.0,0.0,65.0,5.8,T
9308,Spy Hunter 2,XB,2003.0,Racing,0.1,0.03,0.0,0.0,57.0,tbd,T
9335,Blade II,XB,2002.0,Action,0.1,0.03,0.0,0.0,53.0,4,M
9353,Tak 2: The Staff of Dreams,XB,2004.0,Platform,0.1,0.03,0.0,0.0,73.0,tbd,E
9378,Rogue Ops,XB,2003.0,Action,0.1,0.03,0.0,0.0,63.0,tbd,M
9380,Transworld Surf,XB,,Sports,0.1,0.03,0.0,0.0,76.0,tbd,T
9387,Chessmaster,XB,2004.0,Misc,0.1,0.03,0.0,0.0,79.0,9,E
9393,Superman: The Man of Steel,XB,2002.0,Action,0.1,0.03,0.0,0.0,44.0,6,T
9413,Tomb Raider: Legend,XB,2006.0,Action,0.1,0.03,0.0,0.0,82.0,7.2,T
9454,Mission: Impossible - Operation Surma,XB,2003.0,Platform,0.1,0.03,0.0,0.0,67.0,6.8,T
9457,MX 2002 Featuring Ricky Carmichael,XB,2001.0,Racing,0.1,0.03,0.0,0.0,74.0,tbd,E
9462,Mega Man Anniversary Collection,XB,2005.0,Platform,0.1,0.03,0.0,0.0,80.0,9.2,E
9478,Sonic Riders,XB,2006.0,Racing,0.1,0.03,0.0,0.0,56.0,8.1,E
9479,Shrek Super Party,XB,2002.0,Misc,0.1,0.03,0.0,0.0,33.0,8,E
9488,Heroes of the Pacific,XB,2005.0,Simulation,0.1,0.03,0.0,0.0,76.0,8.2,T
9489,RollerCoaster Tycoon,XB,2003.0,Strategy,0.1,0.03,0.0,0.0,62.0,8.3,E
9490,NightCaster,XB,2002.0,Action,0.1,0.03,0.0,0.0,61.0,5.7,T
9520,Otogi: Myth of Demons,XB,2002.0,Action,0.08,0.02,0.03,0.0,80.0,8.5,T
9549,Teenage Mutant Ninja Turtles 2: Battle Nexus,XB,2004.0,Action,0.1,0.03,0.0,0.0,48.0,5.6,T
9564,All-Star Baseball 2004,XB,2003.0,Sports,0.1,0.03,0.0,0.0,74.0,8.4,E
9577,Spartan: Total Warrior,XB,2005.0,Action,0.1,0.03,0.0,0.0,73.0,8.8,M
9582,Star Wars: Clone Wars,XB,2003.0,Shooter,0.1,0.03,0.0,0.0,,,
9583,High Rollers Casino,XB,2004.0,Misc,0.1,0.03,0.0,0.0,,7.8,E
9584,Advent Rising,XB,2005.0,Action,0.1,0.03,0.0,0.0,68.0,7.5,T
9592,TOCA Race Driver 2: Ultimate Racing Simulator,XB,2004.0,Racing,0.09,0.03,0.0,0.0,,,
9615,Burnout,XB,2002.0,Racing,0.09,0.03,0.0,0.0,75.0,6.6,E
9624,NBA Ballers: Phenom,XB,2006.0,Sports,0.09,0.03,0.0,0.0,70.0,tbd,E
9626,Crash Tag Team Racing,XB,2005.0,Racing,0.09,0.03,0.0,0.0,69.0,7.8,E10+
9634,Quantum Redshift,XB,2002.0,Racing,0.09,0.03,0.0,0.0,70.0,8.1,T
9638,Legends of Wrestling II,XB,2002.0,Fighting,0.09,0.03,0.0,0.0,62.0,tbd,T
9640,Armed and Dangerous,XB,2003.0,Shooter,0.09,0.03,0.0,0.0,79.0,7.2,T
9721,Lemony Snicket's A Series of Unfortunate Events,XB,2004.0,Platform,0.09,0.03,0.0,0.0,70.0,7.2,E
9741,Red Faction II,XB,2003.0,Shooter,0.09,0.03,0.0,0.0,74.0,5.8,M
9745,Voodoo Vince,XB,2003.0,Platform,0.09,0.03,0.0,0.0,73.0,8.4,T
9755,Chase: Hollywood Stunt Driver,XB,2002.0,Racing,0.09,0.03,0.0,0.0,60.0,7.4,T
9776,Cel Damage,XB,2001.0,Racing,0.09,0.03,0.0,0.0,65.0,8.4,T
9785,Breakdown,XB,2004.0,Adventure,0.09,0.03,0.0,0.0,71.0,8.2,M
9808,Showdown: Legends of Wrestling,XB,2004.0,Fighting,0.09,0.03,0.0,0.0,57.0,tbd,T
9830,Godzilla: Destroy All Monsters Melee,XB,,Fighting,0.09,0.03,0.0,0.0,71.0,6.8,T
9871,NFL Head Coach,XB,2006.0,Sports,0.09,0.03,0.0,0.0,69.0,7.1,E
9886,Psychonauts,XB,2005.0,Platform,0.09,0.03,0.0,0.0,88.0,9,T
9892,MLB Inside Pitch 2003,XB,2003.0,Sports,0.09,0.03,0.0,0.0,,,
9909,Backyard Wrestling 2: There Goes the Neighborhood,XB,2004.0,Fighting,0.09,0.03,0.0,0.0,43.0,tbd,M
9924,Castlevania: Curse of Darkness,XB,2005.0,Action,0.09,0.03,0.0,0.0,74.0,7,M
9939,CSI: Crime Scene Investigation,XB,2004.0,Adventure,0.09,0.03,0.0,0.0,45.0,7.3,M
9943,Buffy the Vampire Slayer: Chaos Bleeds,XB,2003.0,Action,0.09,0.03,0.0,0.0,73.0,8.4,T
9964,Arctic Thunder,XB,2001.0,Racing,0.09,0.02,0.0,0.0,57.0,tbd,T
9983,NHL 2K3,XB,2002.0,Sports,0.09,0.02,0.0,0.0,89.0,7.1,E
9991,Sphinx and the Cursed Mummy,XB,2003.0,Action,0.09,0.02,0.0,0.0,79.0,9.1,T
10001,Cabela's Deer Hunt 2005 Season,XB,2004.0,Sports,0.09,0.02,0.0,0.0,59.0,7.5,T
10002,SplashDown,XB,2002.0,Racing,0.09,0.02,0.0,0.0,78.0,tbd,E
10006,Dead Man's Hand,XB,2004.0,Shooter,0.09,0.02,0.0,0.0,62.0,8.1,T
10019,ToeJam & Earl III: Mission to Earth,XB,2002.0,Action,0.09,0.02,0.0,0.0,,,
10036,Army Men: Sarge's War,XB,2004.0,Shooter,0.09,0.02,0.0,0.0,44.0,tbd,T
10054,Phantom Dust,XB,2004.0,Action,0.08,0.02,0.0,0.0,81.0,8.5,T
10070,Stubbs the Zombie in Rebel Without a Pulse,XB,2005.0,Action,0.08,0.02,0.0,0.0,75.0,8.1,M
10071,Batman: Dark Tomorrow,XB,2003.0,Action,0.08,0.02,0.0,0.0,25.0,3.6,T
10084,Batman: Rise of Sin Tzu,XB,2003.0,Action,0.08,0.02,0.0,0.0,67.0,7.7,T
10091,Spy vs Spy,XB,2005.0,Action,0.08,0.02,0.0,0.0,53.0,8,T
10099,NHL Hitz 20-03,XB,2002.0,Sports,0.08,0.02,0.0,0.0,81.0,8.5,E
10100,Murakumo: Renegade Mech Pursuit,XB,2002.0,Shooter,0.04,0.01,0.06,0.0,48.0,7.5,T
10102,Gun Metal,XB,2002.0,Shooter,0.08,0.02,0.0,0.0,63.0,7.6,T
10135,The Fairly Odd Parents: Breakin Da Rules,XB,2003.0,Platform,0.08,0.02,0.0,0.0,,,
10164,ESPN NHL Hockey,XB,2003.0,Sports,0.08,0.02,0.0,0.0,88.0,8.4,E
10175,Project: Snowblind,XB,2005.0,Action,0.08,0.02,0.0,0.0,79.0,7,T
10181,Disney's Extreme Skate Adventure,XB,2003.0,Sports,0.08,0.02,0.0,0.0,76.0,8.3,E
10237,Outlaw Golf: Nine Holes of Christmas,XB,2002.0,Sports,0.08,0.02,0.0,0.0,,,
10239,NHL Rivals 2004,XB,2003.0,Sports,0.08,0.02,0.0,0.0,65.0,8.8,E
10241,X-Men: Next Dimension,XB,2002.0,Fighting,0.08,0.02,0.0,0.0,56.0,tbd,T
10262,Charlie and the Chocolate Factory,XB,2005.0,Adventure,0.08,0.02,0.0,0.0,39.0,0.5,E
10266,Ty the Tasmanian Tiger 2: Bush Rescue,XB,2004.0,Platform,0.08,0.02,0.0,0.0,69.0,8.8,E
10273,BMX XXX,XB,2002.0,Sports,0.08,0.02,0.0,0.0,58.0,7.8,M
10286,Dr. Seuss' The Cat in the Hat,XB,2003.0,Misc,0.08,0.02,0.0,0.0,56.0,tbd,E
10365,Mace Griffin: Bounty Hunter,XB,2003.0,Shooter,0.08,0.02,0.0,0.0,64.0,8.2,M
10370,Fight Club,XB,2004.0,Fighting,0.08,0.02,0.0,0.0,37.0,4.7,M
10395,Dead to Rights II,XB,2005.0,Shooter,0.08,0.02,0.0,0.0,54.0,7.4,M
10404,Cabela's Dangerous Hunts 2,XB,2005.0,Sports,0.08,0.02,0.0,0.0,63.0,tbd,T
10427,UFC: Tapout 2,XB,2003.0,Fighting,0.08,0.02,0.0,0.0,66.0,7.3,T
10438,Vexx,XB,2003.0,Platform,0.08,0.02,0.0,0.0,70.0,8.5,T
10440,Pariah,XB,2005.0,Action,0.08,0.02,0.0,0.0,70.0,7.4,M
10441,Cabela's Outdoor Adventures,XB,2005.0,Sports,0.08,0.02,0.0,0.0,,tbd,T
10443,Metal Slug 3,XB,2004.0,Shooter,0.08,0.02,0.0,0.0,76.0,5.1,T
10481,Syberia,XB,2003.0,Action,0.08,0.02,0.0,0.0,72.0,7,T
10502,Beyond Good & Evil,XB,2003.0,Adventure,0.08,0.02,0.0,0.0,,,
10521,Colin McRae Rally 04,XB,2004.0,Racing,0.08,0.02,0.0,0.0,84.0,8.1,E
10524,FIFA Street,XB,2005.0,Sports,0.08,0.02,0.0,0.0,60.0,8,E
10531,Hot Wheels: Stunt Track Challenge,XB,2004.0,Racing,0.08,0.02,0.0,0.0,63.0,6.2,E
10539,Capcom vs. SNK 2 EO,XB,2003.0,Fighting,0.08,0.02,0.0,0.0,80.0,8.7,T
10555,Dark Summit,XB,2001.0,Sports,0.08,0.02,0.0,0.0,71.0,tbd,T
10563,X-Men: The Official Game,XB,2006.0,Action,0.08,0.02,0.0,0.0,53.0,8.1,T
10569,Conflict: Global Terror,XB,2005.0,Shooter,0.08,0.02,0.0,0.0,62.0,7.9,M
10611,Kelly Slater's Pro Surfer,XB,2002.0,Sports,0.08,0.02,0.0,0.0,80.0,8,E
10613,SNK vs. Capcom: SVC Chaos,XB,2004.0,Fighting,0.08,0.02,0.0,0.0,,,
10624,The Bard's Tale,XB,2004.0,Role-Playing,0.08,0.02,0.0,0.0,75.0,8.8,T
10658,Silent Scope Complete,XB,2004.0,Shooter,0.07,0.02,0.0,0.0,69.0,7.4,M
10665,Evil Dead: Fistfull of Boomstick,XB,2003.0,Action,0.07,0.02,0.0,0.0,,,
10666,Tom Clancy's Classic Trilogy,XB,2004.0,Shooter,0.07,0.02,0.0,0.0,,tbd,M
10669,Indigo Prophecy,XB,2005.0,Adventure,0.07,0.03,0.0,0.0,84.0,7.7,M
10673,Over the Hedge,XB,2006.0,Platform,0.07,0.02,0.0,0.0,61.0,tbd,E10+
