,Name,Platform,Year_of_Release,Genre,NA_sales,EU_sales,JP_sales,Other_sales,Critic_Score,User_Score,Rating
2360,Minecraft: Story Mode,X360,2015.0,Adventure,0.48,0.33,0.0,0.08,,,
2372,Rock Band 3,X360,2010.0,Misc,0.73,0.09,0.0,0.06,93.0,8.2,T
2373,WWE SmackDown vs. Raw 2011,X360,2010.0,Fighting,0.44,0.35,0.0,0.08,75.0,7.6,T
2383,Sleeping Dogs,X360,2012.0,Action,0.38,0.4,0.01,0.08,80.0,7.9,M
2384,Kingdoms of Amalur: Reckoning,X360,2012.0,Role-Playing,0.55,0.24,0.01,0.07,80.0,7.7,M
2391,Michael Jackson: The Experience,X360,2011.0,Misc,0.62,0.18,0.0,0.07,63.0,6.8,E10+
2396,GRID,X360,2008.0,Racing,0.33,0.44,0.01,0.09,87.0,7.9,E
2397,DiRT,X360,2007.0,Racing,0.38,0.4,0.0,0.09,83.0,7.4,E
2399,Red Faction: Guerrilla,X360,2009.0,Shooter,0.48,0.29,0.01,0.09,85.0,8.1,M
2402,LEGO Jurassic World,X360,2015.0,Action,0.47,0.32,0.0,0.08,,7.1,E10+
2405,Brothers in Arms: Hell's Highway,X360,2008.0,Shooter,0.47,0.3,0.0,0.09,76.0,8.3,M
2422,Guitar Hero: Warriors of Rock,X360,2010.0,Misc,0.47,0.31,0.0,0.08,72.0,6.5,T
2429,2010 FIFA World Cup South Africa,X360,2010.0,Sports,0.32,0.42,0.02,0.09,83.0,8.1,E
2431,NBA 2K8,X360,2007.0,Sports,0.79,0.0,0.0,0.07,81.0,7,E
2453,The Lord of the Rings: War in the North,X360,,Action,0.52,0.24,0.0,0.08,61.0,7.4,M
2470,Sniper Elite V2,X360,2012.0,Shooter,0.46,0.28,0.02,0.07,67.0,6.8,M
2481,Duke Nukem Forever,X360,2011.0,Shooter,0.52,0.25,0.0,0.07,49.0,4.4,M
2497,Sid Meier's Civilization Revolution,X360,2008.0,Strategy,0.58,0.17,0.0,0.07,84.0,7.8,E10+
2506,DJ Hero 2,X360,2010.0,Misc,0.64,0.12,0.0,0.06,86.0,7.9,T
2517,Stranglehold,X360,2007.0,Shooter,0.4,0.33,0.01,0.09,77.0,7.6,M
2525,Dance Central 3,X360,2012.0,Misc,0.57,0.18,0.0,0.06,86.0,8,T
2536,Shaun White Snowboarding,X360,,Sports,0.48,0.25,0.0,0.08,60.0,7.6,T
2541,Pro Evolution Soccer 2010,X360,2009.0,Sports,0.12,0.58,0.03,0.08,78.0,7.6,E
2563,DiRT 2,X360,2009.0,Racing,0.32,0.39,0.0,0.09,87.0,8.2,T
2568,Guitar Hero: Metallica,X360,2009.0,Misc,0.52,0.2,0.0,0.07,84.0,8.1,T
2590,Darksiders II,X360,2012.0,Action,0.45,0.27,0.0,0.07,83.0,8,M
2591,Need for Speed Rivals,X360,2013.0,Racing,0.37,0.35,0.01,0.07,76.0,5.4,E10+
2592,[Prototype 2],X360,2012.0,Action,0.48,0.24,0.0,0.07,74.0,7,M
2598,The Godfather II,X360,2009.0,Action,0.47,0.23,0.01,0.08,65.0,6.9,M
2599,Dragon's Dogma,X360,2012.0,Role-Playing,0.42,0.23,0.07,0.06,75.0,7.8,M
2604,Band Hero,X360,2009.0,Misc,0.51,0.21,0.0,0.07,76.0,5,E10+
2608,Star Ocean: The Last Hope,X360,2009.0,Role-Playing,0.32,0.2,0.21,0.06,72.0,7.2,T
2611,Forza Horizon 2,X360,2014.0,Racing,0.35,0.37,0.0,0.06,,5.1,E10+
2614,Too Human,X360,2008.0,Role-Playing,0.38,0.29,0.03,0.08,65.0,7,T
2619,Tom Clancy's Splinter Cell: Double Agent,X360,2006.0,Action,0.67,0.04,0.01,0.06,85.0,8.1,M
2621,Naruto Shippuden: Ultimate Ninja Storm 2,X360,2010.0,Fighting,0.43,0.27,0.01,0.07,74.0,8.5,T
2623,Fight Night Champion,X360,2011.0,Fighting,0.4,0.31,0.0,0.07,86.0,7.4,M
2625,Dead Island: Riptide,X360,2013.0,Action,0.44,0.26,0.01,0.07,57.0,6.3,M
2639,Rayman Origins,X360,2011.0,Platform,0.38,0.32,0.0,0.08,87.0,8.2,E10+
2641,Aliens: Colonial Marines,X360,2013.0,Shooter,0.36,0.34,0.0,0.07,48.0,3.8,M
2642,Lips,X360,2008.0,Misc,0.12,0.56,0.0,0.1,71.0,7.4,T
2648,Perfect Dark Zero,X360,2005.0,Shooter,0.66,0.02,0.03,0.06,81.0,7.3,M
2653,Avatar: The Game,X360,2009.0,Action,0.34,0.35,0.0,0.08,,,
2654,Resident Evil: Operation Raccoon City,X360,2012.0,Action,0.55,0.14,0.03,0.06,52.0,4.9,M
2655,UFC Personal Trainer: The Ultimate Fitness System,X360,2011.0,Sports,0.53,0.18,0.0,0.06,70.0,6.5,E
2676,Banjo-Kazooie: Nuts & Bolts,X360,2008.0,Platform,0.32,0.35,0.0,0.08,,,
2689,Sonic & SEGA All-Stars Racing with Banjo-Kazooie,X360,2010.0,Racing,0.37,0.32,0.0,0.07,,,
2701,Toy Story 3: The Video Game,X360,2010.0,Action,0.41,0.27,0.0,0.07,,,
2708,Lost Planet 2,X360,2010.0,Shooter,0.38,0.23,0.08,0.06,,,
2709,Kane & Lynch: Dead Men,X360,2007.0,Shooter,0.36,0.31,0.01,0.08,,,
2721,Rockstar Games presents Table Tennis,X360,2006.0,Sports,0.28,0.38,0.0,0.08,81.0,7.8,E
2741,Turok,X360,2008.0,Action,0.46,0.2,0.01,0.07,69.0,7.1,M
2756,Dark Souls II,X360,2014.0,Role-Playing,0.48,0.18,0.01,0.07,91.0,7.9,T
2776,Tales of Vesperia,X360,2008.0,Role-Playing,0.32,0.17,0.19,0.05,79.0,8.2,T
2789,The Amazing Spider-Man (Console Version),X360,2012.0,Action,0.43,0.24,0.0,0.06,,,
2791,The Walking Dead: Season One,X360,2012.0,Adventure,0.55,0.13,0.0,0.05,,,
2801,Final Fantasy XIII-2,X360,2011.0,Role-Playing,0.36,0.29,0.02,0.06,79.0,6.3,T
2807,NHL 11,X360,2010.0,Sports,0.61,0.07,0.0,0.05,88.0,7.7,E10+
2808,NCAA Football 07,X360,2006.0,Sports,0.67,0.0,0.0,0.06,79.0,6.9,E
2837,Major League Baseball 2K7,X360,2007.0,Sports,0.67,0.0,0.0,0.06,79.0,7.1,E
2847,Borderlands: The Pre-Sequel,X360,2014.0,Shooter,0.46,0.19,0.01,0.07,74.0,6.4,M
2852,F1 2011,X360,2011.0,Racing,0.11,0.5,0.01,0.09,84.0,7.1,E
2855,MX vs. ATV Reflex,X360,2009.0,Racing,0.52,0.14,0.0,0.06,75.0,6.6,E
2860,DiRT 3,X360,2011.0,Racing,0.23,0.4,0.01,0.08,87.0,7.1,T
2863,Skate,X360,2007.0,Sports,0.62,0.03,0.0,0.06,86.0,8.4,T
2887,NBA Live 09,X360,2008.0,Sports,0.5,0.14,0.0,0.07,77.0,7.4,E
2893,NCAA Football 09,X360,2008.0,Sports,0.65,0.0,0.0,0.05,83.0,7.7,E
2895,SSX,X360,2012.0,Sports,0.38,0.26,0.0,0.06,82.0,6.4,E
2897,Two Worlds,X360,2007.0,Role-Playing,0.41,0.22,0.0,0.07,50.0,5.5,M
2901,NCAA Football 08,X360,2007.0,Sports,0.65,0.0,0.0,0.05,81.0,7.8,E
2913,Infinite Undiscovery,X360,2008.0,Role-Playing,0.34,0.18,0.12,0.06,68.0,7,T
2918,NHL 12,X360,2011.0,Sports,0.55,0.1,0.0,0.05,86.0,7,E10+
2929,Omerta: City of Gangsters,X360,2011.0,Simulation,0.42,0.22,0.0,0.06,43.0,3.3,T
2930,Driver: San Francisco,X360,2011.0,Racing,0.25,0.37,0.0,0.07,80.0,7.6,T
2947,MotionSports,X360,2010.0,Sports,0.38,0.25,0.0,0.06,40.0,4.4,T
2960,X-Men Origins: Wolverine - Uncaged Edition,X360,2009.0,Action,0.42,0.21,0.0,0.06,,,
2965,Shrek the Third,X360,2007.0,Action,0.54,0.09,0.0,0.06,,,
2969,Test Drive Unlimited 2,X360,,Racing,0.3,0.31,0.0,0.07,68.0,6.4,T
2974,MX vs. ATV Untamed,X360,2007.0,Racing,0.55,0.08,0.0,0.06,70.0,7.1,E
2975,The Last Remnant,X360,2008.0,Role-Playing,0.25,0.2,0.18,0.06,66.0,6.9,M
3014,Terraria,X360,2013.0,Action,0.35,0.27,0.0,0.06,81.0,7.2,T
3051,Castlevania: Lords of Shadow,X360,2010.0,Action,0.42,0.17,0.01,0.05,83.0,7.8,M
3053,NHL 10,X360,2009.0,Sports,0.51,0.1,0.0,0.06,88.0,8.4,E10+
3061,NHL 13,X360,2012.0,Sports,0.51,0.1,0.0,0.05,83.0,6.6,E10+
3096,Scene It? Box Office Smash,X360,2008.0,Misc,0.33,0.25,0.0,0.07,76.0,7.4,T
3104,Tiger Woods PGA Tour 09,X360,2008.0,Sports,0.35,0.23,0.0,0.07,84.0,7.8,E
3119,Tiger Woods PGA Tour 10,X360,2009.0,Sports,0.39,0.2,0.0,0.06,80.0,6.9,E
3139,WWE 2K15,X360,2014.0,Sports,0.38,0.2,0.0,0.06,50.0,4,T
3155,Stuntman: Ignition,X360,2007.0,Racing,0.25,0.31,0.0,0.07,75.0,7.3,T
3162,Dragon Ball: Raging Blast 2,X360,2010.0,Fighting,0.49,0.09,0.01,0.05,57.0,7.4,T
3175,LEGO Star Wars II: The Original Trilogy,X360,2006.0,Action,0.55,0.03,0.0,0.05,81.0,8,E10+
3185,The Lord of the Rings: Conquest,X360,2009.0,Action,0.37,0.2,0.0,0.06,55.0,7,T
3195,Juiced 2: Hot Import Nights,X360,2007.0,Racing,0.22,0.34,0.0,0.07,68.0,7.6,T
3197,The Walking Dead: Survival Instinct,X360,2013.0,Shooter,0.46,0.11,0.0,0.05,32.0,4,M
3207,Condemned 2: Bloodshot,X360,2008.0,Action,0.38,0.19,0.0,0.06,80.0,8.4,M
3216,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",X360,2009.0,Shooter,0.34,0.23,0.0,0.06,,,
3219,Ghostbusters: The Video Game,X360,2009.0,Action,0.43,0.14,0.0,0.06,79.0,8.5,T
3220,XCOM: Enemy Unknown,X360,2012.0,Strategy,0.36,0.21,0.0,0.05,90.0,8.3,M
3256,Prince of Persia: The Forgotten Sands,X360,2010.0,Action,0.3,0.26,0.0,0.06,74.0,7.8,T
3264,Tiger Woods PGA Tour 12: The Masters,X360,2011.0,Sports,0.4,0.16,0.0,0.05,80.0,6.1,E
3266,Wall-E,X360,2008.0,Platform,0.29,0.26,0.0,0.07,50.0,6.3,E
3300,Tony Hawk: RIDE,X360,2009.0,Sports,0.46,0.1,0.0,0.05,46.0,3,E10+
3302,Major League Baseball 2K8,X360,2008.0,Sports,0.56,0.0,0.0,0.05,70.0,5.9,E
3304,pro evolution soccer 2011,X360,2010.0,Sports,0.09,0.44,0.0,0.07,79.0,5.9,E
3305,Major League Baseball 2K9,X360,2009.0,Sports,0.56,0.0,0.0,0.05,64.0,5.3,E
3334,Just Dance 2015,X360,2014.0,Misc,0.42,0.13,0.0,0.06,,8.3,E10+
3341,Call of Juarez: Bound in Blood,X360,2009.0,Shooter,0.3,0.24,0.0,0.06,77.0,7.6,M
3342,Fighters Uncaged,X360,2010.0,Fighting,0.31,0.23,0.0,0.06,32.0,4.6,T
3350,Split/Second,X360,2010.0,Racing,0.32,0.23,0.0,0.06,82.0,8.1,E10+
3353,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",X360,2007.0,Action,0.51,0.04,0.0,0.05,,,
3374,PGR3 - Project Gotham Racing 3,X360,2005.0,Racing,0.49,0.03,0.03,0.05,,,
3383,Monopoly,X360,2008.0,Misc,0.34,0.2,0.0,0.06,56.0,5.8,E
3399,Beijing 2008,X360,2008.0,Sports,0.15,0.38,0.0,0.07,,,
3410,Blur,X360,2010.0,Racing,0.25,0.27,0.0,0.06,82.0,8.3,E10+
3413,Madden NFL 06,X360,,Sports,0.54,0.0,0.01,0.03,74.0,4.9,E
3420,Naruto: The Broken Bond,X360,2008.0,Action,0.24,0.28,0.0,0.06,80.0,7.8,T
3430,SoulCalibur V,X360,2012.0,Fighting,0.39,0.13,0.02,0.04,77.0,6.2,T
3435,Lost: Via Domus,X360,2008.0,Action,0.18,0.34,0.0,0.07,55.0,6.4,T
3437,Game Party in Motion,X360,2010.0,Misc,0.36,0.17,0.0,0.05,33.0,3.7,E
3442,Sonic & All-Stars Racing Transformed,X360,2012.0,Racing,0.2,0.33,0.0,0.05,,,
3445,"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",X360,2010.0,Shooter,0.38,0.15,0.0,0.05,,,
3446,Kinect Rush: A Disney Pixar Adventure,X360,2012.0,Adventure,0.38,0.15,0.0,0.05,68.0,5.1,E
3451,Tom Clancy's HAWX,X360,2009.0,Action,0.31,0.19,0.02,0.06,73.0,7.3,T
3454,NBA 2K7,X360,2006.0,Sports,0.53,0.0,0.0,0.04,84.0,7.8,E
3485,London 2012: The Official Video Game of the Olympic Games,X360,2012.0,Sports,0.07,0.44,0.0,0.07,,,
3495,Payday 2,X360,2013.0,Shooter,0.33,0.19,0.0,0.05,75.0,6.3,M
3497,Blacksite: Area 51,X360,2007.0,Shooter,0.29,0.22,0.0,0.06,62.0,6.1,T
3511,Iron Man,X360,2008.0,Action,0.27,0.24,0.0,0.06,45.0,5.9,T
3527,Defiance,X360,2013.0,Shooter,0.38,0.14,0.0,0.05,60.0,7.2,M
3533,Spider-Man 3,X360,2007.0,Platform,0.49,0.04,0.0,0.04,63.0,7,T
3538,Disney Universe,X360,2011.0,Action,0.37,0.14,0.0,0.05,66.0,5.3,E10+
3566,"Warhammer 40,000: Space Marine",X360,2011.0,Shooter,0.25,0.26,0.0,0.06,76.0,7.8,M
3568,Top Spin 3,X360,2008.0,Action,0.09,0.4,0.0,0.07,78.0,7.6,E
3571,LEGO Rock Band,X360,2009.0,Misc,0.4,0.11,0.0,0.05,71.0,7.2,E10+
3594,Tony Hawk's Proving Ground,X360,2007.0,Sports,0.49,0.02,0.0,0.04,72.0,5.4,T
3597,Wolfenstein,X360,2009.0,Shooter,0.28,0.22,0.0,0.06,72.0,7.5,M
3608,TMNT,X360,2007.0,Action,0.48,0.03,0.0,0.05,58.0,6.3,E10+
3613,Frontlines: Fuel of War,X360,2008.0,Shooter,0.34,0.15,0.01,0.05,75.0,7.8,T
3653,MX vs. ATV: Alive,X360,2011.0,Racing,0.37,0.13,0.0,0.04,63.0,7.2,E
3664,Lips: Number One Hits,X360,2009.0,Misc,0.15,0.34,0.0,0.06,70.0,7.6,T
3690,Tiger Woods PGA Tour 08,X360,2007.0,Sports,0.49,0.02,0.0,0.04,80.0,7.8,E
3699,Enslaved: Odyssey to the West,X360,2010.0,Action,0.3,0.19,0.0,0.05,82.0,7.8,T
3713,Metro 2033,X360,2010.0,Shooter,0.22,0.23,0.03,0.05,77.0,7.9,M
3725,Dragon Ball Z: Ultimate Tenkaichi,X360,2011.0,Fighting,0.39,0.1,0.01,0.04,55.0,5.8,T
3726,Sacred 2: Fallen Angel,X360,2009.0,Role-Playing,0.29,0.16,0.04,0.05,71.0,7.3,M
3727,Two Worlds II,X360,2011.0,Role-Playing,0.4,0.07,0.03,0.03,67.0,6.6,M
3733,NHL 14,X360,2013.0,Sports,0.4,0.09,0.0,0.05,81.0,5.9,E10+
3794,LEGO Dimensions,X360,2015.0,Action,0.26,0.23,0.0,0.04,,6.1,
3808,Dragon Age: Inquisition,X360,2014.0,Role-Playing,0.36,0.12,0.0,0.05,,5.1,M
3822,F.E.A.R. 2: Project Origin,X360,2009.0,Shooter,0.32,0.15,0.0,0.05,77.0,8,M
3825,Tiger Woods PGA Tour 11,X360,2010.0,Sports,0.28,0.19,0.0,0.05,79.0,7.8,E
3832,NBA Live 08,X360,2007.0,Sports,0.47,0.0,0.0,0.04,73.0,5.3,E
3835,Sesame Street: Once Upon A Monster,X360,2011.0,Misc,0.39,0.09,0.0,0.04,79.0,6.9,E
3882,Epic Mickey 2: The Power of Two,X360,2012.0,Action,0.32,0.15,0.0,0.04,59.0,5.5,E
3897,IL-2 Sturmovik: Birds of Prey,X360,2009.0,Simulation,0.23,0.23,0.0,0.05,80.0,8.4,T
3900,Major League Baseball 2K10,X360,2010.0,Sports,0.47,0.0,0.0,0.04,76.0,7.6,E
3920,Dragon Ball: Raging Blast,X360,2009.0,Fighting,0.36,0.08,0.02,0.04,56.0,7.5,T
3921,Naruto Shippuden: Ultimate Ninja Storm 3,X360,2013.0,Fighting,0.29,0.16,0.01,0.05,70.0,7.7,T
3934,Tiger Woods PGA Tour 13,X360,2012.0,Sports,0.29,0.18,0.0,0.04,77.0,5.6,E
3936,The Saboteur,X360,2009.0,Action,0.26,0.2,0.0,0.05,73.0,8.2,M
3942,NHL 09,X360,2008.0,Sports,0.45,0.01,0.0,0.04,88.0,8.4,E10+
3944,WWE SmackDown vs. RAW 2007,X360,2006.0,Fighting,0.44,0.03,0.0,0.04,81.0,7.8,T
3961,Pro Evolution Soccer 2012,X360,2011.0,Action,0.1,0.34,0.0,0.07,78.0,6.6,E
3969,Goldeneye 007: Reloaded,X360,2011.0,Shooter,0.25,0.2,0.0,0.05,72.0,6,T
3980,Major League Baseball 2K12,X360,2012.0,Sports,0.47,0.0,0.0,0.03,68.0,6.4,E
3982,Dance Dance Revolution Universe 2,X360,2007.0,Simulation,0.46,0.0,0.0,0.04,65.0,7.4,E10+
3983,Burnout Revenge,X360,2006.0,Racing,0.42,0.04,0.0,0.04,89.0,8.1,E10+
3989,NBA Street Homecourt,X360,2007.0,Sports,0.45,0.01,0.0,0.04,80.0,8.2,E
3997,Wet,X360,,Shooter,0.23,0.21,0.01,0.05,69.0,7.3,M
4005,Alice: Madness Returns,X360,2011.0,Adventure,0.27,0.14,0.04,0.04,70.0,8.1,M
4017,F1 2012,X360,2012.0,Racing,0.1,0.34,0.0,0.05,84.0,6.9,E
4020,Tony Hawk's Project 8,X360,2006.0,Sports,0.44,0.02,0.0,0.04,81.0,7.6,T
4035,Ace Combat: Assault Horizon,X360,2011.0,Action,0.3,0.12,0.03,0.04,78.0,6.2,T
4044,Kane & Lynch 2: Dog Days,X360,2010.0,Shooter,0.2,0.22,0.01,0.05,,,
4049,Middle-Earth: Shadow of Mordor,X360,2014.0,Action,0.28,0.16,0.0,0.04,,4.6,M
4059,Dragon Ball Z: Burst Limit,X360,2008.0,Fighting,0.24,0.18,0.03,0.05,72.0,7.6,T
4070,Alone in the Dark,X360,2008.0,Adventure,0.14,0.3,0.0,0.05,58.0,5.7,M
4088,You're in the Movies,X360,2008.0,Misc,0.27,0.17,0.0,0.05,55.0,5.5,E
4089,Cars 2,X360,2011.0,Racing,0.28,0.15,0.0,0.05,,,
4090,Scene It? Lights Camera Action,X360,2007.0,Misc,0.43,0.01,0.0,0.04,73.0,8.1,T
4092,Dark Sector,X360,2008.0,Shooter,0.22,0.2,0.01,0.05,72.0,7.5,M
4094,Tiger Woods PGA Tour 07,X360,2006.0,Sports,0.44,0.0,0.0,0.04,80.0,7.9,E
4105,Lollipop Chainsaw,X360,2012.0,Action,0.31,0.12,0.02,0.04,70.0,7,M
4109,Metal Gear Rising: Revengeance,X360,2013.0,Action,0.3,0.14,0.0,0.04,82.0,7.8,M
4115,Major League Baseball 2K13,X360,2013.0,Sports,0.44,0.0,0.0,0.04,,,
4121,FIFA World Cup Germany 2006,X360,2006.0,Sports,0.19,0.27,0.01,0.0,72.0,6.6,E
4137,Doom 3 BFG Edition,X360,2012.0,Shooter,0.28,0.15,0.0,0.04,67.0,6.5,M
4143,James Bond 007: Blood Stone,X360,2010.0,Shooter,0.2,0.23,0.0,0.05,62.0,7.1,T
4145,Street Fighter X Tekken,X360,2012.0,Fighting,0.31,0.1,0.03,0.04,83.0,4.4,T
4152,Unreal Tournament III,X360,2008.0,Shooter,0.25,0.17,0.01,0.05,82.0,7.6,M
4169,Crash: Mind Over Mutant,X360,2008.0,Platform,0.22,0.2,0.0,0.05,60.0,6.5,E10+
4170,Viva Pinata: Trouble in Paradise,X360,2008.0,Simulation,0.16,0.25,0.01,0.05,82.0,7.9,E
4174,Dragon Age Origins: Awakening,X360,2010.0,Role-Playing,0.33,0.1,0.0,0.04,,,
4176,Shadowrun,X360,2007.0,Role-Playing,0.41,0.02,0.0,0.04,66.0,7.5,M
4197,Rise of Nightmares,X360,2011.0,Action,0.28,0.13,0.01,0.04,54.0,7.8,M
4201,Dead or Alive 4,X360,2005.0,Fighting,0.3,0.03,0.1,0.03,85.0,8.2,M
4234,The Evil Within,X360,2014.0,Action,0.25,0.16,0.01,0.04,,7.6,M
4242,NBA Live 07,X360,2006.0,Sports,0.42,0.0,0.0,0.04,59.0,4.9,E
4272,The Golden Compass,X360,2007.0,Action,0.3,0.12,0.0,0.04,41.0,4.1,E10+
4283,LEGO The Hobbit,X360,2014.0,Action,0.2,0.21,0.0,0.04,70.0,8.7,E10+
4286,Vin Diesel: Wheelman,X360,2009.0,Racing,0.24,0.17,0.0,0.05,,,
4287,NHL 15,X360,2014.0,Sports,0.35,0.05,0.0,0.05,,2.8,E10+
4312,Command & Conquer: Red Alert 3,X360,2008.0,Strategy,0.18,0.23,0.0,0.05,,,
4313,Enemy Territory: Quake Wars,X360,2008.0,Shooter,0.3,0.11,0.0,0.04,69.0,7.3,T
4314,Major League Baseball 2K11,X360,2011.0,Sports,0.4,0.03,0.0,0.03,69.0,6.8,E
4339,TNA iMPACT!,X360,2008.0,Fighting,0.26,0.15,0.0,0.04,,,
4342,Sega Rally Revo,X360,2007.0,Racing,0.12,0.28,0.0,0.05,77.0,7.2,E
4354,NBA Live 10,X360,2009.0,Sports,0.4,0.02,0.0,0.03,80.0,7.7,E
4356,Harry Potter and the Deathly Hallows - Part 1,X360,2010.0,Action,0.21,0.2,0.0,0.04,38.0,5,T
4371,F.E.A.R. 3,X360,2011.0,Shooter,0.3,0.11,0.01,0.04,75.0,7,M
4373,Silent Hill: Homecoming,X360,,Action,0.25,0.15,0.0,0.04,70.0,6.9,M
4379,Brunswick Pro Bowling,X360,2010.0,Sports,0.38,0.04,0.0,0.03,44.0,tbd,E
4390,Naruto Shippuden: Ultimate Ninja Storm Generations,X360,2012.0,Fighting,0.26,0.14,0.01,0.04,74.0,7.2,T
4408,Viking: Battle for Asgard,X360,2008.0,Action,0.16,0.23,0.0,0.05,68.0,8,M
4415,Fable,X360,2014.0,Role-Playing,0.25,0.15,0.01,0.04,,,
4426,Transformers: Fall of Cybertron,X360,2012.0,Action,0.28,0.12,0.0,0.04,79.0,8.3,T
4435,DmC: Devil May Cry,X360,2013.0,Action,0.26,0.12,0.01,0.04,86.0,5.1,M
4445,Robert Ludlum's The Bourne Conspiracy,X360,,Action,0.26,0.13,0.0,0.04,71.0,7.2,T
4450,The Darkness,X360,2007.0,Shooter,0.36,0.04,0.01,0.03,82.0,8.1,M
4454,Child of Eden,X360,2011.0,Shooter,0.28,0.12,0.0,0.04,84.0,7.7,E10+
4469,Need for Speed: Shift 2 Unleashed,X360,2011.0,Racing,0.18,0.21,0.0,0.04,,,
4493,Deadpool,X360,2013.0,Action,0.26,0.13,0.0,0.04,62.0,7.4,M
4496,Devil May Cry HD Collection,X360,2012.0,Action,0.28,0.11,0.01,0.03,77.0,8.4,M
4506,WWE 2K16,X360,2015.0,Sports,0.27,0.12,0.0,0.04,,5.4,T
4534,Rayman Legends,X360,2013.0,Platform,0.19,0.2,0.0,0.04,90.0,8.2,E10+
4538,Disney Sing It,X360,2008.0,Misc,0.39,0.01,0.0,0.03,53.0,5.2,E
4550,2014 FIFA World Cup Brazil,X360,2014.0,Sports,0.15,0.25,0.0,0.03,74.0,4.4,E
4565,Command & Conquer 3: Tiberium Wars,X360,2007.0,Strategy,0.35,0.04,0.0,0.03,,,
4573,Skylanders: SuperChargers,X360,2015.0,Action,0.25,0.13,0.0,0.04,,5.4,E10+
4589,Guitar Hero: Smash Hits,X360,2009.0,Misc,0.23,0.15,0.0,0.04,71.0,5.9,T
4634,Spec Ops: The Line,X360,2012.0,Shooter,0.21,0.17,0.0,0.04,76.0,8.2,M
4638,Vanquish,X360,2010.0,Shooter,0.19,0.16,0.03,0.04,84.0,8.4,M
4645,Blazing Angels: Squadrons of WWII,X360,2006.0,Simulation,0.36,0.02,0.0,0.03,66.0,7.9,T
4660,Condemned: Criminal Origins,X360,2005.0,Action,0.36,0.02,0.0,0.03,81.0,8.2,M
4673,TimeShift,X360,2007.0,Shooter,0.36,0.02,0.0,0.03,70.0,7.9,M
4717,Top Spin 4,X360,2011.0,Sports,0.15,0.22,0.0,0.04,84.0,8.2,E
4743,Green Day: Rock Band,X360,2010.0,Misc,0.24,0.13,0.0,0.04,75.0,6.6,T
4746,Battlefield 2: Modern Combat,X360,2006.0,Shooter,0.35,0.02,0.01,0.03,77.0,7.3,T
4750,Fantastic Pets,X360,2011.0,Simulation,0.3,0.08,0.0,0.03,66.0,7.5,E
4759,Spider-Man: Web of Shadows,X360,2008.0,Action,0.36,0.02,0.0,0.03,68.0,8.6,T
4760,Naughty Bear,X360,2010.0,Action,0.21,0.15,0.0,0.04,43.0,5.6,T
4764,Just Dance Kids 2,X360,2011.0,Misc,0.29,0.08,0.0,0.03,,tbd,E
4765,Beowulf: The Game,X360,2007.0,Action,0.36,0.01,0.0,0.03,51.0,4.7,M
4783,Overlord,X360,2007.0,Strategy,0.34,0.03,0.01,0.03,76.0,8.3,T
4792,Mass Effect Trilogy,X360,2012.0,Action,0.28,0.09,0.0,0.03,,7.4,M
4815,The Gunstringer,X360,2011.0,Shooter,0.26,0.1,0.0,0.04,77.0,8.1,T
4831,Rapala Pro Bass Fishing 2010,X360,2010.0,Sports,0.32,0.05,0.0,0.03,,tbd,E
4857,Disney Infinity 3.0,X360,2015.0,Action,0.21,0.15,0.0,0.03,,,
4858,Tomb Raider: Anniversary,X360,2007.0,Action,0.12,0.22,0.0,0.05,77.0,8.3,T
4874,Legends of WrestleMania,X360,2009.0,Fighting,0.2,0.15,0.0,0.04,71.0,6.3,T
4888,NBA Jam,X360,2010.0,Sports,0.27,0.09,0.0,0.03,75.0,7,E
4900,Alpha Protocol,X360,2010.0,Role-Playing,0.23,0.12,0.0,0.04,63.0,7.2,M
4920,Star Wars The Clone Wars: Republic Heroes,X360,2009.0,Action,0.18,0.17,0.0,0.04,43.0,6.3,T
4932,The Darkness II,X360,2012.0,Shooter,0.24,0.11,0.0,0.03,80.0,7.5,M
4935,Hitman: Blood Money,X360,2006.0,Action,0.29,0.06,0.01,0.03,82.0,8.7,M
4953,EA Sports Active 2,X360,2010.0,Sports,0.18,0.16,0.0,0.04,68.0,5.4,E
4955,Red Faction: Armageddon,X360,2011.0,Shooter,0.18,0.16,0.01,0.04,71.0,7,M
4967,Farming Simulator 2013,X360,2013.0,Simulation,0.22,0.13,0.0,0.04,33.0,6.2,E
4995,Wolfenstein: The New Order,X360,2014.0,Shooter,0.18,0.17,0.0,0.03,,7.4,M
5010,FIFA 17,X360,2016.0,Sports,0.07,0.28,0.0,0.03,,1.7,E
5079,Major League Baseball 2K6,X360,2006.0,Sports,0.34,0.0,0.0,0.03,66.0,3.9,E
5094,Trivial Pursuit,X360,2009.0,Misc,0.12,0.21,0.0,0.04,66.0,6.4,E
5096,Kingdom Under Fire: Circle of Doom,X360,2007.0,Role-Playing,0.18,0.12,0.04,0.03,55.0,5.9,M
5103,Quake 4,X360,2005.0,Shooter,0.32,0.02,0.0,0.03,75.0,6.7,M
5119,Tomb Raider: Legend,X360,2006.0,Action,0.27,0.07,0.01,0.03,80.0,7.3,T
5129,Dungeon Siege III,X360,2011.0,Role-Playing,0.21,0.12,0.01,0.03,72.0,5.9,T
